o_node,d_node,origin,destination,travel_time,iteration
1524-0-4-30,1253-0-99-99,1524,1253,73.0,2
1383-0-4-30,1260-0-99-99,1383,1260,140.0,2
1110-0-4-30,1272-0-99-99,1110,1272,52.0,2
1250-0-4-30,1275-0-99-99,1250,1275,32.0,2
1144-0-4-30,1277-0-99-99,1144,1277,86.0,2
1347-0-4-30,1285-0-99-99,1347,1285,97.0,2
1431-0-4-30,1285-0-99-99,1431,1285,113.0,2
1544-0-4-30,1298-0-99-99,1544,1298,142.0,2
1131-0-4-30,1299-0-99-99,1131,1299,110.0,2
1271-0-4-30,1307-0-99-99,1271,1307,89.0,2
1290-0-4-30,1307-0-99-99,1290,1307,89.0,2
1353-0-4-30,1307-0-99-99,1353,1307,46.0,2
1458-0-4-30,1313-0-99-99,1458,1313,156.0,2
1124-0-4-30,1317-0-99-99,1124,1317,34.0,2
1326-0-4-30,1317-0-99-99,1326,1317,63.0,2
1133-0-4-30,1331-0-99-99,1133,1331,107.0,2
1177-0-4-30,1355-0-99-99,1177,1355,122.0,2
1110-0-4-30,1356-0-99-99,1110,1356,127.0,2
1039-0-4-30,1357-0-99-99,1039,1357,131.0,2
1385-0-4-30,1358-0-99-99,1385,1358,114.0,2
1021-0-4-30,1361-0-99-99,1021,1361,137.0,2
1062-0-4-30,1371-0-99-99,1062,1371,134.0,2
1173-0-4-30,1378-0-99-99,1173,1378,146.0,2
1232-0-4-30,1378-0-99-99,1232,1378,141.0,2
1342-0-4-30,1378-0-99-99,1342,1378,135.0,2
1351-0-4-30,1379-0-99-99,1351,1379,72.0,2
1021-0-4-30,1386-0-99-99,1021,1386,132.0,2
1249-0-4-30,1388-0-99-99,1249,1388,167.0,2
1396-0-4-30,1388-0-99-99,1396,1388,45.0,2
1538-0-4-30,1388-0-99-99,1538,1388,167.0,2
1445-0-4-30,1391-0-99-99,1445,1391,66.0,2
1265-0-4-30,1393-0-99-99,1265,1393,125.0,2
1531-0-4-30,1393-0-99-99,1531,1393,139.0,2
1173-0-4-30,1394-0-99-99,1173,1394,88.0,2
1401-0-4-30,1395-0-99-99,1401,1395,36.0,2
1140-0-4-30,1402-0-99-99,1140,1402,50.0,2
1173-0-4-30,1402-0-99-99,1173,1402,115.0,2
1400-0-4-30,1402-0-99-99,1400,1402,46.0,2
1415-0-4-30,1402-0-99-99,1415,1402,104.0,2
1423-0-4-30,1411-0-99-99,1423,1411,49.0,2
1407-0-4-30,1415-0-99-99,1407,1415,48.0,2
1606-0-4-30,1415-0-99-99,1606,1415,129.0,2
1381-0-4-30,1421-0-99-99,1381,1421,115.0,2
1041-0-4-30,1423-0-99-99,1041,1423,75.0,2
1062-0-4-30,1442-0-99-99,1062,1442,112.0,2
1482-0-4-30,1472-0-99-99,1482,1472,68.0,2
1538-0-4-30,1476-0-99-99,1538,1476,122.0,2
1583-0-4-30,1481-0-99-99,1583,1481,55.0,2
1524-0-4-30,1486-0-99-99,1524,1486,107.0,2
1531-0-4-30,1490-0-99-99,1531,1490,83.0,2
1366-0-4-30,1492-0-99-99,1366,1492,141.0,2
1579-0-4-30,1492-0-99-99,1579,1492,38.0,2
1513-0-4-30,1503-0-99-99,1513,1503,79.0,2
1021-0-4-30,1519-0-99-99,1021,1519,118.0,2
1495-0-4-30,1529-0-99-99,1495,1529,112.0,2
1428-0-4-30,1530-0-99-99,1428,1530,134.0,2
1443-0-4-30,1530-0-99-99,1443,1530,128.0,2
1577-0-4-30,1536-0-99-99,1577,1536,153.0,2
1569-0-4-30,1543-0-99-99,1569,1543,120.0,2
1182-0-4-30,1544-0-99-99,1182,1544,146.0,2
1021-0-4-30,1545-0-99-99,1021,1545,112.0,2
1515-0-4-30,1561-0-99-99,1515,1561,54.0,2
1245-0-4-30,1582-0-99-99,1245,1582,53.0,2
1154-0-4-30,1599-0-99-99,1154,1599,118.0,2
1562-0-4-30,1607-0-99-99,1562,1607,104.0,2
1436-0-4-30,1081-0-99-99,1436,1081,118.0,2
1506-0-4-30,1002-0-99-99,1506,1002,78.0,3
1126-0-4-30,1006-0-99-99,1126,1006,133.0,3
1243-0-4-30,1021-0-99-99,1243,1021,75.0,3
1382-0-4-30,1021-0-99-99,1382,1021,115.0,3
1571-0-4-30,1021-0-99-99,1571,1021,127.0,3
1232-0-4-30,1022-0-99-99,1232,1022,71.0,3
1175-0-4-30,1023-0-99-99,1175,1023,59.0,3
1018-0-4-30,1034-0-99-99,1018,1034,33.0,3
1518-0-4-30,1034-0-99-99,1518,1034,117.0,3
1590-0-4-30,1034-0-99-99,1590,1034,126.0,3
1250-0-4-30,1035-0-99-99,1250,1035,61.0,3
1214-0-4-30,1036-0-99-99,1214,1036,117.0,3
1219-0-4-30,1036-0-99-99,1219,1036,114.0,3
1574-0-4-30,1036-0-99-99,1574,1036,172.0,3
1591-0-4-30,1036-0-99-99,1591,1036,126.0,3
1131-0-4-30,1037-0-99-99,1131,1037,113.0,3
1238-0-4-30,1037-0-99-99,1238,1037,80.0,3
1285-0-4-30,1037-0-99-99,1285,1037,52.0,3
1406-0-4-30,1037-0-99-99,1406,1037,128.0,3
1131-0-4-30,1038-0-99-99,1131,1038,110.0,3
1389-0-4-30,1038-0-99-99,1389,1038,120.0,3
1422-0-4-30,1038-0-99-99,1422,1038,115.0,3
1559-0-4-30,1038-0-99-99,1559,1038,127.0,3
1076-0-4-30,1042-0-99-99,1076,1042,34.0,3
1245-0-4-30,1042-0-99-99,1245,1042,82.0,3
1090-0-4-30,1043-0-99-99,1090,1043,36.0,3
1427-0-4-30,1043-0-99-99,1427,1043,112.0,3
1250-0-4-30,1045-0-99-99,1250,1045,61.0,3
1214-0-4-30,1046-0-99-99,1214,1046,113.0,3
1411-0-4-30,1046-0-99-99,1411,1046,113.0,3
1313-0-4-30,1047-0-99-99,1313,1047,112.0,3
1520-0-4-30,1047-0-99-99,1520,1047,85.0,3
1574-0-4-30,1049-0-99-99,1574,1049,168.0,3
1252-0-4-30,1050-0-99-99,1252,1050,44.0,3
1522-0-4-30,1050-0-99-99,1522,1050,117.0,3
1280-0-4-30,1051-0-99-99,1280,1051,45.0,3
1328-0-4-30,1051-0-99-99,1328,1051,117.0,3
1266-0-4-30,1052-0-99-99,1266,1052,48.0,3
1447-0-4-30,1052-0-99-99,1447,1052,126.0,3
1464-0-4-30,1052-0-99-99,1464,1052,121.0,3
1495-0-4-30,1052-0-99-99,1495,1052,129.0,3
1538-0-4-30,1052-0-99-99,1538,1052,82.0,3
1591-0-4-30,1055-0-99-99,1591,1055,130.0,3
1425-0-4-30,1056-0-99-99,1425,1056,117.0,3
1444-0-4-30,1056-0-99-99,1444,1056,122.0,3
1619-0-4-30,1056-0-99-99,1619,1056,127.0,3
1200-0-4-30,1057-0-99-99,1200,1057,115.0,3
1277-0-4-30,1057-0-99-99,1277,1057,56.0,3
1539-0-4-30,1057-0-99-99,1539,1057,56.0,3
1601-0-4-30,1057-0-99-99,1601,1057,130.0,3
1122-0-4-30,1058-0-99-99,1122,1058,60.0,3
1270-0-4-30,1058-0-99-99,1270,1058,57.0,3
1450-0-4-30,1058-0-99-99,1450,1058,125.0,3
1411-0-4-30,1059-0-99-99,1411,1059,123.0,3
1090-0-4-30,1060-0-99-99,1090,1060,34.0,3
1484-0-4-30,1062-0-99-99,1484,1062,135.0,3
1544-0-4-30,1063-0-99-99,1544,1063,100.0,3
1621-0-4-30,1063-0-99-99,1621,1063,144.0,3
1110-0-4-30,1065-0-99-99,1110,1065,27.0,3
1122-0-4-30,1065-0-99-99,1122,1065,51.0,3
1202-0-4-30,1065-0-99-99,1202,1065,110.0,3
1424-0-4-30,1065-0-99-99,1424,1065,89.0,3
1572-0-4-30,1065-0-99-99,1572,1065,181.0,3
1122-0-4-30,1066-0-99-99,1122,1066,51.0,3
1263-0-4-30,1067-0-99-99,1263,1067,67.0,3
1120-0-4-30,1068-0-99-99,1120,1068,57.0,3
1330-0-4-30,1068-0-99-99,1330,1068,112.0,3
1602-0-4-30,1068-0-99-99,1602,1068,136.0,3
1606-0-4-30,1068-0-99-99,1606,1068,124.0,3
1483-0-4-30,1070-0-99-99,1483,1070,121.0,3
1510-0-4-30,1076-0-99-99,1510,1076,129.0,3
1600-0-4-30,1076-0-99-99,1600,1076,147.0,3
1039-0-4-30,1078-0-99-99,1039,1078,42.0,3
1524-0-4-30,1078-0-99-99,1524,1078,125.0,3
1562-0-4-30,1078-0-99-99,1562,1078,188.0,3
1365-0-4-30,1080-0-99-99,1365,1080,107.0,3
1143-0-4-30,1085-0-99-99,1143,1085,65.0,3
1513-0-4-30,1090-0-99-99,1513,1090,148.0,3
1132-0-4-30,1104-0-99-99,1132,1104,51.0,3
1389-0-4-30,1113-0-99-99,1389,1113,101.0,3
1286-0-4-30,1114-0-99-99,1286,1114,49.0,3
1022-0-4-30,1116-0-99-99,1022,1116,37.0,3
1400-0-4-30,1118-0-99-99,1400,1118,97.0,3
1116-0-4-30,1124-0-99-99,1116,1124,34.0,3
1412-0-4-30,1139-0-99-99,1412,1139,120.0,3
1524-0-4-30,1141-0-99-99,1524,1141,140.0,3
1046-0-4-30,1142-0-99-99,1046,1142,78.0,3
1130-0-4-30,1145-0-99-99,1130,1145,35.0,3
1153-0-4-30,1146-0-99-99,1153,1146,90.0,3
1382-0-4-30,1150-0-99-99,1382,1150,114.0,3
1133-0-4-30,1156-0-99-99,1133,1156,61.0,3
1572-0-4-30,1157-0-99-99,1572,1157,196.0,3
1544-0-4-30,1160-0-99-99,1544,1160,121.0,3
1176-0-4-30,1168-0-99-99,1176,1168,32.0,3
1212-0-4-30,1170-0-99-99,1212,1170,125.0,3
1588-0-4-30,1180-0-99-99,1588,1180,132.0,3
1595-0-4-30,1187-0-99-99,1595,1187,126.0,3
1186-0-4-30,1202-0-99-99,1186,1202,30.0,3
1223-0-4-30,1203-0-99-99,1223,1203,106.0,3
1139-0-4-30,1211-0-99-99,1139,1211,65.0,3
1166-0-4-30,1218-0-99-99,1166,1218,80.0,3
1523-0-4-30,1218-0-99-99,1523,1218,64.0,3
1554-0-4-30,1218-0-99-99,1554,1218,64.0,3
1620-0-4-30,1220-0-99-99,1620,1220,167.0,3
1197-0-4-30,1227-0-99-99,1197,1227,36.0,3
1233-0-4-30,1227-0-99-99,1233,1227,129.0,3
1560-0-4-30,1243-0-99-99,1560,1243,91.0,3
1575-0-4-30,1243-0-99-99,1575,1243,158.0,3
1224-0-4-30,1247-0-99-99,1224,1247,111.0,3
1251-0-4-30,1247-0-99-99,1251,1247,54.0,3
1524-0-4-30,1253-0-99-99,1524,1253,73.0,3
1383-0-4-30,1260-0-99-99,1383,1260,144.0,3
1110-0-4-30,1272-0-99-99,1110,1272,52.0,3
1250-0-4-30,1275-0-99-99,1250,1275,32.0,3
1144-0-4-30,1277-0-99-99,1144,1277,116.0,3
1347-0-4-30,1285-0-99-99,1347,1285,97.0,3
1431-0-4-30,1285-0-99-99,1431,1285,113.0,3
1544-0-4-30,1298-0-99-99,1544,1298,142.0,3
1131-0-4-30,1299-0-99-99,1131,1299,110.0,3
1271-0-4-30,1307-0-99-99,1271,1307,89.0,3
1290-0-4-30,1307-0-99-99,1290,1307,89.0,3
1353-0-4-30,1307-0-99-99,1353,1307,46.0,3
1458-0-4-30,1313-0-99-99,1458,1313,156.0,3
1124-0-4-30,1317-0-99-99,1124,1317,34.0,3
1326-0-4-30,1317-0-99-99,1326,1317,63.0,3
1133-0-4-30,1331-0-99-99,1133,1331,107.0,3
1177-0-4-30,1355-0-99-99,1177,1355,122.0,3
1110-0-4-30,1356-0-99-99,1110,1356,127.0,3
1039-0-4-30,1357-0-99-99,1039,1357,131.0,3
1385-0-4-30,1358-0-99-99,1385,1358,114.0,3
1021-0-4-30,1361-0-99-99,1021,1361,137.0,3
1062-0-4-30,1371-0-99-99,1062,1371,134.0,3
1173-0-4-30,1378-0-99-99,1173,1378,146.0,3
1232-0-4-30,1378-0-99-99,1232,1378,141.0,3
1342-0-4-30,1378-0-99-99,1342,1378,135.0,3
1351-0-4-30,1379-0-99-99,1351,1379,72.0,3
1021-0-4-30,1386-0-99-99,1021,1386,132.0,3
1249-0-4-30,1388-0-99-99,1249,1388,167.0,3
1396-0-4-30,1388-0-99-99,1396,1388,45.0,3
1538-0-4-30,1388-0-99-99,1538,1388,167.0,3
1445-0-4-30,1391-0-99-99,1445,1391,66.0,3
1265-0-4-30,1393-0-99-99,1265,1393,125.0,3
1531-0-4-30,1393-0-99-99,1531,1393,139.0,3
1173-0-4-30,1394-0-99-99,1173,1394,88.0,3
1401-0-4-30,1395-0-99-99,1401,1395,36.0,3
1140-0-4-30,1402-0-99-99,1140,1402,50.0,3
1173-0-4-30,1402-0-99-99,1173,1402,115.0,3
1400-0-4-30,1402-0-99-99,1400,1402,46.0,3
1415-0-4-30,1402-0-99-99,1415,1402,104.0,3
1423-0-4-30,1411-0-99-99,1423,1411,49.0,3
1407-0-4-30,1415-0-99-99,1407,1415,48.0,3
1606-0-4-30,1415-0-99-99,1606,1415,129.0,3
1381-0-4-30,1421-0-99-99,1381,1421,115.0,3
1041-0-4-30,1423-0-99-99,1041,1423,75.0,3
1062-0-4-30,1442-0-99-99,1062,1442,112.0,3
1482-0-4-30,1472-0-99-99,1482,1472,68.0,3
1538-0-4-30,1476-0-99-99,1538,1476,122.0,3
1583-0-4-30,1481-0-99-99,1583,1481,55.0,3
1524-0-4-30,1486-0-99-99,1524,1486,107.0,3
1531-0-4-30,1490-0-99-99,1531,1490,83.0,3
1366-0-4-30,1492-0-99-99,1366,1492,156.0,3
1579-0-4-30,1492-0-99-99,1579,1492,38.0,3
1513-0-4-30,1503-0-99-99,1513,1503,79.0,3
1021-0-4-30,1519-0-99-99,1021,1519,118.0,3
1495-0-4-30,1529-0-99-99,1495,1529,112.0,3
1428-0-4-30,1530-0-99-99,1428,1530,134.0,3
1443-0-4-30,1530-0-99-99,1443,1530,128.0,3
1577-0-4-30,1536-0-99-99,1577,1536,153.0,3
1569-0-4-30,1543-0-99-99,1569,1543,120.0,3
1182-0-4-30,1544-0-99-99,1182,1544,147.0,3
1021-0-4-30,1545-0-99-99,1021,1545,112.0,3
1515-0-4-30,1561-0-99-99,1515,1561,54.0,3
1245-0-4-30,1582-0-99-99,1245,1582,53.0,3
1154-0-4-30,1599-0-99-99,1154,1599,118.0,3
1562-0-4-30,1607-0-99-99,1562,1607,104.0,3
1436-0-4-30,1081-0-99-99,1436,1081,118.0,3
1506-0-4-30,1002-0-99-99,1506,1002,78.0,4
1126-0-4-30,1006-0-99-99,1126,1006,133.0,4
1243-0-4-30,1021-0-99-99,1243,1021,75.0,4
1382-0-4-30,1021-0-99-99,1382,1021,115.0,4
1571-0-4-30,1021-0-99-99,1571,1021,127.0,4
1232-0-4-30,1022-0-99-99,1232,1022,71.0,4
1175-0-4-30,1023-0-99-99,1175,1023,59.0,4
1018-0-4-30,1034-0-99-99,1018,1034,33.0,4
1518-0-4-30,1034-0-99-99,1518,1034,117.0,4
1590-0-4-30,1034-0-99-99,1590,1034,126.0,4
1250-0-4-30,1035-0-99-99,1250,1035,61.0,4
1214-0-4-30,1036-0-99-99,1214,1036,117.0,4
1219-0-4-30,1036-0-99-99,1219,1036,114.0,4
1574-0-4-30,1036-0-99-99,1574,1036,172.0,4
1591-0-4-30,1036-0-99-99,1591,1036,126.0,4
1131-0-4-30,1037-0-99-99,1131,1037,113.0,4
1238-0-4-30,1037-0-99-99,1238,1037,80.0,4
1285-0-4-30,1037-0-99-99,1285,1037,52.0,4
1406-0-4-30,1037-0-99-99,1406,1037,128.0,4
1131-0-4-30,1038-0-99-99,1131,1038,110.0,4
1389-0-4-30,1038-0-99-99,1389,1038,120.0,4
1422-0-4-30,1038-0-99-99,1422,1038,115.0,4
1559-0-4-30,1038-0-99-99,1559,1038,127.0,4
1076-0-4-30,1042-0-99-99,1076,1042,34.0,4
1245-0-4-30,1042-0-99-99,1245,1042,82.0,4
1090-0-4-30,1043-0-99-99,1090,1043,36.0,4
1427-0-4-30,1043-0-99-99,1427,1043,112.0,4
1250-0-4-30,1045-0-99-99,1250,1045,61.0,4
1214-0-4-30,1046-0-99-99,1214,1046,113.0,4
1411-0-4-30,1046-0-99-99,1411,1046,113.0,4
1313-0-4-30,1047-0-99-99,1313,1047,112.0,4
1520-0-4-30,1047-0-99-99,1520,1047,85.0,4
1574-0-4-30,1049-0-99-99,1574,1049,168.0,4
1252-0-4-30,1050-0-99-99,1252,1050,44.0,4
1522-0-4-30,1050-0-99-99,1522,1050,117.0,4
1280-0-4-30,1051-0-99-99,1280,1051,45.0,4
1328-0-4-30,1051-0-99-99,1328,1051,117.0,4
1266-0-4-30,1052-0-99-99,1266,1052,48.0,4
1447-0-4-30,1052-0-99-99,1447,1052,126.0,4
1464-0-4-30,1052-0-99-99,1464,1052,121.0,4
1495-0-4-30,1052-0-99-99,1495,1052,129.0,4
1538-0-4-30,1052-0-99-99,1538,1052,82.0,4
1591-0-4-30,1055-0-99-99,1591,1055,130.0,4
1425-0-4-30,1056-0-99-99,1425,1056,117.0,4
1444-0-4-30,1056-0-99-99,1444,1056,122.0,4
1619-0-4-30,1056-0-99-99,1619,1056,127.0,4
1200-0-4-30,1057-0-99-99,1200,1057,115.0,4
1277-0-4-30,1057-0-99-99,1277,1057,56.0,4
1539-0-4-30,1057-0-99-99,1539,1057,56.0,4
1601-0-4-30,1057-0-99-99,1601,1057,130.0,4
1122-0-4-30,1058-0-99-99,1122,1058,60.0,4
1270-0-4-30,1058-0-99-99,1270,1058,57.0,4
1450-0-4-30,1058-0-99-99,1450,1058,125.0,4
1411-0-4-30,1059-0-99-99,1411,1059,123.0,4
1090-0-4-30,1060-0-99-99,1090,1060,34.0,4
1484-0-4-30,1062-0-99-99,1484,1062,135.0,4
1544-0-4-30,1063-0-99-99,1544,1063,100.0,4
1621-0-4-30,1063-0-99-99,1621,1063,144.0,4
1110-0-4-30,1065-0-99-99,1110,1065,27.0,4
1122-0-4-30,1065-0-99-99,1122,1065,51.0,4
1202-0-4-30,1065-0-99-99,1202,1065,110.0,4
1424-0-4-30,1065-0-99-99,1424,1065,89.0,4
1572-0-4-30,1065-0-99-99,1572,1065,181.0,4
1122-0-4-30,1066-0-99-99,1122,1066,51.0,4
1263-0-4-30,1067-0-99-99,1263,1067,85.0,4
1120-0-4-30,1068-0-99-99,1120,1068,57.0,4
1330-0-4-30,1068-0-99-99,1330,1068,112.0,4
1602-0-4-30,1068-0-99-99,1602,1068,136.0,4
1606-0-4-30,1068-0-99-99,1606,1068,124.0,4
1483-0-4-30,1070-0-99-99,1483,1070,121.0,4
1510-0-4-30,1076-0-99-99,1510,1076,129.0,4
1600-0-4-30,1076-0-99-99,1600,1076,147.0,4
1039-0-4-30,1078-0-99-99,1039,1078,42.0,4
1524-0-4-30,1078-0-99-99,1524,1078,125.0,4
1562-0-4-30,1078-0-99-99,1562,1078,188.0,4
1365-0-4-30,1080-0-99-99,1365,1080,107.0,4
1143-0-4-30,1085-0-99-99,1143,1085,65.0,4
1513-0-4-30,1090-0-99-99,1513,1090,148.0,4
1132-0-4-30,1104-0-99-99,1132,1104,51.0,4
1389-0-4-30,1113-0-99-99,1389,1113,101.0,4
1286-0-4-30,1114-0-99-99,1286,1114,49.0,4
1022-0-4-30,1116-0-99-99,1022,1116,37.0,4
1400-0-4-30,1118-0-99-99,1400,1118,97.0,4
1116-0-4-30,1124-0-99-99,1116,1124,34.0,4
1412-0-4-30,1139-0-99-99,1412,1139,120.0,4
1524-0-4-30,1141-0-99-99,1524,1141,140.0,4
1046-0-4-30,1142-0-99-99,1046,1142,78.0,4
1130-0-4-30,1145-0-99-99,1130,1145,35.0,4
1153-0-4-30,1146-0-99-99,1153,1146,90.0,4
1382-0-4-30,1150-0-99-99,1382,1150,114.0,4
1133-0-4-30,1156-0-99-99,1133,1156,61.0,4
1572-0-4-30,1157-0-99-99,1572,1157,196.0,4
1544-0-4-30,1160-0-99-99,1544,1160,121.0,4
1176-0-4-30,1168-0-99-99,1176,1168,32.0,4
1212-0-4-30,1170-0-99-99,1212,1170,125.0,4
1588-0-4-30,1180-0-99-99,1588,1180,132.0,4
1595-0-4-30,1187-0-99-99,1595,1187,126.0,4
1186-0-4-30,1202-0-99-99,1186,1202,30.0,4
1223-0-4-30,1203-0-99-99,1223,1203,106.0,4
1139-0-4-30,1211-0-99-99,1139,1211,65.0,4
1166-0-4-30,1218-0-99-99,1166,1218,80.0,4
1523-0-4-30,1218-0-99-99,1523,1218,64.0,4
1554-0-4-30,1218-0-99-99,1554,1218,64.0,4
1620-0-4-30,1220-0-99-99,1620,1220,167.0,4
1197-0-4-30,1227-0-99-99,1197,1227,36.0,4
1233-0-4-30,1227-0-99-99,1233,1227,129.0,4
1560-0-4-30,1243-0-99-99,1560,1243,91.0,4
1575-0-4-30,1243-0-99-99,1575,1243,158.0,4
1224-0-4-30,1247-0-99-99,1224,1247,111.0,4
1251-0-4-30,1247-0-99-99,1251,1247,54.0,4
1524-0-4-30,1253-0-99-99,1524,1253,73.0,4
1383-0-4-30,1260-0-99-99,1383,1260,144.0,4
1110-0-4-30,1272-0-99-99,1110,1272,52.0,4
1250-0-4-30,1275-0-99-99,1250,1275,32.0,4
1144-0-4-30,1277-0-99-99,1144,1277,116.0,4
1347-0-4-30,1285-0-99-99,1347,1285,97.0,4
1431-0-4-30,1285-0-99-99,1431,1285,113.0,4
1544-0-4-30,1298-0-99-99,1544,1298,142.0,4
1131-0-4-30,1299-0-99-99,1131,1299,110.0,4
1271-0-4-30,1307-0-99-99,1271,1307,102.0,4
1290-0-4-30,1307-0-99-99,1290,1307,89.0,4
1353-0-4-30,1307-0-99-99,1353,1307,46.0,4
1458-0-4-30,1313-0-99-99,1458,1313,156.0,4
1124-0-4-30,1317-0-99-99,1124,1317,34.0,4
1326-0-4-30,1317-0-99-99,1326,1317,63.0,4
1133-0-4-30,1331-0-99-99,1133,1331,107.0,4
1177-0-4-30,1355-0-99-99,1177,1355,122.0,4
1110-0-4-30,1356-0-99-99,1110,1356,127.0,4
1039-0-4-30,1357-0-99-99,1039,1357,131.0,4
1385-0-4-30,1358-0-99-99,1385,1358,114.0,4
1021-0-4-30,1361-0-99-99,1021,1361,137.0,4
1062-0-4-30,1371-0-99-99,1062,1371,134.0,4
1173-0-4-30,1378-0-99-99,1173,1378,146.0,4
1232-0-4-30,1378-0-99-99,1232,1378,141.0,4
1342-0-4-30,1378-0-99-99,1342,1378,135.0,4
1351-0-4-30,1379-0-99-99,1351,1379,72.0,4
1021-0-4-30,1386-0-99-99,1021,1386,132.0,4
1249-0-4-30,1388-0-99-99,1249,1388,167.0,4
1396-0-4-30,1388-0-99-99,1396,1388,45.0,4
1538-0-4-30,1388-0-99-99,1538,1388,167.0,4
1445-0-4-30,1391-0-99-99,1445,1391,66.0,4
1265-0-4-30,1393-0-99-99,1265,1393,125.0,4
1531-0-4-30,1393-0-99-99,1531,1393,139.0,4
1173-0-4-30,1394-0-99-99,1173,1394,88.0,4
1401-0-4-30,1395-0-99-99,1401,1395,36.0,4
1140-0-4-30,1402-0-99-99,1140,1402,50.0,4
1173-0-4-30,1402-0-99-99,1173,1402,115.0,4
1400-0-4-30,1402-0-99-99,1400,1402,46.0,4
1415-0-4-30,1402-0-99-99,1415,1402,104.0,4
1423-0-4-30,1411-0-99-99,1423,1411,49.0,4
1407-0-4-30,1415-0-99-99,1407,1415,48.0,4
1606-0-4-30,1415-0-99-99,1606,1415,129.0,4
1381-0-4-30,1421-0-99-99,1381,1421,115.0,4
1041-0-4-30,1423-0-99-99,1041,1423,75.0,4
1062-0-4-30,1442-0-99-99,1062,1442,112.0,4
1482-0-4-30,1472-0-99-99,1482,1472,68.0,4
1538-0-4-30,1476-0-99-99,1538,1476,122.0,4
1583-0-4-30,1481-0-99-99,1583,1481,55.0,4
1524-0-4-30,1486-0-99-99,1524,1486,107.0,4
1531-0-4-30,1490-0-99-99,1531,1490,83.0,4
1366-0-4-30,1492-0-99-99,1366,1492,156.0,4
1579-0-4-30,1492-0-99-99,1579,1492,38.0,4
1513-0-4-30,1503-0-99-99,1513,1503,79.0,4
1021-0-4-30,1519-0-99-99,1021,1519,118.0,4
1495-0-4-30,1529-0-99-99,1495,1529,112.0,4
1428-0-4-30,1530-0-99-99,1428,1530,134.0,4
1443-0-4-30,1530-0-99-99,1443,1530,128.0,4
1577-0-4-30,1536-0-99-99,1577,1536,153.0,4
1569-0-4-30,1543-0-99-99,1569,1543,120.0,4
1182-0-4-30,1544-0-99-99,1182,1544,147.0,4
1021-0-4-30,1545-0-99-99,1021,1545,112.0,4
1515-0-4-30,1561-0-99-99,1515,1561,54.0,4
1245-0-4-30,1582-0-99-99,1245,1582,53.0,4
1154-0-4-30,1599-0-99-99,1154,1599,118.0,4
1562-0-4-30,1607-0-99-99,1562,1607,104.0,4
1436-0-4-30,1081-0-99-99,1436,1081,118.0,4
1506-0-4-30,1002-0-99-99,1506,1002,78.0,5
1126-0-4-30,1006-0-99-99,1126,1006,133.0,5
1243-0-4-30,1021-0-99-99,1243,1021,75.0,5
1382-0-4-30,1021-0-99-99,1382,1021,115.0,5
1571-0-4-30,1021-0-99-99,1571,1021,127.0,5
1232-0-4-30,1022-0-99-99,1232,1022,71.0,5
1175-0-4-30,1023-0-99-99,1175,1023,59.0,5
1018-0-4-30,1034-0-99-99,1018,1034,33.0,5
1518-0-4-30,1034-0-99-99,1518,1034,117.0,5
1590-0-4-30,1034-0-99-99,1590,1034,126.0,5
1250-0-4-30,1035-0-99-99,1250,1035,61.0,5
1214-0-4-30,1036-0-99-99,1214,1036,117.0,5
1219-0-4-30,1036-0-99-99,1219,1036,114.0,5
1574-0-4-30,1036-0-99-99,1574,1036,172.0,5
1591-0-4-30,1036-0-99-99,1591,1036,126.0,5
1131-0-4-30,1037-0-99-99,1131,1037,113.0,5
1238-0-4-30,1037-0-99-99,1238,1037,80.0,5
1285-0-4-30,1037-0-99-99,1285,1037,52.0,5
1406-0-4-30,1037-0-99-99,1406,1037,128.0,5
1131-0-4-30,1038-0-99-99,1131,1038,110.0,5
1389-0-4-30,1038-0-99-99,1389,1038,120.0,5
1422-0-4-30,1038-0-99-99,1422,1038,115.0,5
1559-0-4-30,1038-0-99-99,1559,1038,127.0,5
1076-0-4-30,1042-0-99-99,1076,1042,34.0,5
1245-0-4-30,1042-0-99-99,1245,1042,82.0,5
1090-0-4-30,1043-0-99-99,1090,1043,36.0,5
1427-0-4-30,1043-0-99-99,1427,1043,112.0,5
1250-0-4-30,1045-0-99-99,1250,1045,61.0,5
1214-0-4-30,1046-0-99-99,1214,1046,113.0,5
1411-0-4-30,1046-0-99-99,1411,1046,113.0,5
1313-0-4-30,1047-0-99-99,1313,1047,112.0,5
1520-0-4-30,1047-0-99-99,1520,1047,85.0,5
1574-0-4-30,1049-0-99-99,1574,1049,168.0,5
1252-0-4-30,1050-0-99-99,1252,1050,44.0,5
1522-0-4-30,1050-0-99-99,1522,1050,117.0,5
1280-0-4-30,1051-0-99-99,1280,1051,45.0,5
1328-0-4-30,1051-0-99-99,1328,1051,117.0,5
1266-0-4-30,1052-0-99-99,1266,1052,48.0,5
1447-0-4-30,1052-0-99-99,1447,1052,126.0,5
1464-0-4-30,1052-0-99-99,1464,1052,121.0,5
1495-0-4-30,1052-0-99-99,1495,1052,129.0,5
1538-0-4-30,1052-0-99-99,1538,1052,82.0,5
1591-0-4-30,1055-0-99-99,1591,1055,130.0,5
1425-0-4-30,1056-0-99-99,1425,1056,117.0,5
1444-0-4-30,1056-0-99-99,1444,1056,122.0,5
1619-0-4-30,1056-0-99-99,1619,1056,127.0,5
1200-0-4-30,1057-0-99-99,1200,1057,115.0,5
