INT_ID,string
13467437,Lake Shore Blvd E / Lower Jarvis St / Gardiner E Lower Jarvis Ramp / Lakeshore W Gardiner
13467067,Lake Shore Blvd E / Parliament St / Martin Goodman Trl
13467444,Commissioners St / Cherry St / Martin Goodman Trl
13444193,Cummer Ave / Snowcrest Ave / Beardmore Cres
13467182,Villiers St / Cherry St / Martin Goodman Trl
13443490,Steeles Ave E / Maxome Ave
13443354,Steeles Ave E / Conacher Dr
13467311,Lake Shore Blvd E / Lower Sherbourne St
13466962,The Esplanade / George St S
13467736,Polson St / Cherry St
13468233,Unwin Ave / Cherry St
13467269,Munition St / Commissioners St
13443242,Steeles Ave E / Bayview Ave
13443144,Steeles Ave E / Tarbert Rd
13467485,Queens Quay E / Lower Sherbourne St
13465784,King St E / Sumach St
13443021,Steeles Ave E / Laureleaf Rd S
13466878,Commissioners St / Don Roadway
13466560,Mill St / Trinity St
13466454,Mill St / Cherry St
13442971,Steeles Ave E / Bestview Dr
13465571,Queen St E / Sumach St
13466312,Richmond St E / Church St
13466199,Queen St E / Church St
13466729,King St E / Church St
13466516,Adelaide St E / Church St
13466630,King St E / Jarvis St
13466488,Jarvis St / Jarvis St Adelaide St E Ramp
13466240,Front St E / Cherry St
13466245,Richmond St E / Jarvis St Richmond St E Ramp
13466110,Queen St E / Jarvis St
13466321,Jarvis St / Lombard St
13466440,Adelaide St E / George St
13465975,King St E / Sackville St
13465671,Dundas St E / Church St
13465569,Dundas St E / Jarvis St
13465366,Dundas St E / Sherbourne St
13466482,King St E / Sherbourne St
13466844,The Esplanade / Lower Sherbourne St
13466801,The Esplanade / Princess St
14036494,Princess St / Nicholson Lane
13466633,Front St E / Sherbourne St / Lower Sherbourne St
13466341,Adelaide St E / Sherbourne St
13466150,Richmond St E / Sherbourne St
13466300,Adelaide St E / Princess St
13466404,King St E / Ontario St
13466475,Front St E / Berkeley St
13466668,The Esplanade / Hahn Pl / Berkeley St
30029405,Gristmill Lane / Parliament St
13467752,Lake Shore Blvd E / Yonge St / Harbour St
13466427,Front St E / Parliament St
13466241,King St E / Parliament St
13466117,Adelaide St E / Parliament St
14243510,King St E / Pemberton St
13465979,Queen St E / Sherbourne St
13465715,Sherbourne St / Shuter St / Moss Park Trl
13465894,Queen St E / Ontario St
13445078,Bayview Ave / Ruddington Dr
13445359,Finch Ave E / Gaspe Rd / Watergarden Way
13467923,Queens Quay E / Yonge St / Queens Quay W / Martin Goodman Trl
13467854,Queens Quay E / Freeland St
13465269,Dundas St E / Ontario St
13445290,Finch Ave E / Tollerton Ave / Heathview Ave
13445232,Finch Ave E / Page Ave
13444630,Cummer Ave / Conacher Dr
13467239,Yonge St / Front St E / Front St W
13465959,Richmond St E / Parliament St
13465795,Queen St E / Parliament St
13465673,Queen St E / Sackville St
13465567,Shuter St / Parliament St
13444673,Bayview Ave / Risebrough Ave
13444532,Bayview Ave / Cummer Ave
13444298,Bayview Ave / Ruth Ave / Argonne Cres
13444434,Cummer Ave / Ruddington Dr
13444072,Bayview Ave / Brenham Cres
13443615,Bayview Ave / Clearcrest Ave
13443696,Bayview Ave / Newton Dr / Garnier Crt
13464520,Carlton St / Ontario St
13464096,Jarvis St / Wellesley St E
13463892,Gerrard St E / Logan Ave
13463522,Victor Ave / Carlaw Ave
13463693,Sherbourne St / Earl St
13463953,Wellesley St E / Sherbourne St
13463868,Wellesley St E / Ontario St
13465478,Queen St E / River St
13465179,Dundas St E / Parliament St
20235156,Oak St / Parliament St
13464965,Dundas St E / Sumach St
13464879,Dundas St E / River St
13464490,Gerrard St E / River St
13462704,Broadview Ave / Wolfrey Ave
13463447,Broadview Ave / Withrow Ave
13463084,Broadview Ave / Millbrook Cres
13464785,Gerrard St E / Parliament St
13463245,Riverdale Ave / Carlaw Ave
13465313,Queen St E / Carroll St
13465058,Dundas St E / Sackville St
13462518,Pape Ave / Wroxeter Ave
13462117,Pape Ave / Harcourt Ave
13464667,Gerrard St E / Sackville St
13464586,Gerrard St E / Sumach St
13464154,Winchester St / Parliament St
13464403,Carlton St / Parliament St
13464720,Dundas St E / Munro St
13463777,Wellesley St E / Parliament St
13464269,Gerrard St E
30104484,Cummer Ave / Becky Cheung Crt
13465231,Queen St E / Broadview Ave
13464177,Gerrard St E / Broadview Ave
13463801,Broadview Ave / Langley Ave
30036276,Broadview Ave / Bridgepoint Dr
13464821,Carlton St / Church St
13464719,Carlton St / Jarvis St
13463124,Bloor St E / Parliament St
13462748,Sherbourne St N / Rachael St
13462628,Maple Ave / Elm Ave / Sherbourne St N
13462647,Glen Rd / Maple Ave
13462445,Glen Rd / Elm Ave
13462223,Crescent Rd / South Dr
13462162,Glen Rd / South Dr
13464658,Dundas St E / Broadview Ave
13464398,Broadview Ave / Mountstephen St
13463389,St James Ave / Parliament St
13465109,Queen St E / Boulton Ave / Woodgreen Pl
13465017,Queen St E / Empire Ave
13464912,Gerrard St E / Sherbourne St
13464004,Gerrard St E / De Grassi St
13464607,Sherbourne St / Carlton St
13462887,Boultbee Ave / Jones Ave
13465276,Eastern Ave / Carlaw Ave
13465837,Lake Shore Blvd E / Carlaw Ave
13465194,Pape Ave / Eastern Ave
13462203,Strathcona Ave / Jones Ave
13462504,Shudell Ave / Jones Ave
20235330,Lake Shore Blvd E / Winners Crcl
13465538,Leslie St / Commissioners St / Martin Goodman Trl
13463372,Gerrard St E / Leslie St
13463279,Gerrard St E / Alton Ave
13463420,Athletic Ave / Greenwood Ave
13463183,Gerrard St E / Greenwood Ave
13463082,Highfield Rd / Gerrard St E
13462774,Greenwood Ave / Ivy Ave
13463787,Kingston Rd / Queen St E / Eastern Ave
13464948,Queen St E / Logan Ave
13464855,Queen St E / Carlaw Ave
13462283,Torbrick Rd / Greenwood Ave
13461975,Felstead Ave / Greenwood Ave
13464662,Colgate Ave / Carlaw Ave
13464771,Queen St E / Pape Ave
13464709,Queen St E / Winnifred Ave
13460349,Bayview Ave
13464254,Dundas St E / Carlaw Ave
13464027,Carlaw Ave / Badgerow Ave
13463652,Lockwood Rd / Queen St E / Sarah Ashbridge Ave
13462953,Gerrard St E / Ashdale Ave
13463317,Coxwell Ave / Robbins Ave
13458913,Brendan Rd / Moore Ave
13458810,Moore Ave / Lumley Ave
13458728,Moore Ave / Orchard Grn
13458625,Bayview Ave / Moore Ave
13458292,Bayview Ave / Sutherland Dr
13463796,Gerrard St E / Carlaw Ave
13463705,Gerrard St E / Pape Ave
13464539,Eastern Ave / Minto St
13462844,Eastwood Rd / Gerrard St E / Coxwell Ave
13462225,Casci Ave / Coxwell Ave
13464003,Dundas St E / Jones Ave
13463573,Gerrard St E / Marjory Ave
13464179,Queen St E / Connaught Ave
13462427,Gerrard St E / Fairford Ave / Coxwell Ave
13462284,Gerrard St E / Beaton Ave / Fairmount Park Trl
13463743,Jones Ave / Sproat Ave
13464758,Eastern Ave / Leslie St
13464067,Queen St E / Woodward Ave
13459122,Bayview Ave / Nesbitt Dr
13464614,Queen St E / Berkshire Ave
13463942,Queen St E / Coxwell Ave
13463537,Dundas St E / Coxwell Ave
13463293,Kingston Rd / Dundas St E / Dixon Ave
13463058,Kingston Rd / Columbine Ave
13462824,Kingston Rd / Rainsford Rd
13462931,Woodbine Ave / Norway Ave
13462643,Kingston Rd / Woodbine Ave
13464498,Queen St E / Leslie St
13465121,Lake Shore Blvd E / Leslie St
13461912,Bowmore Rd / Gerrard St E
13462196,Woodbine Ave / Eastwood Rd / Corley Ave
13464374,Queen St E / Laing St
13464606,Eastern Ave / Knox Ave
13461733,Woodbine Ave / Cassels Ave
13461382,Scholfield Ave / Highland Ave / Roxborough Dr
13461118,Scholfield Ave / Maclennan Ave / Edgar Ave
13461553,Glen Rd / Highland Ave
13461129,Glen Rd / Whitney Ave
13464286,Queen St E / Greenwood Ave
13463995,Greenwood Ave / Dorothy St
13463771,Dundas St E / Greenwood Ave
13460816,Whitehall Rd / Maclennan Ave
13466690,Saulter St S / Commissioners St
13466520,Bouchette St / Commissioners St
13466351,Logan Ave / Commissioners St
13466194,Carlaw Ave / Commissioners St
13463166,Riverdale Ave / Pape Ave
13462891,Pape Ave / Bain Ave
13460752,Glen Rd / Douglas Dr
13460540,Summerhill Ave / Jean St
13460415,Douglas Dr
13463111,Myrtle Ave / Jones Ave
13463478,Gerrard St E / Jones Ave
13445680,Progress Ave / Production Dr
13445657,Progress Ave / Estate Dr
13445576,Progress Ave / Estate Dr
13445553,Markham Rd / Progress Ave
13443575,Brimley Rd / Huntingwood Dr
13448268,Midland Ave / Millbridge Gt
13442071,Steeles Ave E / Firebrace Rd
13444958,Milner Ave / Mid-Dominion Acres / Executive Crt
13444674,Scunthorpe Rd / Milner Ave
13444590,Markham Rd / Milner Ave
13503859,Progress Ave / Milner Business Crt
13444498,Milner Ave / Progress Ave
13444473,Milner Ave / 380 Milner Ave
13444330,Sheppard Ave E / Shorting Rd
13447419,Ellesmere Rd / Oakley Blvd
13447325,Ellesmere Rd / Birkdale Rd
13442145,Warden Ave / Bamburgh Crcl
20195197,Stonebridge Blvd / Mcnicoll Ave
13443022,Warden Ave / Glen Springs Dr
13443314,Warden Ave / Bridletowne Crcl
13442867,Warden Ave / Mcnicoll Ave
13442771,Innislawn Rd / Mcnicoll Ave
13444211,Sheppard Ave E / Massie St
13443768,Shorting Rd / Nugget Ave
13443713,Nugget Ave / Dovedale Crt
13443565,Nugget Ave / Transfer Pl
13447415,Brimley Rd / Applefield Dr / Bernadine St
13447139,Ellesmere Rd / Brimley Rd
13448311,Brimley Rd / St Andrews Rd / Applefield Dr
13447880,Brimley Rd / Waterfield Dr / Brimorton Dr
13444135,Sheppard Ave E / Scunthorpe Rd
13444062,Markham Rd / Sheppard Ave E
13503897,Progress Ave / Rosebank Dr
13443033,Birchmount Rd / Brookmill Blvd
13443955,Sheppard Ave E / Progress Ave / Malvern St
13443825,Markham Rd / Verne Cres
13443499,Markham Rd / Mclevin Ave / Nugget Ave
13443353,Mclevin Ave / Malvern St
20146478,Progress Ave / Schick Crt
13446880,Brimley Rd / Omni Dr / Golden Gate Crt
13446436,Brimley Rd / Progress Ave
13446635,Triton Rd / Borough Dr
13447015,Ellesmere Rd / Packard Blvd
13446954,Ellesmere Rd / Borough Approach E
13442651,Birchmount Rd / Mcnicoll Ave
13442499,Birchmount Rd / Fundy Bay Blvd / Ivy Bush Ave
13442802,Birchmount Rd / Staley Ter
13443403,Leslie St / Mcnicoll Ave / Cummer Ave
13443062,Leslie St / Francine Dr
13442811,Steeles Ave E / Bluffwood Dr
13442747,Steeles Ave E / Leslie St / Duncan Creek Trl
13442696,Steeles Ave E / Paul Markway
13443228,Myers Lane / Mcnicoll Ave
13446898,Ellesmere Rd / Saratoga Dr
13446271,Mccowan Rd / Progress Ave / Bushby Dr Mccowan N Ramp
13442607,Mcnicoll Ave / Morbank Dr
13443215,Mcnicoll Ave / Michael Dr
13443340,Clansman Blvd / Mcnicoll Ave
13448439,Mccowan Rd / Bellechasse St
13448102,Mccowan Rd / Meldazy Dr
13447827,Mccowan Rd / Brimorton Dr
13447337,Mccowan Rd / Huronia Gt
13442549,Silver Springs Blvd / Mcnicoll Ave
13442440,Warden Ave / Bamburgh Crcl
13442637,Steeles Ave E / Aspenwood Dr
13442557,Steeles Ave E / Edgar Woods Rd
13442003,Steeles Ave E / Warden Ave
13441950,Steeles Ave E / Mountcastle Gt
13442052,Wintermute Blvd / River Grove Dr
13443256,Don Mills Rd / Mogul Dr
13443039,Don Mills Rd / Cliffwood Rd
13448471,Bellamy Rd N / Painted Post Dr
13448088,Bellamy Rd N / Benleigh Dr
13442848,Don Mills Rd / Cliffwood Rd
13442682,Don Mills Rd / Freshmeadow Dr
13443349,Mcnicoll Ave / Hines Dr / Picola Crt
13447492,Bellamy Rd N / Brimorton Dr
13447195,Bellamy Rd N / Northleigh Dr
13446827,Ellesmere Rd / Mccowan Rd
13443031,Tempo Ave / Harold Evans Cres
13442850,Gordon Baker Rd / Sparks Ave
13446642,Ellesmere Rd / Parkington Cres
13446221,Progress Ave / Grangeway Ave / Consilium Pl
13445842,Consilium Pl / Corporate Dr
13445760,Progress Ave / Bellamy Rd N / Corporate Dr
13446726,Amberjack Blvd / Bellamy Rd N / Lynnbrook Dr
13446514,Ellesmere Rd / Bellamy Rd N
13442139,Birchmount Rd / Sanwood Blvd / Wintermute Blvd
13442528,Don Mills Rd / Steeles Ave E
13442457,Steeles Ave E / Townsend Rd / Steeles Av E 404 S Ramp
13446304,Ellesmere Rd / Dolly Varden Blvd
13445692,Brimley Rd / Grittani Lane
13445414,Brimley Rd / Pitfield Rd
13444901,Brimley Rd / Sheppard Ave E
13442279,Steeles Ave E / 404 Steeles Woodbine Ramp / Woodbine S 404 S Ramp
13443156,Mcnicoll Ave / Harold Evans Cres / Placer Crt
13443090,Victoria Park Ave / Mcnicoll Ave
13442693,Victoria Park Ave / Sparks Ave
13442540,Victoria Park Ave / Gordon Baker Rd
13442882,Victoria Park Ave / Tempo Ave
13443298,Chester Le Blvd / Beverly Glen Blvd / Pharmacy Ave
13443081,Mcnicoll Ave / Pharmacy Ave
13442983,Eagle Point Rd / Mcnicoll Ave
13442801,Arnall Ave / Pharmacy Ave
13444715,Sheppard Ave E / Brownspring Rd
13445175,Mccowan Rd / Milner Ave / Channel Nine Crt
13445484,Mccowan Rd / 401 C W Mccowan Rd S Ramp
13444903,Mccowan Rd / Pitfield Rd / Invergordon Ave
13444619,Mccowan Rd / Sheppard Ave E
13441903,Birchmount Rd / Steeles Ave E
13441856,Steeles Ave E / Kelvin Grove Ave
13441814,Kennedy Rd / Steeles Ave E
13442179,Steeles Ave E / Victoria Park Ave
13443944,Commander Blvd / North Wind Pl
13443617,Commander Blvd / Huntingwood Dr
13443810,Mccowan Rd / Commander Blvd
13443525,Mccowan Rd / Middlefield Rd / Huntingwood Dr
13444313,Mccowan Rd / Nugget Ave
13443052,Kennedy Rd / Trojan Gt
13442938,Kennedy Rd / Dancy Ave
13442443,Gordon Baker Rd / Glendinning Ave / Pharmacy Ave
13442123,Steeles Ave E / Pharmacy Ave
13445715,Lee Centre Dr / Corporate Dr
13452594,Calico Dr / Giltspur Dr / Chateau Crt
13441620,Markham Rd / Steeles Ave E
13441649,Mccowan Rd / Steeles Ave E
13441958,Zoo Rd / Kirkhams Rd / Kirkhams Rd Zoo Rd Ramp
13447055,Consumers Rd / Hallcrown Pl
13446996,Victoria Park Ave / Consumers Rd / Meadowacres Dr
13446551,Sheppard Ave E / Victoria Park Ave
13446777,Victoria Park Ave / Esquire Rd
13443374,Birchmount Rd / Silver Springs Blvd / L'Amoreaux Dr / West Highland Creek
13454288,Victoria Park Ave / Eglinton Sq / O'Connor Dr
13454107,Eglinton Ave E / Victoria Park Ave
13450394,Warden Ave / Boem Ave
13450708,Lawrence Ave E / Crockford Blvd
13450686,Lawrence Ave E / Ellington Dr
13446226,Victoria Park Ave / Patrick Blvd
13446472,Sheppard Ave E / Commons Dr
13446373,Sheppard Ave E / Pharmacy Ave
13454774,Victoria Park Ave / Sunrise Ave
13453844,Victoria Park Ave / Craigton Dr / Jonesville Cres
13453395,Victoria Park Ave / Biscayne Blvd
13453978,Eglinton Ave E / Pharmacy Ave
13453748,Pharmacy Ave / Craigton Dr
13453611,Craigton Dr / Rannock St
13453414,Pharmacy Ave / Rannock St
13449824,Warden Ave / Manhattan Dr
13449474,Warden Ave / Tower Dr
13446293,Sheppard Ave E / Bridlewood Blvd
13454516,Pharmacy Ave / Sundridge Dr
13454295,Alvinston Rd / Pharmacy Ave
14074105,Eglinton Ave E / Lebovic Ave / Hakimi Ave
13453008,Victoria Park Ave / Arncliffe Cres
13453073,Biscayne Blvd / Pharmacy Ave
13449240,Warden Ave / Murray Glen Dr
13449086,Warden Ave / Ellington Dr
13502718,Warden Ave / Canadian Rd
13446434,Warden Ave / Cass Ave / Palmdale Dr
13446075,Sheppard Ave E / Warden Ave
13452605,Elm Bank Rd / Pharmacy Ave
13452130,Pharmacy Ave / Surrey Ave
13452336,Pharmacy Ave / Innismore Cres
13448955,Birchmount Rd / Ellendale Dr
13448775,Birchmount Rd / Burcana Rd
13451550,Birchmount Rd / Crouse Rd
13451335,Birchmount Rd / Flora Dr
13451008,Birchmount Rd / Modern Rd
13453141,Warden Ave / Ashtonbee Rd
13452791,Warden Ave / Bertrand Ave
13454124,Kennedy Rd / Foxridge Dr
13448645,York Mills Rd / Fenside Dr
13448483,Fenside Dr / Lynedock Cres
13448553,York Mills Rd / Parkwoods Village Dr
13448399,Climans Rd / Lynedock Cres
13448286,Fenside Dr / Slidell Cres
13447991,Roywood Dr / Fenside Dr
13447959,Roywood Dr / Fortrose Cres
13447917,Roywood Dr / Fortrose Cres
13445139,Van Horne Ave / Edmonton Dr
13445162,Margaret Ave / Brian Dr
13444966,Van Horne Ave / Brian Dr
13445404,Brian Dr / Pleasant View Dr
13445430,Victoria Park Ave / Altair Ave
13450586,Lawrence Ave E / Howden Rd / Underwriters Rd
13450484,Birchmount Rd / Lawrence Ave E
13450349,Birchmount Rd / Dulverton Rd
13450391,Lawrence Ave E / Canlish Rd
13446900,Yorkland Blvd
13444861,Clipper Rd / Taverly Rd / Van Horne Ave
13444794,Victoria Park Ave / Van Horne Ave / Ferncrest Gt
13445256,Victoria Park Ave / Pleasant View Dr
13444260,Finch Ave E / Cherokee Blvd
13452167,Warden Ave / Minford Ave
13451755,Warden Ave / Walbon Rd
13449786,Kennedy Rd / Cornwallis Dr
13449592,Kennedy Rd / Wickware Gt
30013028,Sheppard Ave E / Herons Hill Way
13454488,Warden Ave / Comstock Rd
13454270,Warden Ave / Sherry Rd
13453588,Eglinton Ave E / Warden Ave
13453473,Eglinton Ave E / Prudham Gt
13453325,Eglinton Ave E / Thermos Rd
13453302,Eglinton Ave E / Sinnott Rd
13447122,Consumers Rd / Yorkland Blvd
13446581,Sheppard Ave E / Consumers Rd / Brian Dr
13446629,Sheppard Ave E / Settlers Rd / Hickorynut Parkette Trl
13443440,Victoria Park Ave / Navaho Dr
13444318,Finch Ave E / Victoria Park Ave
13444479,Victoria Park Ave / Ernest Ave
13444341,Corinthian Blvd / Pinemeadow Blvd / Pharmacy Ave
13454195,Comstock Rd / Birchmount Rd
13454439,Birchmount Rd / Foxridge Dr
13453971,Chelwood Rd / Birchmount Rd
13453581,Bonniewood Rd / Birchmount Rd
13451299,Kennedy Rd / Ranstone Gdns / Jack Goodlad Park Trl
13450334,Kennedy Rd / Flora Dr
13450163,Kennedy Rd / Lawrence Ave E
13450676,Kennedy Rd / Radnor Ave
13445899,Victoria Park Ave / Old Sheppard Ave / Huntingwood Dr
13448433,York Mills Rd / Rayoak Dr
13448168,Roywood Dr / Lynedock Cres
13448105,Victoria Park Ave / Terraview Blvd / Farm Greenway
13448310,Victoria Park Ave / York Mills Rd
13444158,Finch Ave E / Pharmacy Ave
13443978,Victoria Park Ave / Hare Gt
13443726,Victoria Park Ave / Pawnee Ave / Morecambe Gt
13443916,Chester Le Blvd / Huntingdale Blvd / Pharmacy Ave
13449279,Kennedy Rd / Forbes Rd
13449009,Kennedy Rd / Shropshire Dr
13448718,Kennedy Rd / Munham Gt
13454396,Kennedy Rd / Summer Dr
13445805,Fairglen Ave / Huntingwood Dr
13445713,Pharmacy Ave / Huntingwood Dr
13445277,Pharmacy Ave / Rosscowan Gt
13445622,Huntingwood Dr / Batterswood Dr
13444748,Collingsbrook Blvd / Corinthian Blvd / Pharmacy Ave
13452416,Birchmount Rd / Bertrand Ave
13453613,Kennedy Rd / Merrian Rd
13453966,Kennedy Rd / Corvette Ave
13454523,Danforth Rd / Linden Ave
13448271,Pachino Blvd / Pharmacy Ave
13448059,Penworth Rd / Pharmacy Ave
13448600,Pharmacy Ave / Christina Cres
13445371,Huntingwood Dr / Ridgecrest Dr
13445317,Bridlewood Blvd / Huntingwood Dr
13445257,Warden Ave / Huntingwood Dr
13445784,Warden Ave / Bowater Dr
13451881,Birchmount Rd / Ranstone Gdns
13453221,Birchmount Rd / Eglinton Ave E
13452801,Birchmount Rd / Ashtonbee Rd / Massey Creek
13449811,Birchmount Rd / Merryfield Dr
13449405,Birchmount Rd / Exford Dr
13448094,Reddins Rd / Crosland Dr
13447984,Penworth Rd / Crosland Dr
13445160,Davisbrook Blvd / Huntingwood Dr
13444732,Dunmurray Blvd / Huntingwood Dr
13453093,Eglinton Ave E / Rosemount Dr
13453001,Eglinton Ave E / Ionview Rd
13444159,Don Mills Rd / Skymark Dr
13443592,Mcnicoll Ave / Brahms Ave
13443581,Bedle Ave / Mcnicoll Ave
13443957,Don Mills Rd / Premier Davis Blvd
13443773,Don Mills Rd / Bedle Ave
13443573,Don Mills Rd / Mcnicoll Ave / Mcnicoll Park Trl
13452055,Kennedy Rd / Bertrand Ave
13451714,Sherwood Ave / Pharmacy Ave
13451430,Janet Blvd / Pharmacy Ave
13451212,Lawrence Ave E / Pharmacy Ave
13451090,Lawrence Ave E / Wexford Blvd
13444278,Finch Ave E / Au Large Blvd / Finch E 404 S Ramp / Seneca Hill Dr
13443528,Mcnicoll Ave / Mogul Dr
13443970,Finch Ave E / Bridletowne Crcl
13443837,Finch Ave E / Warden Ave
13444409,Warden Ave / Bridletowne Crcl
13450935,Lawrence Ave E / Wayne Ave
13450728,Brian Ave / Pharmacy Ave
13451351,Warden Ave / Sherwood Ave
13448496,Fenelon Dr / Underpass Gt
13448397,Roywood Dr / Underpass Gt
13448216,Roywood Dr / Marbury Cres
13443752,Finch Ave E / Bridletowne Crcl
13451128,Warden Ave / Danube Dr / Frey Cres
13450818,Lawrence Ave E / Warden Ave
14252616,Staines Rd / Knowles Dr / Siskin Ter / Sisken Trail Park Trl
14252748,Staines Rd / Warbler Crcl
14249113,Staines Rd / Seasons Dr
14634930,Staines Rd / Hepatica St
14642975,Staines Rd / Rivendell Trl
14630494,Staines Rd / Solstice Dr
14630490,Staines Rd / Quietbrook Cres / Mac Frost Way
13443728,East Ave / Kirkdene Dr / Kirkdene Park Trl
13444054,Fanfare Ave / East Ave
13443453,Island Rd
13441963,Morningside Ave / Old Finch Ave
14630472,Steeles Ave E / Staines Rd
13443365,Island Rd / East Ave
13442793,Wickson Trl / John Tabor Trl / Brenyon Way
13441850,Littles Rd / Old Finch Ave / Wandering Trl
13441836,Old Finch Ave / Valley Centre Dr
13441830,Bingley Rd / Old Finch Ave / Kengate Dr
13441815,Old Finch Ave / Morningview Trl / Valley Centre Dr
13445621,Port Union Rd / Lawrence Ave E
13444502,Starspray Blvd / Lawrence Ave E
13442749,Brenyon Way / 200 Brenyon Way
13442496,Sewell'S Rd / Alford Cres
13442384,Sewell'S Rd / Mclevin Ave
13447414,Shoreham Dr / Murray Ross Pkwy
13442447,Mclevin Ave / Empringham Dr
13444922,Clyde Rd / Lawson Rd
13444804,Irvine Rd / Lawson Rd
13442559,Mclevin Ave / John Tabor Trl / Fawcett Trl
13442992,Sheppard Ave E / Grand Marshall Dr / Water Tower Gt
13442883,Sheppard Ave E / Conlins Rd
13444753,Lawson Rd / Cedarview Dr
13444671,Centennial Rd / Lawson Rd
13444584,Lawson Rd / Brumwell St
13443040,Greenspire Rd / Mclevin Ave
13443002,Mclevin Ave / Shepmore Ter
13443223,Mammoth Hall Trl / Berner Trl / Washburn Way
13443095,Sheppard Ave E / Morningside Ave
13442514,Morningside Ave / Mclevin Ave / Casebridge Crt
13444466,Lawson Rd / Wichey Rd
13443902,Ellesmere Rd / Muirbank Blvd
13443083,Nahanni Ter / Washburn Way
13442839,Tapscott Rd / Mclevin Ave
13442903,Tapscott Rd / Washburn Way
13442631,Tapscott Rd / Crow Trl
13442563,Whiteleas Ave / Carrying Pl / Crow Trl
13442414,Crow Trl / Tunmead Sq
13442271,Sewell'S Rd / Empringham Dr
13442597,Sheppard Ave E / Idagrove Gt
13442623,Meadowvale Rd / Rotary Dr
13443828,Ellesmere Rd
13442142,Sewell'S Rd / Hupfield Trl / Fawcett Trl
13442196,Morningside Ave / Morningview Trl / John Stoner Dr
13442803,Sheppard Ave E / Rouge River Dr
14660468,Sheppard Ave E / Ecopark Gt / Kingbird Grv
13442796,Tapscott Rd / Blackwell Ave
13442005,Morningside Ave / Halfway Ave
13442063,Sewell'S Rd / Morningside Ave
13443108,Neilson Rd / Wickson Trl / Berner Trl
13442915,Neilson Rd / Silverbell Grv
13442522,Neilson Rd / Mclevin Ave
13442402,Mclevin Ave / Prosperity Ptwy
13442715,Neilson Rd / Sewell'S Rd / Tapscott Rd
13442606,Sewell'S Rd / Brenyon Way
13441897,Old Finch Ave / Baffin Crt
13442521,Sheppard Ave E / Meadowvale Rd
13442393,Mclevin Ave / Pennyhill Dr
13442218,Baldoon Rd / Crow Trl
13442126,Baldoon Rd / Finch Ave E
13442204,Mcginty Pl / Crow Trl
13442276,Neilson Rd / Crow Trl / Neilson Park Trl
13442136,Littles Rd / Morningview Trl / Gennela Sq
13442679,Sheppard Ave E / Dean Park Rd / Rouge River Dr
13443640,Island Rd / Port Union Rd / Port Union N 401 C E Ramp / 2A E Port Union S Ramp
13443303,Kingston Rd / Port Union Rd / Sheppard Ave E
14184384,Neilson Rd / Neilson Park Dr
13442037,Finchdene Sq
13442021,Littles Rd / Birrell Ave
13442070,Littles Rd / Grayson Cres
13441944,Sewell'S Rd / Littles Rd
13442019,Morningview Trl / Rangeley Dr
13441904,Sewell'S Rd / Morningview Trl
14256135,Neilson Rd / Nightstar Rd / Morningside Ave
13446051,Lawrence Ave E / Cherryhill Ave / Bathgate Dr
13445421,Adenmore Rd / Port Union Rd / Clappison Blvd
13442074,Neilson Rd / Finch Ave E
14184392,Finch Ave E / Blackbird Gt
13442254,Hupfield Trl / Horseshoe Cres
14249637,Nightstar Rd / Wharnsby Dr / Nightstar Park Trl
20054828,Nightstar Rd / Pogonia St
13445921,Centennial Rd / Lawrence Ave E
13444943,East Ave / Maberley Cres
13444818,Port Union Rd / Conference Blvd
13444589,Port Union Rd / Ravine Park Cres
13444382,Port Union Rd / Lawson Rd / Fanfare Ave
13444651,East Ave / Mastwood Cres / East Willow Gt
13444364,East Ave / Clark Secor Pl / Tudor Glen Cres
13499223,Lawrence Ave E / Marine Approach Dr / Brimforest Gt
13445495,Lawrence Ave E / East Ave
13442113,Hupfield Trl / Lady Bower Cres
14244366,Nightstar Rd / Cranberry Dr
13445741,Charlottetown Blvd / Lawrence Ave E / Bridgeport Dr
13445220,East Ave / Wheeling Dr
14606950,Staines Rd / Finch Ave E / Morningside Ave
13442068,Hupfield Trl / Courtlands Dr
14248958,Seasons Dr / Grosbeak Cres
14249068,Seasons Dr / Canoe Cres
14249609,Staines Rd / Mantis Rd / Chicory Lane
14248133,Mantis Rd / Poppy Pl / Dragonfly Cres
14252582,Staines Rd / Point Rouge Trl
30022876,Lawrence Ave E / Stotts Ter
13443860,Neilson Rd / 401 C W Neilson Rd Ramp / Neilson Rd S 401 C W Ramp
13443509,Sheppard Ave E / Neilson Rd
13446613,Kingston Rd / Collinsgrove Rd
13446432,Kingston Rd / Old Kingston Rd
13445095,Kingston Rd / Old Kingston Rd / Highland Creek Overpass
20232429,Lawson Rd / Old Sweats Lane
13444896,Kingston Rd / Franklin Ave
13444737,Kingston Rd / Choiceland Blvd
13444973,Meadowvale Rd / Lawson Rd
13446997,Linville Rd / Brimorton Dr
13445922,Ellesmere Rd / Scarborough Golf Club Rd / Helicon Gt
13447183,Manse Rd / Hainford St
13444537,Meadowvale Rd / Kingston Rd
13974900,Morrish Rd / Starfire Dr
13443940,Canmore Blvd / Charcoal Dr
13445757,Ellesmere Rd / Orton Park Rd / Military Trl / Hepc
13448109,Lawrence Ave E / Mossbank Dr
13448052,Lawrence Ave E / Susan St
13444470,Neilson Rd / Keeler Blvd / Oakmeadow Blvd
