date,period,type,ttt,ge_raw,ttt_base,ge_base,rel_ge,additional_tt,group
2019-11-14,AM,ab_am,17803.700474956608,0.022193720324732023,17803.700474956608,0.022193720324732023,100.0,0.0,ab
2019-11-28,AM,ab_am,19683.7072596364,0.020584252639610015,17803.700474956608,0.022193720324732023,92.74809422858021,1880.0067846797938,ab
2019-11-29,AM,ab_am,19570.20777253195,0.020669490913392874,17803.700474956608,0.022193720324732023,93.1321590565391,1766.5072975753428,ab
2019-12-02,AM,ab_am,22907.409657362175,0.01867542723811076,17803.700474956608,0.022193720324732023,84.147348731341,5103.709182405568,ab
2019-12-03,AM,ab_am,20540.366132844025,0.019940731479039322,17803.700474956608,0.022193720324732023,89.84853006739012,2736.665657887417,ab
2019-12-04,AM,ab_am,20313.75167688488,0.02018619417958846,17803.700474956608,0.022193720324732023,90.9545307601879,2510.0512019282723,ab
2019-12-05,AM,ab_am,20084.636998663555,0.0202479431786105,17803.700474956608,0.022193720324732023,91.23275810611523,2280.936523706947,ab
2019-12-06,AM,ab_am,20150.860689290843,0.02021774722245235,17803.700474956608,0.022193720324732023,91.09670179957298,2347.160214334235,ab
2019-12-09,AM,ab_am,20039.710465211112,0.020399609039579346,17803.700474956608,0.022193720324732023,91.91613096451715,2236.0099902545044,ab
2019-12-10,AM,ab_am,20123.306329375126,0.020295689976198652,17803.700474956608,0.022193720324732023,91.44789462621883,2319.605854418518,ab
2019-12-11,AM,ab_am,20016.459847358816,0.020415607312293173,17803.700474956608,0.022193720324732023,91.9882156464891,2212.759372402208,ab
2019-12-12,AM,ab_am,20138.168958292896,0.02020307860093907,17803.700474956608,0.022193720324732023,91.03060823211942,2334.468483336288,ab
2019-12-13,AM,ab_am,19847.11948201728,0.020545478873918544,17803.700474956608,0.022193720324732023,92.57338820757903,2043.419007060671,ab
2019-12-17,AM,ab_am,20227.971223809825,0.02026895029285682,17803.700474956608,0.022193720324732023,91.32741152131084,2424.270748853218,ab
2019-12-18,AM,ab_am,19871.652760243418,0.020524865922724827,17803.700474956608,0.022193720324732023,92.48051080400668,2067.9522852868104,ab
2019-12-19,AM,ab_am,23736.11458297021,0.018471553576680462,17803.700474956608,0.022193720324732023,83.22873905956321,5932.414108013603,ab
2019-12-20,AM,ab_am,19248.23915929803,0.020997265589637673,17803.700474956608,0.022193720324732023,94.60903932469107,1444.5386843414235,ab
2019-12-23,AM,ab_am,20396.52406633806,0.019648391709759072,17803.700474956608,0.022193720324732023,88.53131166054881,2592.8235913814533,ab
2019-12-27,AM,ab_am,18260.016551347177,0.022023847433281268,17803.700474956608,0.022193720324732023,99.23459028515623,456.3160763905689,ab
2019-12-30,AM,ab_am,18935.969979988196,0.021393134590825327,17803.700474956608,0.022193720324732023,96.39273757534671,1132.2695050315888,ab
2020-01-02,AM,ab_am,18866.83108535433,0.02148873049396463,17803.700474956608,0.022193720324732023,96.82347159262986,1063.1306103977222,ab
2020-01-03,AM,ab_am,18832.342593459925,0.02138722615970686,17803.700474956608,0.022193720324732023,96.36611549021626,1028.6421185033178,ab
2019-11-14,AM,bl_am,1033593.6966466141,0.020924994885705994,1033593.6966466141,0.020924994885705994,100.0,0.0,bl
2019-11-28,AM,bl_am,1124960.579917065,0.01967850344740325,1033593.6966466141,0.020924994885705994,94.04305021286179,91366.88327045098,bl
2019-11-29,AM,bl_am,1112674.3924749026,0.019789596575389812,1033593.6966466141,0.020924994885705994,94.57396134853165,79080.69582828844,bl
2019-12-02,AM,bl_am,1319086.5525023295,0.017712498407728657,1033593.6966466141,0.020924994885705994,84.64756385593282,285492.85585571534,bl
2019-12-03,AM,bl_am,1160114.02934952,0.01917892583895203,1033593.6966466141,0.020924994885705994,91.65558196648968,126520.33270290599,bl
2019-12-04,AM,bl_am,1146622.389796476,0.019484308198974284,1033593.6966466141,0.020924994885705994,93.11499623010253,113028.693149862,bl
2019-12-05,AM,bl_am,1138455.2412357023,0.01944923466980189,1033593.6966466141,0.020924994885705994,92.94738075700938,104861.54458908818,bl
2019-12-06,AM,bl_am,1148654.9408733947,0.019329880376426162,1033593.6966466141,0.020924994885705994,92.37698972930471,115061.2442267806,bl
2019-12-09,AM,bl_am,1134955.1047313705,0.019625670208083756,1033593.6966466141,0.020924994885705994,93.79056155225246,101361.40808475635,bl
2019-12-10,AM,bl_am,1127052.1091974883,0.019669409063014353,1033593.6966466141,0.020924994885705994,93.99958838915015,93458.41255087417,bl
2019-12-11,AM,bl_am,1123116.0302439698,0.019746760054199404,1033593.6966466141,0.020924994885705994,94.36924674083697,89522.33359735564,bl
2019-12-12,AM,bl_am,1130981.1030229093,0.019581438804603255,1033593.6966466141,0.020924994885705994,93.57918083879423,97387.40637629514,bl
2019-12-13,AM,bl_am,1110268.5253654604,0.01990302459411272,1033593.6966466141,0.020924994885705994,95.11603086559705,76674.82871884631,bl
2019-12-17,AM,bl_am,1136596.1460465603,0.019579878642132283,1033593.6966466141,0.020924994885705994,93.57172486339498,103002.44939994614,bl
2019-12-18,AM,bl_am,1125632.1110433533,0.019738802368343706,1033593.6966466141,0.020924994885705994,94.33121716950772,92038.41439673922,bl
2019-12-19,AM,bl_am,1399494.3709781538,0.01701356917422429,1033593.6966466141,0.020924994885705994,81.30739943858421,365900.67433153966,bl
2019-12-20,AM,bl_am,1084532.437940762,0.020248452362609776,1033593.6966466141,0.020924994885705994,96.76682108267387,50938.741294147796,bl
2019-12-23,AM,bl_am,1152552.3336943975,0.01882283013588931,1033593.6966466141,0.020924994885705994,89.95380997080822,118958.63704778336,bl
2019-12-27,AM,bl_am,1039962.4627839755,0.021102001505338055,1033593.6966466141,0.020924994885705994,100.8459099779899,6368.76613736141,bl
2019-12-30,AM,bl_am,1059711.7814601094,0.020723917304181026,1033593.6966466141,0.020924994885705994,99.03905552845642,26118.084813495283,bl
2020-01-02,AM,bl_am,1061528.6349000602,0.020728406620960742,1033593.6966466141,0.020924994885705994,99.060509855228,27934.938253446133,bl
2020-01-03,AM,bl_am,1057465.2726212933,0.020701751077990556,1033593.6966466141,0.020924994885705994,98.93312371670908,23871.575974679203,bl
2019-11-14,AM,c0_am,3043916.6666666665,0.02366635790910994,3043916.6666666665,0.02366635790910994,100.0,0.0,c0
2019-11-28,AM,c0_am,3373044.8333333335,0.021925475659905644,3043916.6666666665,0.02366635790910994,92.64406354416633,329128.166666667,c0
2019-11-29,AM,c0_am,3347435.6666666665,0.02203805242961305,3043916.6666666665,0.02366635790910994,93.11974624168892,303519.0,c0
2019-12-02,AM,c0_am,3871540.5,0.020013256155511694,3043916.6666666665,0.02366635790910994,84.56415741016048,827623.8333333335,c0
2019-12-03,AM,c0_am,3539469.1666666665,0.021140696069554495,3043916.6666666665,0.02366635790910994,89.32805018306921,495552.5,c0
2019-12-04,AM,c0_am,3472155.5,0.021520451838614018,3043916.6666666665,0.02366635790910994,90.93267295822525,428238.8333333335,c0
