INT_ID,int_lon,int_lat,stop_id,stop_lon,stop_lat,dist
100,-79.380916,43.645255,14420.0,-79.379223,43.645659,188.4352285191163
100,-79.380916,43.645255,14806.0,-79.37932,43.64615,178.41255892975389
100,-79.380916,43.645255,9227.0,-79.379223,43.645659,188.4352285191163
100,-79.380916,43.645255,14451.0,-79.379223,43.645659,188.4352285191163
100,-79.380916,43.645255,14886.0,-79.379185,43.645838,192.84910722219303
100,-79.380916,43.645255,13296.0,-79.379122,43.645979,200.0349514686501
100,-79.380916,43.645255,15318.0,-79.378995,43.64615,214.391715779905
100,-79.380916,43.645255,641.0,-79.378521,43.645995,266.74364594538685
100,-79.380916,43.645255,7174.0,-79.378928,43.64585,221.3918463499762
101,-79.378109,43.649061,4268.0,-79.377199,43.647948,103.7273385371155
101,-79.378109,43.649061,3070.0,-79.378426,43.648957,35.3132323081251
101,-79.378109,43.649061,23885.0,-79.377256,43.649232,94.91414190966346
101,-79.378109,43.649061,23884.0,-79.378565,43.649058,50.70499386748316
101,-79.378109,43.649061,24231.0,-79.378613,43.648974,56.07068072799759
101,-79.378109,43.649061,9324.0,-79.377489,43.64796,72.54050385572553
101,-79.378109,43.649061,7034.0,-79.377779,43.649294,37.003845151085
101,-79.378109,43.649061,14419.0,-79.378109,43.649061,0.0
101,-79.378109,43.649061,902.0,-79.377033,43.64738,124.50844390921877
101,-79.378109,43.649061,2439.0,-79.377738,43.649025,41.25997325324033
101,-79.378109,43.649061,14452.0,-79.378109,43.649061,0.0
101,-79.378109,43.649061,877.0,-79.379552,43.647418,163.94975509913223
101,-79.378109,43.649061,4283.0,-79.376649,43.649491,162.5839043473954
101,-79.378109,43.649061,3748.0,-79.377781,43.650492,46.80265169170725
101,-79.378109,43.649061,12940.0,-79.378457,43.6504,47.439922531278896
101,-79.378109,43.649061,8441.0,-79.378033,43.649272,9.493138946146793
102,-79.379616,43.652738,9980.0,-79.379077,43.651791,62.9981047901188
102,-79.379616,43.652738,1958.0,-79.377811,43.652778,200.70879408979428
102,-79.379616,43.652738,2666.0,-79.378288,43.652592,147.69737947654926
102,-79.379616,43.652738,13975.0,-79.379246,43.65243,41.62356458469473
102,-79.379616,43.652738,760.0,-79.380107,43.654086,61.18756383393049
102,-79.379616,43.652738,8672.0,-79.379394,43.652522,25.079061529443372
102,-79.379616,43.652738,2044.0,-79.378744,43.651478,100.3417271013303
102,-79.379616,43.652738,2332.0,-79.379091,43.652552,58.50173590485197
102,-79.379616,43.652738,9708.0,-79.379847,43.653937,35.54605306384731
102,-79.379616,43.652738,8510.0,-79.379117,43.652295,56.224181681590736
102,-79.379616,43.652738,14418.0,-79.379616,43.652738,0.0
102,-79.379616,43.652738,6108.0,-79.379452,43.652289,20.42598232843131
102,-79.379616,43.652738,14453.0,-79.379616,43.652738,0.0
103,-79.381225,43.656517,6614.0,-79.380892,43.656406,37.09775074575991
103,-79.381225,43.656517,4917.0,-79.381467,43.657855,38.415189683359365
103,-79.381225,43.656517,6839.0,-79.380774,43.656429,50.181388852666956
103,-79.381225,43.656517,9164.0,-79.381689,43.658006,59.94011593538922
103,-79.381225,43.656517,3165.0,-79.38075,43.656116,53.45298122811291
103,-79.381225,43.656517,14454.0,-79.381225,43.656517,0.0
103,-79.381225,43.656517,3874.0,-79.381037,43.656231,21.710557008110044
103,-79.381225,43.656517,14417.0,-79.381225,43.656517,0.0
103,-79.381225,43.656517,13891.0,-79.379563,43.656284,184.86789088475075
103,-79.381225,43.656517,3390.0,-79.380327,43.654872,105.38920221156602
104,-79.383103,43.660789,5919.0,-79.383261,43.661614,24.378708649757606
104,-79.383103,43.660789,3615.0,-79.382899,43.661152,23.871737518835182
104,-79.383103,43.660789,4865.0,-79.383291,43.661263,23.04997960240308
104,-79.383103,43.660789,8161.0,-79.382413,43.660007,78.3794717364853
104,-79.383103,43.660789,7209.0,-79.382607,43.659946,57.793633174506716
104,-79.383103,43.660789,3548.0,-79.382949,43.66145,21.831482680008985
104,-79.383103,43.660789,13973.0,-79.383088,43.661322,11.046079924647831
104,-79.383103,43.660789,14416.0,-79.383103,43.660789,0.0
104,-79.383103,43.660789,14455.0,-79.383103,43.660789,0.0
105,-79.383388,43.665348,14314.0,-79.383934,43.665355,60.71268315772827
105,-79.383388,43.665348,14415.0,-79.383388,43.665348,0.0
105,-79.383388,43.665348,14456.0,-79.383388,43.665348,0.0
105,-79.383388,43.665348,7614.0,-79.384662,43.664932,141.91861446818476
105,-79.383388,43.665348,7956.0,-79.384403,43.664817,113.38598397493217
105,-79.383388,43.665348,3027.0,-79.384747,43.66483,151.48621162994877
105,-79.383388,43.665348,3920.0,-79.384388,43.665011,111.40917575893644
105,-79.383388,43.665348,4576.0,-79.385123,43.666476,194.30227762859053
105,-79.383388,43.665348,14315.0,-79.383627,43.66534,26.57612950541812
106,-79.385918,43.671043,9826.0,-79.388228,43.671831,257.3670666762949
106,-79.385918,43.671043,14512.0,-79.385955,43.670993,4.239752334170177
106,-79.385918,43.671043,4418.0,-79.386984,43.670087,120.14009961262263
106,-79.385918,43.671043,14485.0,-79.385955,43.670993,4.239752334170177
106,-79.385918,43.671043,13024.0,-79.386775,43.670219,96.77695683914382
106,-79.385918,43.671043,7143.0,-79.386882,43.670814,107.29461042702538
106,-79.385918,43.671043,6984.0,-79.386612,43.670333,78.52746720590379
106,-79.385918,43.671043,7560.0,-79.386939,43.67045,114.17792577005568
106,-79.385918,43.671043,14414.0,-79.385918,43.671043,0.0
106,-79.385918,43.671043,14457.0,-79.385918,43.671043,0.0
106,-79.385918,43.671043,2837.0,-79.383633,43.670779,254.13829787188308
107,-79.388788,43.676748,4964.0,-79.388858,43.675492,26.869701967420152
107,-79.388788,43.676748,14413.0,-79.388788,43.676748,0.0
107,-79.388788,43.676748,1630.0,-79.389436,43.676576,72.14042533182327
107,-79.388788,43.676748,14269.0,-79.388875,43.67684,9.855675184290305
107,-79.388788,43.676748,4284.0,-79.386631,43.677519,240.36688138632485
107,-79.388788,43.676748,14458.0,-79.388788,43.676748,0.0
107,-79.388788,43.676748,5519.0,-79.388832,43.675036,35.394405333397
107,-79.388788,43.676748,8984.0,-79.389384,43.676817,66.28732514204079
108,-79.391176,43.682634,9262.0,-79.391737,43.682186,63.05097062700235
108,-79.391176,43.682634,4171.0,-79.392469,43.684002,146.47693165702168
108,-79.391176,43.682634,2897.0,-79.391678,43.682422,55.98837946375101
108,-79.391176,43.682634,8153.0,-79.392252,43.683786,121.9477061836985
108,-79.391176,43.682634,14459.0,-79.391176,43.682634,0.0
108,-79.391176,43.682634,14412.0,-79.391176,43.682634,0.0
109,-79.392589,43.687748,14411.0,-79.392589,43.687748,0.0
109,-79.392589,43.687748,7440.0,-79.393925,43.688216,148.86511793286337
109,-79.392589,43.687748,14295.0,-79.392227,43.687745,40.25266588309906
109,-79.392589,43.687748,14625.0,-79.392402,43.687509,21.361200780481717
109,-79.392589,43.687748,8942.0,-79.394298,43.688348,190.4287616183379
109,-79.392589,43.687748,13770.0,-79.394128,43.688076,171.26085440442637
109,-79.392589,43.687748,8988.0,-79.393208,43.686124,76.43584430437767
109,-79.392589,43.687748,13824.0,-79.392058,43.687894,59.120169269880996
109,-79.392589,43.687748,3097.0,-79.393279,43.685953,85.06757518171062
109,-79.392589,43.687748,8878.0,-79.393451,43.68816,96.2203928894602
109,-79.392589,43.687748,14460.0,-79.392589,43.687748,0.0
109,-79.392589,43.687748,8877.0,-79.394626,43.688003,226.56449731871226
109,-79.392589,43.687748,14376.0,-79.393037,43.687357,50.45416444893398
109,-79.392589,43.687748,1381.0,-79.39393,43.687912,149.15037818548072
110,-79.396989,43.697748,14170.0,-79.396868,43.69763,13.669503722006365
110,-79.396989,43.697748,14410.0,-79.396989,43.697748,0.0
110,-79.396989,43.697748,2004.0,-79.397882,43.698075,99.522330371246
110,-79.396989,43.697748,4550.0,-79.396266,43.696219,86.26666439522616
110,-79.396989,43.697748,1149.0,-79.396191,43.698344,89.5677220651948
110,-79.396989,43.697748,1220.0,-79.39613,43.696475,99.00433144191155
110,-79.396989,43.697748,24172.0,-79.396859,43.698138,16.511525256006724
110,-79.396989,43.697748,24171.0,-79.396438,43.698407,62.73464945516821
110,-79.396989,43.697748,13143.0,-79.397571,43.697179,65.75428867239964
110,-79.396989,43.697748,14168.0,-79.397014,43.697799,2.9692670408919524
110,-79.396989,43.697748,9693.0,-79.395931,43.698516,118.68926109256148
110,-79.396989,43.697748,3934.0,-79.398212,43.697897,136.0257454494074
110,-79.396989,43.697748,6782.0,-79.396588,43.69866,48.336297714552124
110,-79.396989,43.697748,14169.0,-79.396955,43.697786,3.85975056512056
110,-79.396989,43.697748,3834.0,-79.399585,43.698086,288.74523521919514
110,-79.396989,43.697748,14461.0,-79.396989,43.697748,0.0
110,-79.396989,43.697748,14167.0,-79.396911,43.697614,9.096235102892713
110,-79.396989,43.697748,2795.0,-79.396744,43.698427,30.580642561986192
111,-79.398648,43.705227,14191.0,-79.398499,43.70476,19.125127416043448
111,-79.398648,43.705227,14196.0,-79.399472,43.705577,91.90405522867779
111,-79.398648,43.705227,13259.0,-79.398706,43.704614,14.101380546385318
111,-79.398648,43.705227,14193.0,-79.398613,43.705256,3.9367850041466212
111,-79.398648,43.705227,14683.0,-79.398536,43.704931,13.847934389785456
111,-79.398648,43.705227,327.0,-79.397351,43.706881,148.13651202837173
111,-79.398648,43.705227,14189.0,-79.399662,43.705618,113.0351463517939
111,-79.398648,43.705227,328.0,-79.397269,43.7069,157.11150688702926
111,-79.398648,43.705227,9747.0,-79.397632,43.704032,115.58911332879121
111,-79.398648,43.705227,303.0,-79.400108,43.70623,163.63614676859316
111,-79.398648,43.705227,14194.0,-79.398743,43.705433,11.373089664885859
111,-79.398648,43.705227,14192.0,-79.398567,43.705093,9.414720546159447
111,-79.398648,43.705227,14190.0,-79.39846,43.704582,24.720667663559848
111,-79.398648,43.705227,14195.0,-79.399135,43.705509,54.4584075258586
111,-79.398648,43.705227,9386.0,-79.400656,43.706175,224.1201985579303
111,-79.398648,43.705227,948.0,-79.398105,43.706334,64.4862849411875
111,-79.398648,43.705227,24066.0,-79.397908,43.705297,82.29681978607933
111,-79.398648,43.705227,13954.0,-79.398353,43.706726,44.904162800009615
111,-79.398648,43.705227,344.0,-79.398956,43.706695,45.54958379610197
111,-79.398648,43.705227,4646.0,-79.397969,43.704419,77.28975160184902
111,-79.398648,43.705227,14188.0,-79.398308,43.704314,42.168364507496015
111,-79.398648,43.705227,14462.0,-79.398648,43.705227,0.0
111,-79.398648,43.705227,14409.0,-79.398648,43.705227,0.0
111,-79.398648,43.705227,4035.0,-79.398556,43.707155,40.746472188903425
111,-79.398648,43.705227,14676.0,-79.398212,43.705657,49.27265887253114
111,-79.398648,43.705227,331.0,-79.399436,43.706455,91.1515137692066
112,-79.40269,43.725948,3065.0,-79.402782,43.727742,38.085603349804614
112,-79.40269,43.725948,14246.0,-79.402293,43.724827,49.741821849259715
112,-79.40269,43.725948,10291.0,-79.40183,43.725057,97.34823507407377
112,-79.40269,43.725948,7790.0,-79.402447,43.724994,33.327160340492206
112,-79.40269,43.725948,6980.0,-79.402115,43.725377,64.99470524010465
112,-79.40269,43.725948,5845.0,-79.401989,43.725218,79.36442857480311
112,-79.40269,43.725948,9034.0,-79.403416,43.724926,83.38883974204293
112,-79.40269,43.725948,15003.0,-79.402343,43.72541,40.122574610869115
112,-79.40269,43.725948,14408.0,-79.40269,43.725948,0.0
112,-79.40269,43.725948,13487.0,-79.402181,43.725096,59.21939872683637
112,-79.40269,43.725948,14244.0,-79.402368,43.725518,36.86879323379315
112,-79.40269,43.725948,14463.0,-79.40269,43.725948,0.0
112,-79.40269,43.725948,14245.0,-79.402368,43.725141,39.42498907087644
112,-79.40269,43.725948,9325.0,-79.40344,43.724759,86.8682190292553
112,-79.40269,43.725948,9839.0,-79.402352,43.725209,40.508446802267386
113,-79.40649,43.744847,909.0,-79.406835,43.743604,46.014019693496486
113,-79.40649,43.744847,9756.0,-79.406895,43.744275,46.52719847042319
113,-79.40649,43.744847,14323.0,-79.40593,43.745172,62.622677271063154
113,-79.40649,43.744847,13964.0,-79.406064,43.745297,48.254077786313665
113,-79.40649,43.744847,14329.0,-79.406022,43.745312,52.90036353471429
113,-79.40649,43.744847,14327.0,-79.406424,43.745338,12.433927531885637
113,-79.40649,43.744847,14330.0,-79.405823,43.745211,74.53946804863978
113,-79.40649,43.744847,14326.0,-79.406583,43.745263,13.38862127596535
113,-79.40649,43.744847,918.0,-79.405824,43.744175,75.31931549182524
113,-79.40649,43.744847,14325.0,-79.40634,43.74511,17.52434032564634
113,-79.40649,43.744847,14324.0,-79.406134,43.745136,40.023875667914474
113,-79.40649,43.744847,2036.0,-79.406692,43.744877,22.469776442615096
113,-79.40649,43.744847,910.0,-79.406431,43.743758,23.20808616383804
113,-79.40649,43.744847,15144.0,-79.406738,43.744733,27.67467012389196
113,-79.40649,43.744847,13963.0,-79.406711,43.744143,28.47789640259878
113,-79.40649,43.744847,14328.0,-79.406237,43.745366,30.066468888050558
113,-79.40649,43.744847,919.0,-79.405917,43.744408,64.34370057745919
113,-79.40649,43.744847,4868.0,-79.407474,43.743936,110.98931173611334
113,-79.40649,43.744847,970.0,-79.407262,43.74382,88.37233919926341
113,-79.40649,43.744847,6062.0,-79.404913,43.744449,175.5433104814072
113,-79.40649,43.744847,14464.0,-79.40649,43.744847,0.0
113,-79.40649,43.744847,2025.0,-79.404446,43.744202,227.66494517118124
113,-79.40649,43.744847,14407.0,-79.40649,43.744847,0.0
114,-79.411691,43.761647,14406.0,-79.411691,43.761647,0.0
114,-79.411691,43.761647,14539.0,-79.411691,43.761647,0.0
114,-79.411691,43.761647,6879.0,-79.411542,43.763372,38.94566082763226
114,-79.411691,43.761647,14291.0,-79.411926,43.761747,26.210601860943417
114,-79.411691,43.761647,6206.0,-79.411123,43.761686,63.163832476046
114,-79.411691,43.761647,14530.0,-79.411691,43.761647,0.0
114,-79.411691,43.761647,2257.0,-79.409843,43.761625,205.48900000780083
114,-79.411691,43.761647,13957.0,-79.410923,43.761502,85.44920104873155
114,-79.411691,43.761647,14292.0,-79.412107,43.761564,46.28822858974422
114,-79.411691,43.761647,14289.0,-79.412389,43.761885,77.76634636034291
114,-79.411691,43.761647,14293.0,-79.412326,43.761515,70.66036371286714
114,-79.411691,43.761647,4916.0,-79.411214,43.763207,61.88099442480975
114,-79.411691,43.761647,4064.0,-79.413789,43.760957,233.71280391997698
114,-79.411691,43.761647,15283.0,-79.411633,43.76143,7.8263787244984755
114,-79.411691,43.761647,14290.0,-79.41225,43.761905,62.381170692142966
114,-79.411691,43.761647,15253.0,-79.413221,43.760936,170.74750077321346
114,-79.411691,43.761647,4910.0,-79.410729,43.761312,107.18845523985435
114,-79.411691,43.761647,14465.0,-79.411691,43.761647,0.0
114,-79.411691,43.761647,13783.0,-79.412606,43.761843,101.82227548161825
115,-79.412755,43.767867,1266.0,-79.412041,43.766513,84.07469878245405
115,-79.412755,43.767867,8543.0,-79.412707,43.769166,27.070221108941023
115,-79.412755,43.767867,9591.0,-79.412451,43.766911,39.04027437984663
115,-79.412755,43.767867,14405.0,-79.412755,43.767867,0.0
115,-79.412755,43.767867,14466.0,-79.412755,43.767867,0.0
115,-79.412755,43.767867,6865.0,-79.413066,43.769445,47.277909899630885
115,-79.412755,43.767867,6050.0,-79.412701,43.767853,6.011342747483094
116,-79.415291,43.780847,1118.0,-79.416583,43.779443,146.4979068698868
116,-79.415291,43.780847,1668.0,-79.415772,43.779948,56.548991903546586
116,-79.415291,43.780847,14203.0,-79.414829,43.780942,51.408761640607295
116,-79.415291,43.780847,14212.0,-79.415193,43.78143,16.14149804134866
116,-79.415291,43.780847,13300.0,-79.415011,43.781006,31.303547096356557
116,-79.415291,43.780847,14684.0,-79.414818,43.780386,53.43153595605897
116,-79.415291,43.780847,14207.0,-79.414857,43.780619,48.48285260395278
116,-79.415291,43.780847,14211.0,-79.415127,43.78127,20.17921224034477
116,-79.415291,43.780847,14206.0,-79.414541,43.780277,84.20510801421732
116,-79.415291,43.780847,7753.0,-79.416164,43.779728,99.72751573475821
116,-79.415291,43.780847,14208.0,-79.414927,43.780786,40.49418229642646
116,-79.415291,43.780847,6208.0,-79.4153,43.779453,28.490459272047506
116,-79.415291,43.780847,14205.0,-79.414636,43.780467,73.24520403148615
116,-79.415291,43.780847,14210.0,-79.415064,43.781111,25.810844876578876
116,-79.415291,43.780847,365.0,-79.414795,43.779839,58.87055165722629
116,-79.415291,43.780847,14685.0,-79.414949,43.781418,39.77700193294482
116,-79.415291,43.780847,14404.0,-79.415291,43.780847,0.0
116,-79.415291,43.780847,13286.0,-79.415562,43.779763,37.39335834866588
116,-79.415291,43.780847,14204.0,-79.414746,43.78073,60.64842194278286
116,-79.415291,43.780847,14467.0,-79.415291,43.780847,0.0
116,-79.415291,43.780847,15156.0,-79.416122,43.78261,99.17127772142102
116,-79.415291,43.780847,8388.0,-79.414115,43.780184,131.46482064043553
116,-79.415291,43.780847,905.0,-79.416172,43.781737,99.63510845821709
116,-79.415291,43.780847,14209.0,-79.414992,43.780942,33.303906099522656
116,-79.415291,43.780847,1805.0,-79.415934,43.781875,74.51767158849347
151,-79.385004,43.647605,12938.0,-79.385543,43.648861,65.22219863740015
151,-79.385004,43.647605,5405.0,-79.386189,43.647278,131.93627794430924
151,-79.385004,43.647605,24230.0,-79.385746,43.647415,82.5984786786763
151,-79.385004,43.647605,3357.0,-79.384577,43.647791,47.63291288054774
151,-79.385004,43.647605,1756.0,-79.386732,43.648569,193.15685036804965
151,-79.385004,43.647605,7924.0,-79.385085,43.648912,28.245794631251904
151,-79.385004,43.647605,921.0,-79.383402,43.647821,178.1894622744018
151,-79.385004,43.647605,1845.0,-79.385042,43.647554,4.352629016989109
151,-79.385004,43.647605,8798.0,-79.383411,43.648014,177.3317914430126
151,-79.385004,43.647605,4969.0,-79.385959,43.647493,106.2160769160746
151,-79.385004,43.647605,878.0,-79.38288,43.646725,236.86532549510883
151,-79.385004,43.647605,23888.0,-79.385427,43.647575,47.03953261183015
151,-79.385004,43.647605,24235.0,-79.385348,43.648777,45.15999967335903
151,-79.385004,43.647605,24211.0,-79.383567,43.648222,160.28640939443534
151,-79.385004,43.647605,14450.0,-79.385004,43.647605,0.0
151,-79.385004,43.647605,14421.0,-79.385004,43.647605,0.0
151,-79.385004,43.647605,3398.0,-79.383789,43.64781,135.16726807147037
151,-79.385004,43.647605,23889.0,-79.384175,43.647725,92.2134887425978
151,-79.385004,43.647605,24233.0,-79.385771,43.648956,89.66342536401254
151,-79.385004,43.647605,24244.0,-79.383978,43.647926,114.27548230419072
152,-79.386959,43.651122,15131.0,-79.388482,43.65048,169.8596409408197
152,-79.386959,43.651122,865.0,-79.386513,43.651259,49.672309673319866
152,-79.386959,43.651122,13801.0,-79.387125,43.649899,31.112976769596088
152,-79.386959,43.651122,866.0,-79.386966,43.651044,1.7769374707197203
152,-79.386959,43.651122,2086.0,-79.386228,43.651018,81.31150476892775
152,-79.386959,43.651122,14449.0,-79.386959,43.651122,0.0
152,-79.386959,43.651122,6139.0,-79.38792,43.65062,107.35182881356967
152,-79.386959,43.651122,14422.0,-79.386959,43.651122,0.0
152,-79.386959,43.651122,4413.0,-79.384785,43.651309,241.76844345360604
152,-79.386959,43.651122,9183.0,-79.385051,43.651096,212.16088137114315
152,-79.386959,43.651122,7321.0,-79.386929,43.650703,9.206473136018808
153,-79.388225,43.654618,863.0,-79.38865,43.654971,47.807500709970085
153,-79.388225,43.654618,862.0,-79.388218,43.655161,11.146196504697278
153,-79.388225,43.654618,9824.0,-79.387858,43.654903,41.223787089690404
153,-79.388225,43.654618,7311.0,-79.388652,43.65474,47.54597259838266
153,-79.388225,43.654618,15479.0,-79.388289,43.654527,7.3563990899218314
153,-79.388225,43.654618,14448.0,-79.388225,43.654618,0.0
153,-79.388225,43.654618,13170.0,-79.388301,43.654782,9.093625160438895
153,-79.388225,43.654618,14423.0,-79.388225,43.654618,0.0
153,-79.388225,43.654618,6328.0,-79.387899,43.656493,52.80339342294874
154,-79.39069,43.659834,6734.0,-79.391236,43.660587,62.638949339727354
154,-79.39069,43.659834,13101.0,-79.390482,43.659852,23.13151215973708
154,-79.39069,43.659834,14447.0,-79.39069,43.659834,0.0
154,-79.39069,43.659834,8126.0,-79.390193,43.65972,55.313214974727586
154,-79.39069,43.659834,14424.0,-79.39069,43.659834,0.0
154,-79.39069,43.659834,1920.0,-79.390166,43.660909,62.28413531475001
154,-79.39069,43.659834,5948.0,-79.390117,43.66002,63.82847103944578
154,-79.39069,43.659834,3206.0,-79.390775,43.659707,9.802663707913792
155,-79.393467,43.666621,8352.0,-79.393584,43.667095,16.228689652004086
155,-79.393467,43.666621,492.0,-79.393738,43.665607,36.588880453647306
155,-79.393467,43.666621,14425.0,-79.393467,43.666621,0.0
155,-79.393467,43.666621,14446.0,-79.393467,43.666621,0.0
155,-79.393467,43.666621,3852.0,-79.393529,43.667612,21.422322677190703
155,-79.393467,43.666621,494.0,-79.393232,43.666243,27.25207952719193
156,-79.398089,43.668848,14514.0,-79.398089,43.668848,0.0
156,-79.398089,43.668848,8736.0,-79.397564,43.66791,61.45068315299483
156,-79.398089,43.668848,15375.0,-79.397628,43.668061,53.73008433395559
156,-79.398089,43.668848,4337.0,-79.398349,43.670424,43.30533494597859
156,-79.398089,43.668848,14301.0,-79.398053,43.668655,5.622655849703491
156,-79.398089,43.668848,14445.0,-79.398089,43.668848,0.0
156,-79.398089,43.668848,3693.0,-79.399662,43.667616,176.7162386542936
156,-79.398089,43.668848,14426.0,-79.398089,43.668848,0.0
156,-79.398089,43.668848,6457.0,-79.398219,43.670624,39.10338649690868
156,-79.398089,43.668848,14483.0,-79.398089,43.668848,0.0
157,-79.405189,43.670249,3123.0,-79.405167,43.670244,2.448426625728251
157,-79.405189,43.670249,1851.0,-79.404928,43.66908,37.59630582812763
157,-79.405189,43.670249,8017.0,-79.405969,43.671796,92.31853226857115
157,-79.405189,43.670249,4320.0,-79.405451,43.670452,29.427237734430197
157,-79.405189,43.670249,3237.0,-79.404636,43.668863,67.70605390276883
157,-79.405189,43.670249,14444.0,-79.405189,43.670249,0.0
157,-79.405189,43.670249,14427.0,-79.405189,43.670249,0.0
157,-79.405189,43.670249,7015.0,-79.405907,43.67211,88.43993920150879
158,-79.407119,43.674303,5613.0,-79.409564,43.674083,271.90915228275753
158,-79.407119,43.674303,3941.0,-79.406767,43.674794,40.40700726068596
158,-79.407119,43.674303,4968.0,-79.404855,43.675245,252.4811365634299
158,-79.407119,43.674303,14428.0,-79.407119,43.674303,0.0
158,-79.407119,43.674303,8268.0,-79.407868,43.675757,88.42901664433444
158,-79.407119,43.674303,6944.0,-79.405109,43.675311,224.45003007040532
158,-79.407119,43.674303,1433.0,-79.4074,43.674863,33.276558577450636
158,-79.407119,43.674303,14443.0,-79.407119,43.674303,0.0
158,-79.407119,43.674303,1032.0,-79.407259,43.675024,21.436973027612627
158,-79.407119,43.674303,1224.0,-79.406923,43.674729,23.469476386243006
159,-79.41589,43.684048,15389.0,-79.415045,43.684467,94.3487814046182
159,-79.41589,43.684048,14299.0,-79.415642,43.684027,27.579715268508245
159,-79.41589,43.684048,15385.0,-79.415929,43.684637,12.787597000710184
159,-79.41589,43.684048,14125.0,-79.413433,43.683976,273.21027062622056
159,-79.41589,43.684048,14126.0,-79.413258,43.68425,292.6945365989392
159,-79.41589,43.684048,5735.0,-79.413608,43.68413,253.75270115988022
159,-79.41589,43.684048,14298.0,-79.415742,43.684601,19.959901032691526
159,-79.41589,43.684048,15685.0,-79.415609,43.684297,31.65699469839372
159,-79.41589,43.684048,14442.0,-79.41589,43.684048,0.0
159,-79.41589,43.684048,14296.0,-79.415244,43.684153,71.8640291211551
159,-79.41589,43.684048,14429.0,-79.41589,43.684048,0.0
159,-79.41589,43.684048,14297.0,-79.415294,43.6847,67.59699799707974
159,-79.41589,43.684048,8875.0,-79.413458,43.684111,270.42949700014276
159,-79.41589,43.684048,13901.0,-79.415506,43.684735,44.945349218990984
159,-79.41589,43.684048,14300.0,-79.415157,43.684225,81.58613065353791
160,-79.436091,43.699148,335.0,-79.435954,43.698853,16.3777960833584
160,-79.436091,43.699148,14198.0,-79.436478,43.699606,44.03368071979559
160,-79.436091,43.699148,14441.0,-79.436091,43.699148,0.0
160,-79.436091,43.699148,14430.0,-79.436091,43.699148,0.0
160,-79.436091,43.699148,14202.0,-79.435846,43.699302,27.42308956685431
160,-79.436091,43.699148,14200.0,-79.435953,43.699598,17.877959567221996
160,-79.436091,43.699148,14199.0,-79.436081,43.6997,11.307680300961051
160,-79.436091,43.699148,14201.0,-79.435904,43.699453,21.703185593922008
160,-79.436091,43.699148,13266.0,-79.436118,43.699087,3.249608487550308
160,-79.436091,43.699148,334.0,-79.43565,43.698756,49.68391850506549
160,-79.436091,43.699148,14197.0,-79.43649,43.699431,44.7403385685958
161,-79.440796,43.708582,14440.0,-79.440796,43.708582,0.0
161,-79.440796,43.708582,14431.0,-79.440796,43.708582,0.0
161,-79.440796,43.708582,2351.0,-79.441037,43.709506,32.75088308808553
161,-79.440796,43.708582,2778.0,-79.441286,43.709587,58.206793708363264
162,-79.444191,43.716347,14432.0,-79.444191,43.716347,0.0
162,-79.444191,43.716347,14253.0,-79.444333,43.715545,22.72014343311934
162,-79.444191,43.716347,14252.0,-79.444126,43.715586,17.103910355336254
162,-79.444191,43.716347,960.0,-79.444391,43.716047,23.06335008261728
162,-79.444191,43.716347,6770.0,-79.444091,43.716047,12.688135811354387
162,-79.444191,43.716347,15380.0,-79.444446,43.71654,28.625993067028034
162,-79.444191,43.716347,14439.0,-79.444191,43.716347,0.0
162,-79.444191,43.716347,14254.0,-79.444568,43.7155,45.33217772641332
162,-79.444191,43.716347,14250.0,-79.443696,43.715672,56.73307309103661
162,-79.444191,43.716347,14251.0,-79.443912,43.715629,34.29828498282937
163,-79.447693,43.724595,693.0,-79.446434,43.723655,141.2973360942522
163,-79.447693,43.724595,10242.0,-79.44853,43.722852,99.60809574736479
163,-79.447693,43.724595,14438.0,-79.447693,43.724595,0.0
163,-79.447693,43.724595,14433.0,-79.447693,43.724595,0.0
163,-79.447693,43.724595,7084.0,-79.448487,43.723074,93.56375787687986
163,-79.447693,43.724595,1287.0,-79.445523,43.72351,242.30297120001367
163,-79.447693,43.724595,4099.0,-79.448763,43.72589,121.86584969057299
163,-79.447693,43.724595,4333.0,-79.447905,43.723502,32.420378035128266
164,-79.450792,43.734547,14319.0,-79.450798,43.734603,1.32089830390343
164,-79.450792,43.734547,14316.0,-79.45097,43.734543,19.792891785654973
164,-79.450792,43.734547,896.0,-79.453537,43.733321,306.2489456884709
164,-79.450792,43.734547,858.0,-79.452674,43.734385,209.2951212802292
164,-79.450792,43.734547,14379.0,-79.450675,43.73428,14.099654204740485
164,-79.450792,43.734547,891.0,-79.452921,43.733173,238.38074553988778
164,-79.450792,43.734547,14434.0,-79.450792,43.734547,0.0
164,-79.450792,43.734547,857.0,-79.45215,43.734708,151.03848066151735
164,-79.450792,43.734547,14378.0,-79.451145,43.735,40.32060263216401
164,-79.450792,43.734547,15362.0,-79.452664,43.733502,209.2412621537246
164,-79.450792,43.734547,15108.0,-79.451045,43.734937,29.231197771937566
164,-79.450792,43.734547,13866.0,-79.452848,43.733377,229.85425218910677
164,-79.450792,43.734547,14377.0,-79.45102,43.734677,25.49023136790217
164,-79.450792,43.734547,15290.0,-79.450795,43.734767,4.4910743920640925
164,-79.450792,43.734547,14437.0,-79.450792,43.734547,0.0
164,-79.450792,43.734547,15363.0,-79.452477,43.733368,188.894535245612
164,-79.450792,43.734547,14827.0,-79.451057,43.734901,30.335124421083403
