origin,destination,type,total
139,132,raw_md,20
139,142,lico_pm,32
139,142,raw_pm,32
139,149,raw_am,30
139,150,raw_md,7
139,157,lico_am,60
139,157,raw_am,60
139,158,lico_am,32
139,158,raw_am,32
139,162,raw_pm,38
139,179,lico_am,107
139,179,raw_am,107
139,180,raw_pm,21
139,204,raw_am,34
139,210,lico_pm,32
139,210,raw_pm,32
139,211,lico_am,95
139,211,raw_am,95
139,211,raw_em,23
139,223,raw_am,28
139,267,raw_ev,27
139,286,lico_ev,29
139,286,raw_ev,29
139,299,lico_pm,28
139,299,raw_pm,28
139,349,lico_md,18
139,349,raw_md,18
139,390,lico_md,17
139,390,raw_md,17
139,412,raw_pm,80
139,414,raw_am,34
139,415,lico_am,33
139,415,raw_am,33
139,530,lico_am,96
139,530,raw_am,96
139,578,lico_am,53
139,578,raw_am,53
140,26,lico_am,50
140,26,raw_am,50
140,49,raw_am,19
140,60,raw_am,42
140,69,lico_am,46
140,69,raw_am,46
140,89,raw_am,42
140,105,raw_pm,119
140,107,lico_am,7
140,107,raw_am,7
140,125,lico_am,24
140,125,raw_am,24
140,139,lico_pm,32
140,139,raw_pm,32
140,146,lico_md,46
140,146,raw_md,46
140,157,lico_am,47
140,157,raw_am,47
140,182,raw_am,18
140,290,raw_pm,51
140,336,raw_am,8
140,402,raw_em,62
140,414,raw_ev,82
141,177,lico_pm,65
141,177,raw_pm,65
142,35,lico_am,29
142,35,raw_am,29
142,43,raw_am,5
142,52,raw_am,5
142,70,raw_am,22
142,73,raw_am,30
142,101,raw_am,14
142,118,lico_am,21
142,118,raw_am,21
142,131,lico_md,13
142,131,raw_md,13
142,138,lico_am,12
142,138,raw_am,12
142,149,lico_am,37
142,149,raw_am,37
142,157,lico_am,37
142,157,raw_am,37
142,169,lico_am,26
142,169,raw_am,26
142,307,lico_am,24
142,307,raw_am,24
142,364,raw_md,30
143,35,raw_am,37
143,38,raw_am,54
143,43,raw_md,23
143,51,raw_am,7
143,52,raw_am,20
143,56,lico_am,12
143,56,raw_am,20
143,65,raw_am,47
143,71,lico_am,8
143,71,raw_am,8
143,76,lico_md,35
143,76,raw_md,35
143,80,lico_am,11
143,80,raw_am,11
143,85,lico_em,100
143,85,raw_em,100
143,114,raw_am,58
143,124,lico_am,118
143,124,raw_am,118
143,165,raw_md,7
143,210,lico_am,38
143,210,raw_am,38
143,216,raw_am,27
143,309,raw_am,98
143,371,raw_am,15
143,391,raw_am,188
143,391,raw_md,7
143,408,lico_am,35
143,408,raw_am,35
143,452,lico_md,18
143,452,raw_md,18
144,25,raw_md,75
144,35,raw_am,8
144,57,raw_am,81
144,68,lico_md,39
144,68,raw_md,39
144,75,raw_am,7
144,145,lico_pm,7
144,145,raw_pm,7
144,146,lico_pm,75
144,146,raw_pm,75
144,180,lico_md,39
144,180,raw_md,39
144,259,raw_ev,20
144,277,lico_em,17
144,277,raw_em,17
144,395,lico_am,100
144,395,raw_am,100
144,396,lico_pm,27
144,396,raw_pm,27
145,21,raw_am,30
145,29,lico_am,30
145,29,raw_am,30
145,48,raw_am,14
145,53,raw_am,56
145,55,raw_am,55
145,89,lico_am,30
145,89,raw_am,30
145,101,lico_am,30
145,101,raw_am,30
145,114,lico_pm,167
145,114,raw_pm,167
145,119,raw_pm,50
145,122,raw_am,16
145,125,lico_am,167
145,125,raw_am,167
145,129,raw_pm,11
145,131,lico_am,167
145,131,raw_am,167
145,142,lico_am,39
145,142,raw_am,39
145,155,lico_pm,24
145,155,raw_pm,24
145,164,raw_pm,8
145,170,lico_pm,167
145,170,raw_pm,167
145,172,raw_md,10
145,210,raw_am,18
145,476,lico_am,30
145,476,raw_am,30
146,17,lico_pm,22
146,17,raw_pm,22
146,120,lico_md,16
146,120,raw_md,16
146,128,lico_pm,68
146,128,raw_pm,68
146,132,lico_pm,37
146,132,raw_pm,37
146,137,raw_md,23
146,142,lico_am,10
146,142,raw_am,10
146,144,lico_pm,75
146,144,raw_pm,75
146,146,lico_pm,29
146,146,raw_pm,29
146,165,lico_pm,6
146,165,raw_pm,6
146,172,raw_md,6
146,176,raw_pm,12
146,250,raw_md,30
146,324,lico_pm,23
146,324,raw_pm,23
146,334,raw_pm,36
146,404,lico_ev,10
146,404,raw_ev,10
147,19,raw_am,17
147,25,lico_am,92
147,25,raw_am,98
147,36,raw_am,5
147,43,raw_pm,28
147,49,raw_am,5
147,55,lico_am,135
147,55,raw_am,140
147,56,raw_am,5
147,57,raw_am,14
147,58,raw_am,5
147,62,raw_am,5
147,65,raw_am,57
147,66,raw_am,31
147,68,raw_am,5
147,69,raw_am,6
147,93,raw_md,14
147,97,raw_md,41
147,107,raw_am,12
147,113,lico_md,118
147,113,raw_md,118
147,124,raw_md,12
147,146,lico_am,70
147,146,raw_am,70
147,172,raw_md,130
147,191,raw_pm,17
147,202,raw_am,5
147,211,raw_am,6
147,234,raw_pm,17
147,324,raw_pm,19
147,328,lico_pm,15
147,328,raw_pm,15
147,360,lico_md,62
147,360,raw_md,62
147,392,raw_am,6
148,15,raw_md,148
148,17,raw_am,15
148,25,raw_am,7
148,37,lico_md,15
148,37,raw_md,15
148,52,lico_md,27
148,52,raw_md,27
148,58,raw_am,12
148,69,raw_md,49
148,96,raw_md,49
148,101,lico_am,27
148,101,raw_am,27
148,101,raw_md,24
148,107,raw_am,15
148,113,raw_am,40
148,145,raw_pm,122
148,150,lico_am,18
148,150,raw_am,18
148,209,lico_md,7
148,209,raw_md,7
148,290,raw_am,34
149,38,lico_am,26
149,38,raw_am,26
149,52,lico_am,40
149,52,raw_am,40
149,53,lico_md,54
149,53,raw_md,54
149,169,lico_md,91
149,169,raw_md,91
149,175,lico_am,143
149,175,raw_am,143
149,228,lico_am,26
149,228,raw_am,26
149,279,raw_am,54
149,440,raw_md,22
149,475,lico_pm,196
149,475,raw_pm,196
150,36,lico_am,31
150,36,raw_am,69
150,37,raw_am,77
150,49,raw_am,14
150,51,raw_am,19
150,53,raw_am,13
150,55,raw_am,34
150,56,raw_am,31
150,57,raw_am,29
150,59,raw_am,296
150,65,lico_am,22
150,65,raw_am,22
150,71,raw_am,14
150,93,raw_am,22
150,101,raw_am,41
150,130,lico_md,44
150,130,raw_md,44
150,140,lico_pm,25
150,140,raw_pm,25
150,157,raw_am,11
150,158,lico_am,29
150,158,raw_am,29
150,163,raw_pm,45
150,170,raw_am,22
150,187,lico_am,18
150,187,raw_am,18
150,236,lico_am,36
150,236,raw_am,36
150,301,lico_am,9
150,301,raw_am,9
150,348,raw_md,20
150,365,lico_pm,34
150,365,raw_pm,34
150,371,raw_am,31
150,452,raw_am,41
150,481,raw_am,41
151,54,raw_am,85
151,60,raw_am,10
151,107,raw_am,30
151,133,lico_pm,40
151,133,raw_pm,40
151,137,raw_pm,30
151,144,raw_am,60
151,163,raw_am,13
151,163,raw_ev,42
151,171,raw_am,30
151,191,raw_am,49
151,211,raw_am,60
151,403,raw_pm,12
151,448,lico_am,29
151,448,raw_am,29
151,564,raw_am,60
152,36,raw_am,18
152,45,raw_am,53
152,47,raw_am,12
152,54,raw_am,18
152,113,raw_md,33
152,114,raw_ev,33
152,133,raw_md,20
152,152,lico_md,7
152,152,raw_md,7
152,156,lico_md,36
152,156,raw_md,36
152,169,lico_am,31
152,169,raw_am,31
152,182,raw_am,36
152,203,lico_am,5
152,203,raw_am,5
152,212,lico_pm,13
152,212,raw_pm,13
152,370,raw_ev,4
152,382,lico_pm,17
152,382,raw_pm,17
153,25,lico_am,30
153,25,raw_am,30
153,36,raw_am,14
153,37,raw_am,52
153,38,lico_am,21
153,38,raw_am,38
153,40,lico_am,11
153,40,raw_am,11
153,46,raw_am,11
153,47,raw_am,36
153,59,raw_am,20
153,65,raw_am,17
153,66,raw_am,34
153,71,lico_am,23
153,71,raw_am,23
153,89,lico_am,19
153,89,raw_am,19
153,131,raw_am,24
153,137,lico_am,59
153,137,raw_am,59
153,142,lico_md,29
153,142,raw_md,29
153,144,raw_am,21
153,146,lico_em,37
153,146,raw_em,37
153,149,lico_am,28
153,149,raw_am,28
153,151,lico_am,50
153,151,raw_am,103
153,157,lico_am,31
153,157,lico_pm,30
153,157,raw_am,31
153,157,raw_pm,30
153,158,lico_am,51
153,158,raw_am,80
153,164,lico_pm,31
153,164,raw_pm,31
153,166,lico_am,5
153,166,raw_am,5
153,178,lico_ev,35
153,178,raw_ev,35
153,187,raw_am,32
153,195,lico_am,36
153,195,raw_am,36
153,196,raw_am,12
153,200,raw_am,47
153,230,lico_am,19
153,230,raw_am,19
153,391,raw_am,15
153,391,raw_md,35
153,399,lico_am,25
153,399,raw_am,25
153,400,lico_am,23
153,400,raw_am,23
153,402,raw_am,17
153,408,lico_pm,32
153,408,raw_pm,32
153,414,lico_am,14
153,414,raw_am,14
153,430,raw_am,35
153,431,raw_pm,12
153,538,raw_pm,7
154,21,raw_am,45
154,25,raw_am,32
154,29,raw_am,11
154,35,raw_am,29
154,49,raw_am,8
154,52,lico_am,13
154,52,raw_am,13
154,54,lico_am,24
154,54,raw_am,24
154,56,raw_am,25
154,61,lico_am,11
154,61,raw_am,11
154,66,raw_am,14
154,69,raw_am,11
154,69,raw_md,44
154,76,raw_am,27
154,94,lico_am,18
154,94,raw_am,18
154,101,lico_am,32
154,101,raw_am,32
154,154,lico_am,17
154,154,raw_am,17
154,157,lico_am,17
154,157,raw_am,17
154,158,lico_am,25
154,158,raw_am,52
154,184,lico_am,9
154,184,raw_am,9
154,191,lico_am,29
154,191,raw_am,29
154,195,raw_am,18
154,313,lico_am,14
154,313,raw_am,14
154,350,raw_pm,21
154,392,raw_am,43
154,414,lico_am,26
154,414,raw_am,42
154,599,lico_em,13
154,599,raw_em,13
155,25,lico_am,11
155,25,raw_am,11
155,56,raw_am,9
155,67,raw_am,14
155,205,lico_am,21
155,205,raw_am,21
155,316,raw_am,25
155,420,raw_pm,95
155,491,raw_pm,5
156,25,raw_pm,8
156,93,raw_pm,23
156,101,raw_md,31
156,131,lico_pm,24
156,131,raw_pm,24
156,132,raw_ev,24
156,133,lico_md,35
156,133,raw_md,35
156,138,lico_pm,50
156,138,raw_pm,50
156,139,raw_pm,17
156,150,raw_md,7
156,154,raw_pm,29
156,163,lico_md,12
156,163,raw_md,12
156,179,lico_md,10
156,179,raw_md,10
156,182,raw_pm,29
156,390,lico_pm,11
156,390,raw_pm,11
156,451,raw_pm,21
157,21,raw_ev,19
157,21,raw_pm,34
157,26,raw_pm,16
157,68,raw_pm,17
157,80,raw_pm,93
157,91,raw_pm,5
157,98,raw_pm,7
157,142,lico_ev,37
157,142,raw_ev,37
157,148,lico_pm,22
157,148,raw_pm,22
157,154,lico_pm,17
157,154,raw_pm,17
157,175,raw_pm,122
157,176,lico_md,18
157,176,raw_md,18
157,179,lico_md,31
157,179,raw_md,31
157,180,raw_md,7
157,184,lico_pm,19
157,184,raw_pm,19
157,191,lico_pm,24
157,191,raw_pm,24
157,192,raw_pm,59
157,200,raw_pm,17
157,211,raw_pm,21
157,306,raw_ev,29
157,341,lico_pm,12
157,341,raw_pm,12
157,365,raw_pm,41
157,369,lico_md,46
157,369,raw_md,46
157,406,lico_pm,14
157,406,raw_pm,14
157,450,raw_pm,4
157,536,raw_pm,38
157,543,lico_pm,26
157,543,raw_pm,26
157,544,raw_pm,5
158,5,raw_am,22
158,25,raw_am,23
158,35,raw_am,37
158,36,lico_am,31
158,36,raw_am,62
158,38,lico_am,25
158,38,raw_am,35
158,39,raw_am,22
158,45,raw_md,19
158,46,raw_am,32
158,51,raw_am,26
158,55,raw_am,10
158,56,raw_am,11
158,57,raw_am,45
158,71,raw_am,11
158,73,lico_am,18
158,73,raw_am,18
158,87,lico_pm,151
158,87,raw_pm,151
158,103,lico_ev,55
158,103,raw_ev,55
158,156,raw_md,31
158,156,raw_pm,43
158,169,raw_pm,18
158,171,lico_md,33
158,171,raw_md,33
158,173,lico_md,26
158,173,raw_md,26
158,174,lico_am,55
158,174,raw_am,55
158,178,raw_am,32
158,179,lico_am,25
158,179,raw_am,25
158,195,raw_am,12
158,200,raw_am,13
158,239,raw_pm,8
158,250,raw_pm,9
158,277,lico_md,23
158,277,raw_md,23
158,391,raw_am,41
158,452,raw_am,32
158,472,raw_pm,25
159,20,raw_pm,24
159,66,raw_pm,29
159,135,raw_pm,9
159,172,raw_pm,11
159,232,raw_pm,71
159,532,lico_pm,7
159,532,raw_pm,7
160,54,lico_am,33
160,54,raw_am,33
160,95,raw_pm,36
160,99,raw_pm,24
160,113,raw_pm,27
160,117,raw_pm,17
160,145,raw_pm,13
160,154,lico_pm,29
160,154,raw_pm,29
160,166,raw_pm,8
160,175,raw_md,124
160,211,raw_pm,38
160,590,raw_pm,10
161,21,lico_am,38
161,21,raw_am,38
161,25,lico_am,62
161,25,raw_am,62
161,52,raw_am,31
161,53,lico_am,38
161,53,raw_am,38
161,65,raw_am,16
161,89,lico_am,24
161,89,raw_am,24
161,144,lico_am,34
161,144,raw_am,34
161,147,raw_am,17
161,158,raw_am,22
161,175,lico_pm,38
161,175,raw_pm,38
161,200,raw_am,23
161,204,raw_md,21
161,223,raw_am,23
161,252,raw_am,27
161,415,lico_md,34
161,415,raw_md,34
161,425,raw_am,21
161,448,raw_am,16
162,69,raw_am,20
162,69,raw_md,20
162,104,raw_am,8
162,122,lico_am,54
162,122,raw_am,54
162,139,raw_pm,38
162,158,raw_am,48
162,187,raw_md,35
162,210,raw_am,48
162,211,lico_am,8
162,211,raw_am,8
162,241,raw_am,12
162,283,raw_am,11
163,21,raw_pm,9
163,37,raw_am,36
163,49,raw_am,28
163,51,raw_am,9
163,53,raw_am,49
163,57,raw_am,25
163,65,raw_am,33
163,66,raw_am,6
163,67,raw_am,22
163,69,raw_am,7
163,101,raw_am,11
163,101,raw_md,9
163,104,raw_am,21
163,110,raw_am,22
163,113,raw_pm,29
163,116,raw_pm,22
163,150,raw_pm,7
163,151,raw_ev,83
163,158,raw_md,9
163,161,lico_pm,10
163,161,raw_md,5
163,161,raw_pm,10
163,175,lico_am,7
163,175,lico_pm,67
163,175,raw_am,7
163,175,raw_pm,67
163,176,lico_pm,24
163,176,raw_pm,24
163,182,raw_am,24
163,211,raw_md,16
163,371,raw_am,33
163,391,raw_am,7
164,20,raw_am,10
164,21,raw_am,18
164,35,raw_am,8
164,45,raw_am,8
164,52,raw_am,22
164,56,raw_am,148
164,57,lico_am,20
164,57,raw_am,20
164,65,raw_am,16
164,65,raw_md,8
164,66,raw_am,10
164,71,raw_am,12
164,96,raw_am,12
164,101,raw_am,5
164,106,raw_pm,34
164,114,raw_am,24
164,144,raw_am,83
164,200,lico_am,55
164,200,raw_am,74
164,202,raw_pm,8
164,209,raw_am,10
164,211,lico_am,23
164,211,raw_am,23
164,273,raw_am,8
164,398,lico_pm,23
164,398,raw_pm,23
164,452,raw_am,69
164,578,raw_pm,16
165,4,raw_am,9
165,21,raw_pm,22
165,35,raw_am,5
165,36,raw_am,5
165,41,raw_md,6
165,51,raw_am,104
165,52,raw_am,19
165,55,lico_am,42
165,55,raw_am,42
165,65,raw_am,19
165,66,raw_am,46
165,66,raw_pm,9
165,71,raw_md,12
165,75,raw_am,5
165,80,raw_md,17
165,93,lico_pm,14
165,93,raw_pm,14
165,95,raw_am,26
165,98,raw_pm,20
165,104,raw_am,104
165,119,raw_ev,42
165,127,raw_pm,24
165,131,lico_md,25
165,131,raw_md,25
165,145,lico_pm,199
165,145,raw_pm,199
165,165,raw_am,20
165,165,raw_pm,10
165,166,raw_ev,81
165,169,lico_ev,4
165,169,raw_ev,4
165,171,lico_pm,26
165,171,raw_pm,26
165,173,raw_md,36
165,187,lico_am,42
165,187,raw_am,42
165,210,raw_am,12
165,212,raw_am,6
165,301,raw_am,16
165,306,raw_am,30
165,391,raw_am,36
165,405,lico_pm,44
165,405,raw_pm,44
165,442,raw_am,25
166,4,raw_am,6
166,35,raw_am,18
166,36,raw_am,6
166,38,lico_am,23
166,38,raw_am,23
166,49,raw_am,8
166,50,raw_am,61
166,51,raw_am,17
166,54,raw_am,111
166,55,raw_am,8
166,56,raw_am,19
166,68,raw_am,11
166,71,lico_pm,15
166,71,raw_pm,15
166,73,raw_pm,8
166,97,raw_am,5
166,114,raw_am,39
166,125,lico_am,251
166,125,raw_am,251
166,153,lico_md,5
166,153,raw_md,5
166,157,lico_am,86
166,157,raw_am,86
166,173,raw_ev,15
166,184,lico_pm,15
166,184,raw_pm,15
166,211,lico_md,86
166,211,raw_am,39
166,211,raw_md,86
166,218,raw_em,84
166,243,lico_am,126
166,243,raw_am,126
166,299,raw_am,5
166,452,raw_am,8
166,552,raw_am,21
167,16,raw_am,7
167,25,raw_pm,10
167,37,lico_am,64
167,37,raw_am,64
167,40,raw_am,9
167,45,lico_pm,14
167,45,raw_pm,14
167,50,raw_am,24
167,54,raw_md,18
167,57,raw_am,24
167,69,raw_am,7
167,74,raw_am,7
167,79,raw_am,27
167,97,raw_am,27
167,175,lico_ev,77
167,175,raw_ev,77
167,180,raw_pm,18
167,190,raw_md,6
167,191,raw_am,17
167,269,raw_pm,27
167,332,raw_am,7
167,443,raw_md,18
168,17,raw_pm,23
168,60,raw_pm,23
168,84,lico_pm,19
168,84,raw_pm,19
168,170,lico_ev,33
168,170,raw_ev,33
168,197,raw_pm,11
168,334,raw_pm,4
168,470,raw_pm,11
169,4,raw_md,21
169,36,raw_am,20
169,37,raw_am,6
169,40,raw_md,38
169,42,lico_md,29
169,42,raw_md,29
169,51,raw_am,42
169,51,raw_pm,19
169,54,raw_am,24
169,55,raw_am,20
169,56,raw_am,70
169,60,raw_am,15
169,61,raw_md,37
169,63,raw_am,40
169,66,raw_pm,15
169,69,lico_am,94
169,69,lico_md,94
169,69,raw_am,94
169,69,raw_md,94
169,71,raw_am,12
169,71,raw_md,6
169,81,lico_md,30
169,81,raw_md,30
169,90,raw_am,10
169,94,lico_pm,59
169,94,raw_pm,59
169,158,raw_ev,18
169,173,raw_pm,29
169,191,raw_ev,17
169,203,raw_md,19
169,210,raw_pm,23
169,211,raw_am,53
169,212,raw_am,12
169,214,raw_ev,21
169,391,raw_am,20
169,406,lico_pm,14
169,406,raw_pm,14
169,427,raw_am,17
169,491,raw_pm,9
169,529,raw_am,36
170,29,lico_md,28
170,29,raw_md,28
170,32,raw_am,9
170,36,raw_am,38
170,36,raw_pm,4
170,38,raw_am,6
170,46,raw_pm,45
170,49,raw_am,9
170,51,raw_am,12
170,52,raw_am,4
170,53,raw_am,24
170,54,raw_am,29
170,55,raw_am,11
170,62,raw_am,10
170,68,raw_am,10
170,90,lico_pm,3
170,90,raw_pm,3
170,101,raw_am,14
170,144,raw_am,29
170,145,lico_ev,167
170,145,lico_pm,167
170,145,raw_ev,167
170,145,raw_pm,167
170,146,lico_md,21
170,146,raw_md,21
170,163,raw_pm,14
170,164,raw_pm,16
170,173,raw_am,5
170,188,raw_pm,19
170,212,raw_pm,10
170,215,lico_am,15
170,215,raw_am,15
170,280,raw_pm,10
170,287,lico_am,29
170,287,raw_am,29
170,391,lico_md,61
170,391,raw_md,61
170,413,lico_md,21
170,413,raw_md,21
170,418,raw_am,4
170,428,lico_am,22
170,428,raw_am,22
170,487,raw_pm,18
171,15,raw_am,95
171,43,raw_am,14
171,45,raw_am,16
171,48,raw_md,8
171,56,raw_am,14
171,57,raw_md,50
171,65,raw_am,23
171,69,raw_am,23
171,69,raw_pm,23
171,71,raw_am,14
171,72,raw_pm,8
171,73,raw_pm,19
171,85,raw_am,15
171,101,raw_md,95
171,107,raw_am,19
171,143,lico_md,7
171,143,raw_md,7
171,165,lico_pm,26
171,165,raw_pm,26
171,172,lico_ev,71
171,172,raw_ev,71
171,200,lico_am,45
171,200,raw_am,45
171,211,raw_am,47
171,214,raw_am,50
171,391,lico_am,15
171,391,raw_am,15
172,20,lico_am,32
172,20,raw_am,50
172,22,lico_md,7
172,22,raw_md,7
172,25,raw_am,5
172,42,raw_am,11
172,47,raw_am,10
172,55,lico_am,25
172,55,raw_am,25
172,56,raw_am,13
172,57,raw_am,35
172,60,raw_am,11
172,65,raw_am,62
172,65,raw_md,11
172,68,raw_am,19
172,68,raw_md,8
172,69,raw_am,35
172,73,raw_am,9
172,77,raw_am,5
172,137,raw_am,12
172,173,lico_md,21
172,173,raw_md,21
172,179,lico_pm,10
172,179,raw_pm,10
172,200,raw_am,16
172,209,raw_am,9
172,211,raw_am,5
172,220,lico_am,23
172,220,raw_am,23
172,258,raw_am,12
172,272,raw_pm,5
172,355,lico_am,19
172,355,raw_am,19
172,371,raw_am,42
173,24,raw_am,16
173,25,raw_am,46
173,36,raw_am,52
173,37,raw_am,27
173,38,lico_am,31
173,38,raw_am,31
173,38,raw_md,27
173,42,raw_md,22
173,43,lico_am,18
173,43,raw_am,40
173,43,raw_pm,24
173,49,raw_am,23
173,49,raw_md,10
173,50,raw_am,27
173,51,raw_am,62
173,51,raw_md,8
173,52,lico_pm,23
173,52,raw_md,6
173,52,raw_pm,23
173,53,raw_am,13
173,54,raw_am,78
173,55,lico_am,11
173,55,raw_am,51
173,56,raw_am,27
173,57,raw_am,103
173,58,raw_am,22
173,62,raw_pm,9
173,63,raw_md,24
173,66,lico_am,17
173,66,raw_am,48
173,67,lico_md,11
173,67,raw_md,11
173,68,raw_am,30
173,69,lico_md,31
173,69,raw_md,59
173,69,raw_pm,111
173,71,lico_md,44
173,71,raw_md,74
173,71,raw_pm,29
173,72,raw_ev,63
173,72,raw_md,19
173,73,raw_am,19
173,73,raw_pm,17
173,75,raw_am,16
173,75,raw_md,35
173,75,raw_pm,17
173,76,lico_md,22
173,76,raw_md,22
173,89,raw_am,26
173,93,raw_pm,11
173,95,raw_am,17
173,97,raw_am,19
173,101,lico_md,9
173,101,raw_md,9
173,107,raw_am,24
173,113,raw_pm,21
173,120,lico_pm,90
173,120,raw_pm,90
173,125,raw_am,15
173,131,raw_am,13
173,157,raw_am,61
173,159,raw_am,24
173,165,raw_md,36
173,169,raw_md,29
173,173,raw_am,19
173,173,raw_pm,19
173,175,raw_pm,77
173,178,lico_md,19
173,178,raw_md,19
173,179,lico_md,17
173,179,raw_md,17
173,184,raw_ev,8
173,185,lico_md,10
173,185,raw_md,10
173,188,raw_pm,46
173,191,raw_am,46
173,196,raw_pm,42
173,197,raw_am,18
173,200,lico_am,37
173,200,raw_am,45
173,202,lico_am,14
173,202,raw_am,14
173,202,raw_ev,38
173,202,raw_md,16
173,203,raw_ev,15
173,204,raw_md,38
173,205,raw_am,19
173,209,lico_am,24
173,209,raw_am,24
173,209,raw_pm,13
173,210,raw_ev,26
173,212,raw_am,54
173,218,raw_am,6
173,220,raw_am,8
173,223,raw_pm,16
173,257,raw_pm,15
173,273,lico_pm,18
173,273,raw_pm,18
173,279,raw_am,12
173,282,raw_am,26
173,307,raw_md,10
173,307,raw_pm,23
173,335,raw_am,39
173,341,raw_pm,18
173,378,lico_em,14
173,378,raw_em,14
173,391,lico_am,17
173,391,raw_am,50
173,393,raw_am,24
173,394,lico_em,22
173,394,raw_em,22
173,398,lico_ev,10
173,398,raw_ev,10
173,402,lico_em,31
173,402,raw_em,31
173,416,raw_am,122
173,427,raw_pm,11
173,441,raw_ev,23
173,442,raw_am,24
173,444,raw_md,18
173,528,raw_am,17
173,585,raw_am,24
174,22,lico_am,19
174,22,raw_am,19
174,25,raw_md,65
174,36,raw_am,14
174,45,raw_md,14
174,52,raw_am,60
174,54,raw_am,24
174,55,raw_am,42
174,77,raw_am,24
174,175,raw_ev,42
174,177,raw_md,15
174,182,raw_pm,42
174,186,lico_md,17
174,186,raw_md,26
174,204,lico_ev,26
174,204,raw_ev,26
174,211,raw_md,22
174,223,raw_am,24
174,279,raw_pm,28
174,300,raw_am,17
174,423,raw_pm,11
174,429,raw_am,34
175,23,lico_am,34
175,23,lico_em,65
175,23,raw_am,34
175,23,raw_em,65
175,25,raw_am,35
175,43,raw_md,12
175,44,lico_am,33
175,44,raw_am,55
175,48,raw_am,8
175,50,lico_am,20
175,50,raw_am,20
175,50,raw_md,37
175,52,lico_am,67
175,52,raw_am,67
175,55,raw_pm,53
175,57,raw_am,16
175,68,raw_am,18
175,72,raw_md,7
175,99,lico_ev,32
175,99,raw_ev,32
175,101,lico_md,27
175,101,raw_md,27
175,125,raw_am,59
175,137,raw_am,59
175,150,raw_am,45
175,157,raw_am,122
175,163,lico_pm,67
175,163,raw_pm,67
175,165,lico_am,113
175,165,raw_am,113
175,180,raw_ev,30
175,187,raw_am,9
175,204,lico_am,67
175,204,raw_am,67
175,237,raw_md,8
175,301,lico_am,18
175,301,raw_am,18
175,304,raw_pm,25
175,390,raw_ev,20
175,391,lico_am,67
175,391,raw_am,67
175,391,raw_md,25
175,420,lico_am,38
175,420,raw_am,38
175,481,raw_md,35
175,538,raw_am,21
176,40,raw_am,33
176,42,raw_am,8
176,53,raw_am,9
176,55,raw_am,12
176,60,raw_md,12
176,63,raw_am,14
176,64,raw_pm,15
176,65,raw_am,16
176,69,raw_am,28
176,74,lico_am,7
176,74,raw_am,38
176,93,lico_am,15
176,93,raw_am,15
176,114,raw_md,41
176,146,raw_am,12
176,154,raw_am,7
176,158,raw_am,13
176,168,raw_em,21
176,176,raw_pm,22
176,200,raw_am,37
176,200,raw_pm,37
176,201,raw_am,13
176,202,lico_md,18
176,202,raw_md,18
176,203,raw_am,12
176,210,raw_am,25
176,218,lico_md,60
176,218,raw_md,60
176,296,lico_am,18
176,296,raw_am,18
176,305,raw_md,77
176,371,lico_pm,45
176,371,raw_am,16
176,371,raw_pm,45
176,474,raw_pm,3
176,504,lico_am,18
176,504,raw_am,18
177,25,raw_am,16
177,35,raw_am,5
177,36,raw_am,19
177,37,raw_am,32
177,38,lico_am,36
177,38,lico_pm,14
177,38,raw_am,62
177,38,raw_pm,14
177,45,lico_am,25
177,45,raw_am,25
177,46,raw_am,22
177,48,lico_pm,18
177,48,raw_pm,18
177,49,raw_am,16
177,50,raw_am,16
177,51,raw_am,29
177,52,raw_md,11
177,53,raw_am,40
177,56,lico_am,24
177,56,raw_am,53
177,57,lico_am,14
177,57,lico_md,21
177,57,raw_am,79
177,57,raw_md,21
177,59,raw_am,19
177,63,raw_am,9
177,68,raw_am,12
177,69,lico_md,22
177,69,raw_md,22
177,70,raw_am,15
177,75,raw_am,29
177,77,raw_am,37
177,79,raw_am,32
177,89,raw_am,37
177,101,lico_am,24
177,101,raw_am,50
177,101,raw_md,16
177,104,raw_am,15
177,113,raw_am,19
177,122,lico_am,10
177,122,raw_am,10
177,126,raw_am,5
177,145,raw_am,11
177,157,raw_am,48
177,165,lico_am,33
177,165,raw_am,33
177,177,lico_pm,30
177,177,raw_md,37
177,177,raw_pm,30
177,180,lico_am,14
177,180,raw_am,14
177,181,raw_md,26
177,186,raw_am,17
177,187,lico_md,25
177,187,raw_md,25
177,189,raw_am,6
177,200,lico_am,14
177,200,raw_am,14
177,201,raw_md,5
177,211,raw_ev,25
177,246,lico_md,14
177,246,raw_md,14
177,248,lico_am,55
177,248,raw_am,55
177,273,raw_am,18
177,290,lico_am,21
177,290,raw_am,21
177,299,lico_am,14
177,299,raw_am,14
177,307,lico_am,13
177,307,raw_am,13
177,313,lico_am,21
177,313,raw_am,21
177,344,lico_am,25
177,344,raw_am,25
177,355,raw_em,9
177,391,raw_am,29
177,410,raw_am,10
177,420,raw_md,16
177,446,raw_pm,40
177,476,raw_am,29
177,484,raw_am,21
178,38,raw_am,23
178,43,raw_am,5
178,45,raw_md,20
178,51,raw_am,8
178,52,lico_am,18
178,52,raw_am,51
178,54,raw_am,13
178,55,raw_am,81
178,57,raw_am,32
178,58,raw_am,24
178,65,raw_am,38
178,76,raw_pm,12
178,137,lico_ev,49
178,137,raw_am,11
178,137,raw_ev,67
178,152,lico_pm,13
