INT_ID,bc_single,o_node_time,d_node_time,o_node,d_node
14036494,0.0024390243902439024,1021-0-4-39,1545-0-99-99,1021,1545
13466801,0.0024390243902439024,1021-0-4-39,1545-0-99-99,1021,1545
13466668,0.0024390243902439024,1021-0-4-39,1545-0-99-99,1021,1545
106,0.7219512195121951,1021-0-4-39,1545-0-99-99,1021,1545
216,0.7378048780487805,1021-0-4-39,1545-0-99-99,1021,1545
13463723,0.1,1021-0-4-39,1545-0-99-99,1021,1545
105,0.05,1021-0-4-39,1545-0-99-99,1021,1545
215,0.675609756097561,1021-0-4-39,1545-0-99-99,1021,1545
13463747,0.6158536585365854,1021-0-4-39,1545-0-99-99,1021,1545
156,0.5353658536585366,1021-0-4-39,1545-0-99-99,1021,1545
214,0.43658536585365854,1021-0-4-39,1545-0-99-99,1021,1545
13464417,0.0012195121951219512,1021-0-4-39,1545-0-99-99,1021,1545
213,0.29634146341463413,1021-0-4-39,1545-0-99-99,1021,1545
212,0.1548780487804878,1021-0-4-39,1545-0-99-99,1021,1545
211,0.1329268292682927,1021-0-4-39,1545-0-99-99,1021,1545
13465043,0.08658536585365853,1021-0-4-39,1545-0-99-99,1021,1545
209,0.03414634146341464,1021-0-4-39,1545-0-99-99,1021,1545
210,0.06219512195121951,1021-0-4-39,1545-0-99-99,1021,1545
13465705,0.007317073170731708,1021-0-4-39,1545-0-99-99,1021,1545
208,0.006097560975609756,1021-0-4-39,1545-0-99-99,1021,1545
207,0.004878048780487805,1021-0-4-39,1545-0-99-99,1021,1545
206,0.003658536585365854,1021-0-4-39,1545-0-99-99,1021,1545
205,0.0024390243902439024,1021-0-4-39,1545-0-99-99,1021,1545
203,0.0012195121951219512,1021-0-4-39,1545-0-99-99,1021,1545
13462891,0.006097560975609756,1021-0-4-39,1545-0-99-99,1021,1545
13463522,0.006097560975609756,1021-0-4-39,1545-0-99-99,1021,1545
13462117,0.006097560975609756,1021-0-4-39,1545-0-99-99,1021,1545
13462518,0.006097560975609756,1021-0-4-39,1545-0-99-99,1021,1545
13463166,0.006097560975609756,1021-0-4-39,1545-0-99-99,1021,1545
13463245,0.006097560975609756,1021-0-4-39,1545-0-99-99,1021,1545
105,0.25,1022-0-4-39,1116-0-99-99,1022,1116
208,1.0,1022-0-4-39,1116-0-99-99,1022,1116
13465705,1.0,1022-0-4-39,1116-0-99-99,1022,1116
214,1.0,1022-0-4-39,1116-0-99-99,1022,1116
213,1.0,1022-0-4-39,1116-0-99-99,1022,1116
211,1.0,1022-0-4-39,1116-0-99-99,1022,1116
