o_node,d_node,origin,destination,travel_time,date,period,trial
1524-0-4-39,1141-0-99-99,1524,1141,124.0,2019-12-02,EM,3
1046-0-4-39,1142-0-99-99,1046,1142,72.0,2019-12-02,EM,3
1130-0-4-39,1145-0-99-99,1130,1145,35.0,2019-12-02,EM,3
1153-0-4-39,1146-0-99-99,1153,1146,57.0,2019-12-02,EM,3
1382-0-4-39,1150-0-99-99,1382,1150,79.0,2019-12-02,EM,3
1133-0-4-39,1156-0-99-99,1133,1156,39.0,2019-12-02,EM,3
1572-0-4-39,1157-0-99-99,1572,1157,149.0,2019-12-02,EM,3
1544-0-4-39,1160-0-99-99,1544,1160,94.0,2019-12-02,EM,3
1176-0-4-39,1168-0-99-99,1176,1168,35.0,2019-12-02,EM,3
1212-0-4-39,1170-0-99-99,1212,1170,62.0,2019-12-02,EM,3
1588-0-4-39,1180-0-99-99,1588,1180,93.0,2019-12-02,EM,3
1595-0-4-39,1187-0-99-99,1595,1187,105.0,2019-12-02,EM,3
1186-0-4-39,1202-0-99-99,1186,1202,30.0,2019-12-02,EM,3
1223-0-4-39,1203-0-99-99,1223,1203,63.0,2019-12-02,EM,3
1139-0-4-39,1211-0-99-99,1139,1211,61.0,2019-12-02,EM,3
1166-0-4-39,1218-0-99-99,1166,1218,74.0,2019-12-02,EM,3
1523-0-4-39,1218-0-99-99,1523,1218,80.0,2019-12-02,EM,3
1554-0-4-39,1218-0-99-99,1554,1218,101.0,2019-12-02,EM,3
1620-0-4-39,1220-0-99-99,1620,1220,82.0,2019-12-02,EM,3
1197-0-4-39,1227-0-99-99,1197,1227,48.0,2019-12-02,EM,3
1233-0-4-39,1227-0-99-99,1233,1227,53.0,2019-12-02,EM,3
1560-0-4-39,1243-0-99-99,1560,1243,70.0,2019-12-02,EM,3
1575-0-4-39,1243-0-99-99,1575,1243,94.0,2019-12-02,EM,3
1224-0-4-39,1247-0-99-99,1224,1247,68.0,2019-12-02,EM,3
1251-0-4-39,1247-0-99-99,1251,1247,32.0,2019-12-02,EM,3
1524-0-4-39,1253-0-99-99,1524,1253,85.0,2019-12-02,EM,3
1383-0-4-39,1260-0-99-99,1383,1260,141.0,2019-12-02,EM,3
1110-0-4-39,1272-0-99-99,1110,1272,39.0,2019-12-02,EM,3
1250-0-4-39,1275-0-99-99,1250,1275,41.0,2019-12-02,EM,3
1144-0-4-39,1277-0-99-99,1144,1277,95.0,2019-12-02,EM,3
1347-0-4-39,1285-0-99-99,1347,1285,91.0,2019-12-02,EM,3
1431-0-4-39,1285-0-99-99,1431,1285,110.0,2019-12-02,EM,3
1544-0-4-39,1298-0-99-99,1544,1298,124.0,2019-12-02,EM,3
1131-0-4-39,1299-0-99-99,1131,1299,94.0,2019-12-02,EM,3
1271-0-4-39,1307-0-99-99,1271,1307,95.0,2019-12-02,EM,3
1290-0-4-39,1307-0-99-99,1290,1307,46.0,2019-12-02,EM,3
1353-0-4-39,1307-0-99-99,1353,1307,49.0,2019-12-02,EM,3
1458-0-4-39,1313-0-99-99,1458,1313,108.0,2019-12-02,EM,3
1124-0-4-39,1317-0-99-99,1124,1317,34.0,2019-12-02,EM,3
1326-0-4-39,1317-0-99-99,1326,1317,64.0,2019-12-02,EM,3
1133-0-4-39,1331-0-99-99,1133,1331,76.0,2019-12-02,EM,3
1177-0-4-39,1355-0-99-99,1177,1355,64.0,2019-12-02,EM,3
1110-0-4-39,1356-0-99-99,1110,1356,108.0,2019-12-02,EM,3
1039-0-4-39,1357-0-99-99,1039,1357,103.0,2019-12-02,EM,3
1385-0-4-39,1358-0-99-99,1385,1358,88.0,2019-12-02,EM,3
1021-0-4-39,1361-0-99-99,1021,1361,110.0,2019-12-02,EM,3
1062-0-4-39,1371-0-99-99,1062,1371,123.0,2019-12-02,EM,3
1173-0-4-39,1378-0-99-99,1173,1378,113.0,2019-12-02,EM,3
1232-0-4-39,1378-0-99-99,1232,1378,123.0,2019-12-02,EM,3
1342-0-4-39,1378-0-99-99,1342,1378,67.0,2019-12-02,EM,3
1351-0-4-39,1379-0-99-99,1351,1379,61.0,2019-12-02,EM,3
1021-0-4-39,1386-0-99-99,1021,1386,110.0,2019-12-02,EM,3
1249-0-4-39,1388-0-99-99,1249,1388,132.0,2019-12-02,EM,3
1396-0-4-39,1388-0-99-99,1396,1388,71.0,2019-12-02,EM,3
1538-0-4-39,1388-0-99-99,1538,1388,132.0,2019-12-02,EM,3
1445-0-4-39,1391-0-99-99,1445,1391,57.0,2019-12-02,EM,3
1265-0-4-39,1393-0-99-99,1265,1393,117.0,2019-12-02,EM,3
1531-0-4-39,1393-0-99-99,1531,1393,98.0,2019-12-02,EM,3
1173-0-4-39,1394-0-99-99,1173,1394,72.0,2019-12-02,EM,3
1401-0-4-39,1395-0-99-99,1401,1395,39.0,2019-12-02,EM,3
1140-0-4-39,1402-0-99-99,1140,1402,62.0,2019-12-02,EM,3
1173-0-4-39,1402-0-99-99,1173,1402,87.0,2019-12-02,EM,3
1400-0-4-39,1402-0-99-99,1400,1402,31.0,2019-12-02,EM,3
1415-0-4-39,1402-0-99-99,1415,1402,62.0,2019-12-02,EM,3
1423-0-4-39,1411-0-99-99,1423,1411,60.0,2019-12-02,EM,3
1407-0-4-39,1415-0-99-99,1407,1415,45.0,2019-12-02,EM,3
1606-0-4-39,1415-0-99-99,1606,1415,88.0,2019-12-02,EM,3
1381-0-4-39,1421-0-99-99,1381,1421,71.0,2019-12-02,EM,3
1041-0-4-39,1423-0-99-99,1041,1423,77.0,2019-12-02,EM,3
1062-0-4-39,1442-0-99-99,1062,1442,64.0,2019-12-02,EM,3
1482-0-4-39,1472-0-99-99,1482,1472,45.0,2019-12-02,EM,3
1538-0-4-39,1476-0-99-99,1538,1476,71.0,2019-12-02,EM,3
1583-0-4-39,1481-0-99-99,1583,1481,59.0,2019-12-02,EM,3
1524-0-4-39,1486-0-99-99,1524,1486,53.0,2019-12-02,EM,3
1531-0-4-39,1490-0-99-99,1531,1490,56.0,2019-12-02,EM,3
1366-0-4-39,1492-0-99-99,1366,1492,146.0,2019-12-02,EM,3
1579-0-4-39,1492-0-99-99,1579,1492,38.0,2019-12-02,EM,3
1513-0-4-39,1503-0-99-99,1513,1503,44.0,2019-12-02,EM,3
1021-0-4-39,1519-0-99-99,1021,1519,54.0,2019-12-02,EM,3
1495-0-4-39,1529-0-99-99,1495,1529,72.0,2019-12-02,EM,3
1428-0-4-39,1530-0-99-99,1428,1530,83.0,2019-12-02,EM,3
1443-0-4-39,1530-0-99-99,1443,1530,83.0,2019-12-02,EM,3
1577-0-4-39,1536-0-99-99,1577,1536,75.0,2019-12-02,EM,3
1569-0-4-39,1543-0-99-99,1569,1543,66.0,2019-12-02,EM,3
1182-0-4-39,1544-0-99-99,1182,1544,122.0,2019-12-02,EM,3
1021-0-4-39,1545-0-99-99,1021,1545,60.0,2019-12-02,EM,3
1515-0-4-39,1561-0-99-99,1515,1561,48.0,2019-12-02,EM,3
1245-0-4-39,1582-0-99-99,1245,1582,70.0,2019-12-02,EM,3
1154-0-4-39,1599-0-99-99,1154,1599,111.0,2019-12-02,EM,3
1562-0-4-39,1607-0-99-99,1562,1607,74.0,2019-12-02,EM,3
1436-0-4-39,1081-0-99-99,1436,1081,86.0,2019-12-02,EM,3
1506-0-4-48,1002-0-99-99,1506,1002,105.0,2019-12-02,EM,4
1126-0-4-48,1006-0-99-99,1126,1006,96.0,2019-12-02,EM,4
1243-0-4-48,1021-0-99-99,1243,1021,68.0,2019-12-02,EM,4
1382-0-4-48,1021-0-99-99,1382,1021,111.0,2019-12-02,EM,4
1571-0-4-48,1021-0-99-99,1571,1021,124.0,2019-12-02,EM,4
1232-0-4-48,1022-0-99-99,1232,1022,82.0,2019-12-02,EM,4
1175-0-4-48,1023-0-99-99,1175,1023,64.0,2019-12-02,EM,4
1018-0-4-48,1034-0-99-99,1018,1034,33.0,2019-12-02,EM,4
1518-0-4-48,1034-0-99-99,1518,1034,96.0,2019-12-02,EM,4
1590-0-4-48,1034-0-99-99,1590,1034,106.0,2019-12-02,EM,4
1250-0-4-48,1035-0-99-99,1250,1035,60.0,2019-12-02,EM,4
1214-0-4-48,1036-0-99-99,1214,1036,42.0,2019-12-02,EM,4
1219-0-4-48,1036-0-99-99,1219,1036,73.0,2019-12-02,EM,4
1574-0-4-48,1036-0-99-99,1574,1036,102.0,2019-12-02,EM,4
1591-0-4-48,1036-0-99-99,1591,1036,102.0,2019-12-02,EM,4
1131-0-4-48,1037-0-99-99,1131,1037,78.0,2019-12-02,EM,4
1238-0-4-48,1037-0-99-99,1238,1037,86.0,2019-12-02,EM,4
1285-0-4-48,1037-0-99-99,1285,1037,56.0,2019-12-02,EM,4
1406-0-4-48,1037-0-99-99,1406,1037,86.0,2019-12-02,EM,4
1131-0-4-48,1038-0-99-99,1131,1038,75.0,2019-12-02,EM,4
1389-0-4-48,1038-0-99-99,1389,1038,90.0,2019-12-02,EM,4
1422-0-4-48,1038-0-99-99,1422,1038,57.0,2019-12-02,EM,4
1559-0-4-48,1038-0-99-99,1559,1038,84.0,2019-12-02,EM,4
1076-0-4-48,1042-0-99-99,1076,1042,38.0,2019-12-02,EM,4
1245-0-4-48,1042-0-99-99,1245,1042,68.0,2019-12-02,EM,4
1090-0-4-48,1043-0-99-99,1090,1043,48.0,2019-12-02,EM,4
1427-0-4-48,1043-0-99-99,1427,1043,72.0,2019-12-02,EM,4
1250-0-4-48,1045-0-99-99,1250,1045,44.0,2019-12-02,EM,4
1214-0-4-48,1046-0-99-99,1214,1046,31.0,2019-12-02,EM,4
1411-0-4-48,1046-0-99-99,1411,1046,75.0,2019-12-02,EM,4
1313-0-4-48,1047-0-99-99,1313,1047,74.0,2019-12-02,EM,4
1520-0-4-48,1047-0-99-99,1520,1047,84.0,2019-12-02,EM,4
1574-0-4-48,1049-0-99-99,1574,1049,98.0,2019-12-02,EM,4
1252-0-4-48,1050-0-99-99,1252,1050,52.0,2019-12-02,EM,4
1522-0-4-48,1050-0-99-99,1522,1050,81.0,2019-12-02,EM,4
1280-0-4-48,1051-0-99-99,1280,1051,46.0,2019-12-02,EM,4
1328-0-4-48,1051-0-99-99,1328,1051,85.0,2019-12-02,EM,4
1266-0-4-48,1052-0-99-99,1266,1052,41.0,2019-12-02,EM,4
1447-0-4-48,1052-0-99-99,1447,1052,73.0,2019-12-02,EM,4
1464-0-4-48,1052-0-99-99,1464,1052,86.0,2019-12-02,EM,4
1495-0-4-48,1052-0-99-99,1495,1052,119.0,2019-12-02,EM,4
1538-0-4-48,1052-0-99-99,1538,1052,65.0,2019-12-02,EM,4
1591-0-4-48,1055-0-99-99,1591,1055,105.0,2019-12-02,EM,4
1425-0-4-48,1056-0-99-99,1425,1056,60.0,2019-12-02,EM,4
1444-0-4-48,1056-0-99-99,1444,1056,73.0,2019-12-02,EM,4
1619-0-4-48,1056-0-99-99,1619,1056,88.0,2019-12-02,EM,4
1200-0-4-48,1057-0-99-99,1200,1057,45.0,2019-12-02,EM,4
1277-0-4-48,1057-0-99-99,1277,1057,50.0,2019-12-02,EM,4
1539-0-4-48,1057-0-99-99,1539,1057,66.0,2019-12-02,EM,4
1601-0-4-48,1057-0-99-99,1601,1057,90.0,2019-12-02,EM,4
1122-0-4-48,1058-0-99-99,1122,1058,59.0,2019-12-02,EM,4
1270-0-4-48,1058-0-99-99,1270,1058,38.0,2019-12-02,EM,4
1450-0-4-48,1058-0-99-99,1450,1058,77.0,2019-12-02,EM,4
1411-0-4-48,1059-0-99-99,1411,1059,80.0,2019-12-02,EM,4
1090-0-4-48,1060-0-99-99,1090,1060,35.0,2019-12-02,EM,4
1484-0-4-48,1062-0-99-99,1484,1062,99.0,2019-12-02,EM,4
1544-0-4-48,1063-0-99-99,1544,1063,81.0,2019-12-02,EM,4
1621-0-4-48,1063-0-99-99,1621,1063,148.0,2019-12-02,EM,4
1110-0-4-48,1065-0-99-99,1110,1065,49.0,2019-12-02,EM,4
1122-0-4-48,1065-0-99-99,1122,1065,55.0,2019-12-02,EM,4
1202-0-4-48,1065-0-99-99,1202,1065,52.0,2019-12-02,EM,4
1424-0-4-48,1065-0-99-99,1424,1065,55.0,2019-12-02,EM,4
1572-0-4-48,1065-0-99-99,1572,1065,161.0,2019-12-02,EM,4
1122-0-4-48,1066-0-99-99,1122,1066,50.0,2019-12-02,EM,4
1263-0-4-48,1067-0-99-99,1263,1067,66.0,2019-12-02,EM,4
1120-0-4-48,1068-0-99-99,1120,1068,56.0,2019-12-02,EM,4
1330-0-4-48,1068-0-99-99,1330,1068,84.0,2019-12-02,EM,4
1602-0-4-48,1068-0-99-99,1602,1068,96.0,2019-12-02,EM,4
1606-0-4-48,1068-0-99-99,1606,1068,96.0,2019-12-02,EM,4
1483-0-4-48,1070-0-99-99,1483,1070,83.0,2019-12-02,EM,4
1510-0-4-48,1076-0-99-99,1510,1076,104.0,2019-12-02,EM,4
1600-0-4-48,1076-0-99-99,1600,1076,110.0,2019-12-02,EM,4
1039-0-4-48,1078-0-99-99,1039,1078,46.0,2019-12-02,EM,4
1524-0-4-48,1078-0-99-99,1524,1078,102.0,2019-12-02,EM,4
1562-0-4-48,1078-0-99-99,1562,1078,113.0,2019-12-02,EM,4
1365-0-4-48,1080-0-99-99,1365,1080,104.0,2019-12-02,EM,4
1143-0-4-48,1085-0-99-99,1143,1085,63.0,2019-12-02,EM,4
1513-0-4-48,1090-0-99-99,1513,1090,105.0,2019-12-02,EM,4
1132-0-4-48,1104-0-99-99,1132,1104,51.0,2019-12-02,EM,4
1389-0-4-48,1113-0-99-99,1389,1113,87.0,2019-12-02,EM,4
1286-0-4-48,1114-0-99-99,1286,1114,56.0,2019-12-02,EM,4
1022-0-4-48,1116-0-99-99,1022,1116,43.0,2019-12-02,EM,4
1400-0-4-48,1118-0-99-99,1400,1118,60.0,2019-12-02,EM,4
1116-0-4-48,1124-0-99-99,1116,1124,34.0,2019-12-02,EM,4
1412-0-4-48,1139-0-99-99,1412,1139,38.0,2019-12-02,EM,4
1524-0-4-48,1141-0-99-99,1524,1141,115.0,2019-12-02,EM,4
1046-0-4-48,1142-0-99-99,1046,1142,63.0,2019-12-02,EM,4
1130-0-4-48,1145-0-99-99,1130,1145,35.0,2019-12-02,EM,4
1153-0-4-48,1146-0-99-99,1153,1146,48.0,2019-12-02,EM,4
1382-0-4-48,1150-0-99-99,1382,1150,70.0,2019-12-02,EM,4
1133-0-4-48,1156-0-99-99,1133,1156,44.0,2019-12-02,EM,4
1572-0-4-48,1157-0-99-99,1572,1157,140.0,2019-12-02,EM,4
1544-0-4-48,1160-0-99-99,1544,1160,110.0,2019-12-02,EM,4
1176-0-4-48,1168-0-99-99,1176,1168,46.0,2019-12-02,EM,4
1212-0-4-48,1170-0-99-99,1212,1170,79.0,2019-12-02,EM,4
1588-0-4-48,1180-0-99-99,1588,1180,104.0,2019-12-02,EM,4
1595-0-4-48,1187-0-99-99,1595,1187,96.0,2019-12-02,EM,4
1186-0-4-48,1202-0-99-99,1186,1202,30.0,2019-12-02,EM,4
1223-0-4-48,1203-0-99-99,1223,1203,67.0,2019-12-02,EM,4
1139-0-4-48,1211-0-99-99,1139,1211,52.0,2019-12-02,EM,4
1166-0-4-48,1218-0-99-99,1166,1218,65.0,2019-12-02,EM,4
1523-0-4-48,1218-0-99-99,1523,1218,74.0,2019-12-02,EM,4
1554-0-4-48,1218-0-99-99,1554,1218,92.0,2019-12-02,EM,4
1620-0-4-48,1220-0-99-99,1620,1220,107.0,2019-12-02,EM,4
1197-0-4-48,1227-0-99-99,1197,1227,44.0,2019-12-02,EM,4
1233-0-4-48,1227-0-99-99,1233,1227,70.0,2019-12-02,EM,4
1560-0-4-48,1243-0-99-99,1560,1243,61.0,2019-12-02,EM,4
1575-0-4-48,1243-0-99-99,1575,1243,96.0,2019-12-02,EM,4
1224-0-4-48,1247-0-99-99,1224,1247,59.0,2019-12-02,EM,4
1251-0-4-48,1247-0-99-99,1251,1247,39.0,2019-12-02,EM,4
1524-0-4-48,1253-0-99-99,1524,1253,76.0,2019-12-02,EM,4
1383-0-4-48,1260-0-99-99,1383,1260,132.0,2019-12-02,EM,4
1110-0-4-48,1272-0-99-99,1110,1272,64.0,2019-12-02,EM,4
1250-0-4-48,1275-0-99-99,1250,1275,38.0,2019-12-02,EM,4
1144-0-4-48,1277-0-99-99,1144,1277,86.0,2019-12-02,EM,4
1347-0-4-48,1285-0-99-99,1347,1285,82.0,2019-12-02,EM,4
1431-0-4-48,1285-0-99-99,1431,1285,135.0,2019-12-02,EM,4
1544-0-4-48,1298-0-99-99,1544,1298,146.0,2019-12-02,EM,4
1131-0-4-48,1299-0-99-99,1131,1299,85.0,2019-12-02,EM,4
1271-0-4-48,1307-0-99-99,1271,1307,86.0,2019-12-02,EM,4
1290-0-4-48,1307-0-99-99,1290,1307,37.0,2019-12-02,EM,4
1353-0-4-48,1307-0-99-99,1353,1307,46.0,2019-12-02,EM,4
1458-0-4-48,1313-0-99-99,1458,1313,104.0,2019-12-02,EM,4
1124-0-4-48,1317-0-99-99,1124,1317,34.0,2019-12-02,EM,4
1326-0-4-48,1317-0-99-99,1326,1317,77.0,2019-12-02,EM,4
1133-0-4-48,1331-0-99-99,1133,1331,67.0,2019-12-02,EM,4
1177-0-4-48,1355-0-99-99,1177,1355,75.0,2019-12-02,EM,4
1110-0-4-48,1356-0-99-99,1110,1356,99.0,2019-12-02,EM,4
1039-0-4-48,1357-0-99-99,1039,1357,104.0,2019-12-02,EM,4
1385-0-4-48,1358-0-99-99,1385,1358,79.0,2019-12-02,EM,4
1021-0-4-48,1361-0-99-99,1021,1361,101.0,2019-12-02,EM,4
1062-0-4-48,1371-0-99-99,1062,1371,123.0,2019-12-02,EM,4
1173-0-4-48,1378-0-99-99,1173,1378,104.0,2019-12-02,EM,4
1232-0-4-48,1378-0-99-99,1232,1378,114.0,2019-12-02,EM,4
1342-0-4-48,1378-0-99-99,1342,1378,58.0,2019-12-02,EM,4
1351-0-4-48,1379-0-99-99,1351,1379,65.0,2019-12-02,EM,4
1021-0-4-48,1386-0-99-99,1021,1386,101.0,2019-12-02,EM,4
1249-0-4-48,1388-0-99-99,1249,1388,123.0,2019-12-02,EM,4
1396-0-4-48,1388-0-99-99,1396,1388,62.0,2019-12-02,EM,4
1538-0-4-48,1388-0-99-99,1538,1388,132.0,2019-12-02,EM,4
1445-0-4-48,1391-0-99-99,1445,1391,48.0,2019-12-02,EM,4
1265-0-4-48,1393-0-99-99,1265,1393,108.0,2019-12-02,EM,4
1531-0-4-48,1393-0-99-99,1531,1393,89.0,2019-12-02,EM,4
1173-0-4-48,1394-0-99-99,1173,1394,76.0,2019-12-02,EM,4
1401-0-4-48,1395-0-99-99,1401,1395,39.0,2019-12-02,EM,4
1140-0-4-48,1402-0-99-99,1140,1402,62.0,2019-12-02,EM,4
1173-0-4-48,1402-0-99-99,1173,1402,97.0,2019-12-02,EM,4
1400-0-4-48,1402-0-99-99,1400,1402,53.0,2019-12-02,EM,4
1415-0-4-48,1402-0-99-99,1415,1402,62.0,2019-12-02,EM,4
1423-0-4-48,1411-0-99-99,1423,1411,54.0,2019-12-02,EM,4
1407-0-4-48,1415-0-99-99,1407,1415,38.0,2019-12-02,EM,4
1606-0-4-48,1415-0-99-99,1606,1415,89.0,2019-12-02,EM,4
1381-0-4-48,1421-0-99-99,1381,1421,62.0,2019-12-02,EM,4
1041-0-4-48,1423-0-99-99,1041,1423,68.0,2019-12-02,EM,4
1062-0-4-48,1442-0-99-99,1062,1442,75.0,2019-12-02,EM,4
1482-0-4-48,1472-0-99-99,1482,1472,62.0,2019-12-02,EM,4
1538-0-4-48,1476-0-99-99,1538,1476,67.0,2019-12-02,EM,4
1583-0-4-48,1481-0-99-99,1583,1481,50.0,2019-12-02,EM,4
1524-0-4-48,1486-0-99-99,1524,1486,44.0,2019-12-02,EM,4
1531-0-4-48,1490-0-99-99,1531,1490,47.0,2019-12-02,EM,4
1366-0-4-48,1492-0-99-99,1366,1492,138.0,2019-12-02,EM,4
1579-0-4-48,1492-0-99-99,1579,1492,34.0,2019-12-02,EM,4
1513-0-4-48,1503-0-99-99,1513,1503,41.0,2019-12-02,EM,4
1021-0-4-48,1519-0-99-99,1021,1519,67.0,2019-12-02,EM,4
1495-0-4-48,1529-0-99-99,1495,1529,77.0,2019-12-02,EM,4
1428-0-4-48,1530-0-99-99,1428,1530,114.0,2019-12-02,EM,4
1443-0-4-48,1530-0-99-99,1443,1530,74.0,2019-12-02,EM,4
1577-0-4-48,1536-0-99-99,1577,1536,77.0,2019-12-02,EM,4
1569-0-4-48,1543-0-99-99,1569,1543,95.0,2019-12-02,EM,4
1182-0-4-48,1544-0-99-99,1182,1544,113.0,2019-12-02,EM,4
1021-0-4-48,1545-0-99-99,1021,1545,72.0,2019-12-02,EM,4
1515-0-4-48,1561-0-99-99,1515,1561,49.0,2019-12-02,EM,4
1245-0-4-48,1582-0-99-99,1245,1582,61.0,2019-12-02,EM,4
1154-0-4-48,1599-0-99-99,1154,1599,102.0,2019-12-02,EM,4
1562-0-4-48,1607-0-99-99,1562,1607,65.0,2019-12-02,EM,4
1436-0-4-48,1081-0-99-99,1436,1081,77.0,2019-12-02,EM,4
1506-0-4-58,1002-0-99-99,1506,1002,95.0,2019-12-02,EM,5
1126-0-4-58,1006-0-99-99,1126,1006,86.0,2019-12-02,EM,5
1243-0-4-58,1021-0-99-99,1243,1021,64.0,2019-12-02,EM,5
1382-0-4-58,1021-0-99-99,1382,1021,113.0,2019-12-02,EM,5
1571-0-4-58,1021-0-99-99,1571,1021,144.0,2019-12-02,EM,5
1232-0-4-58,1022-0-99-99,1232,1022,72.0,2019-12-02,EM,5
1175-0-4-58,1023-0-99-99,1175,1023,55.0,2019-12-02,EM,5
1018-0-4-58,1034-0-99-99,1018,1034,32.0,2019-12-02,EM,5
1518-0-4-58,1034-0-99-99,1518,1034,96.0,2019-12-02,EM,5
1590-0-4-58,1034-0-99-99,1590,1034,96.0,2019-12-02,EM,5
1250-0-4-58,1035-0-99-99,1250,1035,61.0,2019-12-02,EM,5
1214-0-4-58,1036-0-99-99,1214,1036,63.0,2019-12-02,EM,5
1219-0-4-58,1036-0-99-99,1219,1036,63.0,2019-12-02,EM,5
1574-0-4-58,1036-0-99-99,1574,1036,135.0,2019-12-02,EM,5
1591-0-4-58,1036-0-99-99,1591,1036,92.0,2019-12-02,EM,5
1131-0-4-58,1037-0-99-99,1131,1037,76.0,2019-12-02,EM,5
1238-0-4-58,1037-0-99-99,1238,1037,76.0,2019-12-02,EM,5
1285-0-4-58,1037-0-99-99,1285,1037,52.0,2019-12-02,EM,5
1406-0-4-58,1037-0-99-99,1406,1037,82.0,2019-12-02,EM,5
1131-0-4-58,1038-0-99-99,1131,1038,74.0,2019-12-02,EM,5
1389-0-4-58,1038-0-99-99,1389,1038,85.0,2019-12-02,EM,5
1422-0-4-58,1038-0-99-99,1422,1038,47.0,2019-12-02,EM,5
1559-0-4-58,1038-0-99-99,1559,1038,89.0,2019-12-02,EM,5
1076-0-4-58,1042-0-99-99,1076,1042,36.0,2019-12-02,EM,5
1245-0-4-58,1042-0-99-99,1245,1042,58.0,2019-12-02,EM,5
1090-0-4-58,1043-0-99-99,1090,1043,48.0,2019-12-02,EM,5
1427-0-4-58,1043-0-99-99,1427,1043,62.0,2019-12-02,EM,5
1250-0-4-58,1045-0-99-99,1250,1045,44.0,2019-12-02,EM,5
1214-0-4-58,1046-0-99-99,1214,1046,47.0,2019-12-02,EM,5
1411-0-4-58,1046-0-99-99,1411,1046,76.0,2019-12-02,EM,5
1313-0-4-58,1047-0-99-99,1313,1047,64.0,2019-12-02,EM,5
1520-0-4-58,1047-0-99-99,1520,1047,83.0,2019-12-02,EM,5
1574-0-4-58,1049-0-99-99,1574,1049,124.0,2019-12-02,EM,5
1252-0-4-58,1050-0-99-99,1252,1050,50.0,2019-12-02,EM,5
1522-0-4-58,1050-0-99-99,1522,1050,71.0,2019-12-02,EM,5
1280-0-4-58,1051-0-99-99,1280,1051,41.0,2019-12-02,EM,5
1328-0-4-58,1051-0-99-99,1328,1051,75.0,2019-12-02,EM,5
1266-0-4-58,1052-0-99-99,1266,1052,42.0,2019-12-02,EM,5
1447-0-4-58,1052-0-99-99,1447,1052,63.0,2019-12-02,EM,5
1464-0-4-58,1052-0-99-99,1464,1052,76.0,2019-12-02,EM,5
1495-0-4-58,1052-0-99-99,1495,1052,109.0,2019-12-02,EM,5
1538-0-4-58,1052-0-99-99,1538,1052,60.0,2019-12-02,EM,5
1591-0-4-58,1055-0-99-99,1591,1055,95.0,2019-12-02,EM,5
1425-0-4-58,1056-0-99-99,1425,1056,61.0,2019-12-02,EM,5
1444-0-4-58,1056-0-99-99,1444,1056,67.0,2019-12-02,EM,5
1619-0-4-58,1056-0-99-99,1619,1056,136.0,2019-12-02,EM,5
1200-0-4-58,1057-0-99-99,1200,1057,67.0,2019-12-02,EM,5
1277-0-4-58,1057-0-99-99,1277,1057,40.0,2019-12-02,EM,5
1539-0-4-58,1057-0-99-99,1539,1057,66.0,2019-12-02,EM,5
1601-0-4-58,1057-0-99-99,1601,1057,133.0,2019-12-02,EM,5
1122-0-4-58,1058-0-99-99,1122,1058,58.0,2019-12-02,EM,5
1270-0-4-58,1058-0-99-99,1270,1058,40.0,2019-12-02,EM,5
1450-0-4-58,1058-0-99-99,1450,1058,69.0,2019-12-02,EM,5
1411-0-4-58,1059-0-99-99,1411,1059,85.0,2019-12-02,EM,5
1090-0-4-58,1060-0-99-99,1090,1060,36.0,2019-12-02,EM,5
1484-0-4-58,1062-0-99-99,1484,1062,89.0,2019-12-02,EM,5
1544-0-4-58,1063-0-99-99,1544,1063,71.0,2019-12-02,EM,5
1621-0-4-58,1063-0-99-99,1621,1063,138.0,2019-12-02,EM,5
1110-0-4-58,1065-0-99-99,1110,1065,39.0,2019-12-02,EM,5
1122-0-4-58,1065-0-99-99,1122,1065,52.0,2019-12-02,EM,5
1202-0-4-58,1065-0-99-99,1202,1065,42.0,2019-12-02,EM,5
1424-0-4-58,1065-0-99-99,1424,1065,52.0,2019-12-02,EM,5
1572-0-4-58,1065-0-99-99,1572,1065,156.0,2019-12-02,EM,5
1122-0-4-58,1066-0-99-99,1122,1066,47.0,2019-12-02,EM,5
1263-0-4-58,1067-0-99-99,1263,1067,58.0,2019-12-02,EM,5
1120-0-4-58,1068-0-99-99,1120,1068,53.0,2019-12-02,EM,5
1330-0-4-58,1068-0-99-99,1330,1068,96.0,2019-12-02,EM,5
1602-0-4-58,1068-0-99-99,1602,1068,96.0,2019-12-02,EM,5
1606-0-4-58,1068-0-99-99,1606,1068,100.0,2019-12-02,EM,5
1483-0-4-58,1070-0-99-99,1483,1070,73.0,2019-12-02,EM,5
1510-0-4-58,1076-0-99-99,1510,1076,94.0,2019-12-02,EM,5
1600-0-4-58,1076-0-99-99,1600,1076,142.0,2019-12-02,EM,5
1039-0-4-58,1078-0-99-99,1039,1078,44.0,2019-12-02,EM,5
1524-0-4-58,1078-0-99-99,1524,1078,92.0,2019-12-02,EM,5
1562-0-4-58,1078-0-99-99,1562,1078,145.0,2019-12-02,EM,5
1365-0-4-58,1080-0-99-99,1365,1080,99.0,2019-12-02,EM,5
1143-0-4-58,1085-0-99-99,1143,1085,74.0,2019-12-02,EM,5
1513-0-4-58,1090-0-99-99,1513,1090,99.0,2019-12-02,EM,5
1132-0-4-58,1104-0-99-99,1132,1104,54.0,2019-12-02,EM,5
1389-0-4-58,1113-0-99-99,1389,1113,84.0,2019-12-02,EM,5
1286-0-4-58,1114-0-99-99,1286,1114,46.0,2019-12-02,EM,5
1022-0-4-58,1116-0-99-99,1022,1116,51.0,2019-12-02,EM,5
