Report Date,Route,Time,Day,Location,Incident,Delay,Gap,Direction,Vehicle
22-Jan-20,32,7:22:00 PM,Wednesday,Scott Rd/Eglinton,Mechanical,30,60,E/B,1055
22-Jan-20,161,7:29:00 PM,Wednesday,Ossington Stn,Mechanical,17,34,W/B,1018
22-Jan-20,129,8:14:00 PM,Wednesday,McCowan and Sheppard,Mechanical,6,12,N/B,3445
22-Jan-20,17,8:14:00 PM,Wednesday,Bertrand,Investigation,13,26,S/B,8541
22-Jan-20,54,8:50:00 PM,Wednesday,Eglinton Ave East at Laird Dr,Investigation,13,27,E/B,8732
22-Jan-20,52,9:00:00 PM,Wednesday,Westwood Mall,Mechanical,13,26,E/B,8103
22-Jan-20,54,9:00:00 PM,Wednesday,Eglinton Station,Utilized Off Route,13,27,E/B,8857
22-Jan-20,39,9:27:00 PM,Wednesday,Leslie / Finch,Investigation,18,36,E/B,1907
22-Jan-20,32,9:44:00 PM,Wednesday,Pine/Lawrence,Mechanical,10,20,E/B,1590
22-Jan-20,32,9:57:00 PM,Wednesday,Renforth Stn,Vision,11,22,W/B,1126
22-Jan-20,7,9:59:00 PM,Wednesday,Bathurst/Drewry,Mechanical,8,16,S/B,8196
22-Jan-20,131,10:00:00 PM,Wednesday,Old Finch,Mechanical,14,28,W/B,3418
22-Jan-20,105,10:10:00 PM,Wednesday,Dufferin and Finch,Diversion,43,59,N/B,8373
22-Jan-20,104,10:10:00 PM,Wednesday,Dufferin and Finch,Diversion,43,66,N/B,8193
22-Jan-20,45,10:12:00 PM,Wednesday,Kiping stn,Mechanical,9,20,N/B,8053
22-Jan-20,76,10:20:00 PM,Wednesday,Royal York stn,Mechanical,10,20,S/B,7934
22-Jan-20,29,10:23:00 PM,Wednesday,Springhurst Loop,Investigation,8,17,S/B,9038
22-Jan-20,133,10:30:00 PM,Wednesday,Oasis Blvd and Morningside,Mechanical,8,16,S/B,3415
22-Jan-20,25,10:34:00 PM,Wednesday,Don Mills Rd/York Mills Rd,Investigation,9,19,S/B,8875
22-Jan-20,35,10:37:00 PM,Wednesday,Pioneer Village Station,Mechanical,9,18,S/B,3346
22-Jan-20,41,10:38:00 PM,Wednesday,Keele/Murray Ross Pkwy,Diversion,131,151,N/B,9043
22-Jan-20,52,10:49:00 PM,Wednesday,Dixon Rd at Carlinview Dr,Mechanical,20,40,E/B,8309
22-Jan-20,12,10:51:00 PM,Wednesday,Kennedy Station,Investigation,23,46,W/B,8592
22-Jan-20,45,10:56:00 PM,Wednesday,Kipling stn,Mechanical,11,22,N/B,8021
22-Jan-20,900,11:05:00 PM,Wednesday,Kipling stn,Mechanical,10,20,N/B,8002
22-Jan-20,102,11:11:00 PM,Wednesday,Markham and Select,Mechanical,10,20,S/B,3155
22-Jan-20,63,11:29:00 PM,Wednesday,East Liberty/Pirandello,Mechanical,10,20,N/B,8142
22-Jan-20,11,11:36:00 PM,Wednesday,Bayview and Steeles,Diversion,30,60,N/B,8305
23-Jan-20,33,12:11:00 AM,Thursday,Bathurst/Roselawn,Mechanical,15,45,S/B,8361
23-Jan-20,90,12:25:00 AM,Thursday,St. Clair West Stn,Utilized Off Route,9,18,N/B,8345
23-Jan-20,7,12:30:00 AM,Thursday,Steeles/Greenwin Village,Vision,8,16,S/B,8176
23-Jan-20,320,2:45:00 AM,Thursday,Yonge & 401,Mechanical,3,7,N/B,1614
23-Jan-20,719,5:10:00 AM,Thursday,Mount Dennis Garage,Utilized Off Route,1,1,E/B,1503
23-Jan-20,96,5:10:00 AM,Thursday,York Mills Station,Mechanical,16,16,E/B,3233
23-Jan-20,85,5:24:00 AM,Thursday,Malvern Gate and Sheppard,Late Leaving Garage - Mechanical,7,15,W/B,3410
23-Jan-20,116,5:26:00 AM,Thursday,Eglintion Yard,Mechanical,0,0,ob,8794
23-Jan-20,100,5:30:00 AM,Thursday,Eglinton Yard,Mechanical,0,0,ob,8905
23-Jan-20,98,5:40:00 AM,Thursday,Sheppard and  Wilson Heights,Mechanical,30,1,E/B,8116
23-Jan-20,165,5:40:00 AM,Thursday,York Mills Station,Utilized Off Route,6,12,W/B,3707
23-Jan-20,925,5:41:00 AM,Thursday,Eglinton Yard,Mechanical,0,0,ob,8656
23-Jan-20,165,5:51:00 AM,Thursday,Yorkmills Station,Late Leaving Garage - Mechanical,8,16,W/B,3552
23-Jan-20,165,6:08:00 AM,Thursday,Ormont and Weston,Mechanical,6,12,E/B,3305
23-Jan-20,102,6:08:00 AM,Thursday,Warden STN,Utilized Off Route,23,46,E/B,8556
23-Jan-20,60,6:14:00 AM,Thursday,Signet and Steeles Ave West,Late Leaving Garage - Operator,11,22,E/B,3339
23-Jan-20,100,6:14:00 AM,Thursday,Eglinton Yard,Mechanical,0,0,ob,8792
23-Jan-20,16,6:20:00 AM,Thursday,Warden STN,Mechanical,10,19,E/B,9235
23-Jan-20,165,6:27:00 AM,Thursday,York Mills Station,Late Leaving Garage - Mechanical,6,12,W/B,3218
23-Jan-20,44,6:30:00 AM,Thursday,Kipling & Evans,Mechanical,8,16,N/B,7932
23-Jan-20,68,6:34:00 AM,Thursday,Warden station,Late Leaving Garage - Mechanical,6,12,S/B,8919
23-Jan-20,119,6:40:00 AM,Thursday,Wilson Station,Late Leaving Garage - Operator,20,40,W/B,3226
23-Jan-20,119,6:40:00 AM,Thursday,Wilson Station,Late Leaving Garage - Operator,20,40,W/B,3226
23-Jan-20,43,6:44:00 AM,Thursday,Kennedy Station,Late Leaving Garage - Mechanical,12,24,N/B,8737
23-Jan-20,70,6:51:00 AM,Thursday,O'Connor and Curity,Diversion,288,254,B/W,8790
23-Jan-20,86,6:51:00 AM,Thursday,Kennedy Station,Late Leaving Garage - Vision,18,36,E/B,8733
23-Jan-20,986,6:52:00 AM,Thursday,Kennedy station,Emergency Services,5,10,E/B,8756
23-Jan-20,91,6:54:00 AM,Thursday,O'Connor and Curity,Diversion,275,251,B/W,8694
23-Jan-20,132,6:59:00 AM,Thursday,Neilson/ Milner,Investigation,0,0,S/B,1326
23-Jan-20,131,7:02:00 AM,Thursday,Morningside and Morningview,Late Leaving Garage - Mechanical,13,21,S/B,3565
23-Jan-20,106,7:18:00 AM,Thursday,Sentinel and Cook,Mechanical,8,16,S/B,8102
23-Jan-20,131,7:20:00 AM,Thursday,Neilson and MCLevin,Mechanical,8,16,S/B,3455
23-Jan-20,905,7:20:00 AM,Thursday,Kennedy Station,Late Leaving Garage - Mechanical,10,20,E/B,8920
23-Jan-20,86,7:21:00 AM,Thursday,Kennedy STN,Mechanical,18,36,E/B,8748
23-Jan-20,160,7:48:00 AM,Thursday,Bathurst/Rockford,Mechanical,20,40,N/B,8327
23-Jan-20,104,7:48:00 AM,Thursday,Markham Rd/Bur Oak Dr,Investigation,10,33,S/B,8547
23-Jan-20,64,8:00:00 AM,Thursday,Entire route,General Delay,10,20,B/W,
23-Jan-20,143,8:00:00 AM,Thursday,Entire route,General Delay,15,30,B/W,
23-Jan-20,144,8:00:00 AM,Thursday,Entire route,General Delay,15,30,B/W,
23-Jan-20,23,8:00:00 AM,Thursday,Chapman Ave & Secord Ave,General Delay,10,20,B/W,
23-Jan-20,36,8:12:00 AM,Thursday,Finch West Station,Mechanical,4,9,EB,3581
23-Jan-20,902,8:30:00 AM,Thursday,Centennial College progress campus,General Delay,15,25,B/W,
23-Jan-20,32,8:30:00 AM,Thursday,Eglinton Ave W & Ennerdale Rd,Mechanical,7,14,E/B,1115
23-Jan-20,34,8:30:00 AM,Thursday,Mt. Pleasant to Don Mills,General Delay,30,38,B/W,
23-Jan-20,110,8:31:00 AM,Thursday,ISLK - Islington & Lakeshore,Mechanical,12,24,N/B,8026
23-Jan-20,106,8:41:00 AM,Thursday,Sheppard and John Drury,Mechanical,8,16,W/B,8145
23-Jan-20,85,8:42:00 AM,Thursday,Consumers and Sheppard,Mechanical,15,30,E/B,3520
23-Jan-20,939,9:12:00 AM,Thursday,Finch and Bayview,Mechanical,7,14,E/B,3495
23-Jan-20,41,9:18:00 AM,Thursday,Pioneer village Station,Mechanical,13,26,S/B,9025
23-Jan-20,53,9:54:00 AM,Thursday,Markham Road and Passmore Ave,Mechanical,12,17,WB,1240
23-Jan-20,6,10:21:00 AM,Thursday,Sherbourne & Queen's Quay,Mechanical,12,24,S/B,1261
23-Jan-20,53,10:51:00 AM,Thursday,Kennedy on Steeles,Investigation,9,18,W/B,3512
23-Jan-20,34,12:00:00 PM,Thursday,CREDIT UNION/ EGLINTON,General Delay,35,47,E/B,
23-Jan-20,60,12:21:00 PM,Thursday,Yonge and Patricia,Investigation,11,22,W/B,3318
23-Jan-20,131,12:41:00 PM,Thursday,STC,Mechanical,14,27,S/B,3442
23-Jan-20,52,12:54:00 PM,Thursday,Dixon at Carlingview,Mechanical,17,34,W/B,1220
23-Jan-20,36,1:14:00 PM,Thursday,on Finch Ave West at Sentinel Rd,Investigation,5,10,WB,9125
23-Jan-20,32,1:19:00 PM,Thursday,eglinton wstn,Mechanical,9,18,E/B,1012
23-Jan-20,60,1:20:00 PM,Thursday,Finch Station,Mechanical,11,22,N/B,3358
23-Jan-20,54,1:50:00 PM,Thursday,Entire route,General Delay,11,41,B/W,
23-Jan-20,54,1:52:00 PM,Thursday,Don mills and Lawrence,Investigation,11,22,W/B,8665
23-Jan-20,106,1:55:00 PM,Thursday,Sheppard West Station,Mechanical,13,26,N/B,8484
23-Jan-20,63,1:59:00 PM,Thursday,Ossington and Pendrith,Investigation,10,20,N/B,8387
23-Jan-20,39,2:00:00 PM,Thursday,Route 39,General Delay,24,32,B/W,
23-Jan-20,32,2:00:00 PM,Thursday,eglinton stn / keele,General Delay,8,16,B/W,
23-Jan-20,68,2:15:00 PM,Thursday,Lawerence and Warden,Investigation,19,31,S/B,8836
23-Jan-20,11,2:23:00 PM,Thursday,DAVISVILLE STATION,Investigation,13,26,N/B,8139
23-Jan-20,939,2:30:00 PM,Thursday,Route 939,General Delay,,,B/W,
23-Jan-20,57,2:36:00 PM,Thursday,Eglinton YARD,Mechanical,0,0,OB,8828
23-Jan-20,63,2:37:00 PM,Thursday,King and Atlantic,Investigation,10,20,N/B,1252
23-Jan-20,25,2:48:00 PM,Thursday,Eglinton Yard,Mechanical,0,0,OB,8781
23-Jan-20,52,2:49:00 PM,Thursday,Bracrest Loop,Utilized Off Route,11,28,E/B,8109
23-Jan-20,116,2:54:00 PM,Thursday,Eglinton Yard,Mechanical,0,0,OB,8756
23-Jan-20,952,3:08:00 PM,Thursday,Airport T3,Mechanical,12,12,E/B,8340
23-Jan-20,42,3:11:00 PM,Thursday,McNicoll and VP,Late Leaving Garage - Mechanical,15,30,N/B,1219
23-Jan-20,60,3:15:00 PM,Thursday,Yonge and Bishop,Investigation,10,20,N/B,3281
23-Jan-20,12,3:16:00 PM,Thursday,Victoria Park/Gerrard,Investigation,26,47,W/B,8477
23-Jan-20,54,3:25:00 PM,Thursday,Eglinton Station,Late Leaving Garage - Mechanical,10,20,E/B,8868
23-Jan-20,98,3:30:00 PM,Thursday,Senlac/Horsham,Diversion,37,52,S/B,
23-Jan-20,11,3:30:00 PM,Thursday,EGLINTON/BAYVIEW TO YORK MILLS/ BAYVIEW,General Delay,25,40,B/W,
23-Jan-20,39,3:33:00 PM,Thursday,Malvern garage  POD Finch stn,Late Leaving Garage - Mechanical,15,24,B/W,1661
23-Jan-20,40,3:51:00 PM,Thursday,"On Dundas, at Annette",Emergency Services,18,36,S/B,7969
23-Jan-20,34,3:51:00 PM,Thursday,LEBOVIC/EGLITNON,Investigation,7,13,B/W,8801
23-Jan-20,144,4:00:00 PM,Thursday,144 Downtown Don Valley Express,General Delay,25,40,B/W,
23-Jan-20,143,4:00:00 PM,Thursday,143 Downtown- Beach Express,General Delay,20,40,B/W,
23-Jan-20,64,4:00:00 PM,Thursday,64 Main Route,General Delay,10,20,B/W,
23-Jan-20,62,4:00:00 PM,Thursday,62 Mortimer Route,General Delay,16,32,B/W,
23-Jan-20,954,4:00:00 PM,Thursday,Lawrence and Ben Stanton,Mechanical,10,21,W/B,8879
23-Jan-20,985,4:00:00 PM,Thursday,Don Mills Station - Meadowvale Loop- STC,General Delay,20,30,B/W,
23-Jan-20,23,4:00:00 PM,Thursday,23 Dawes Route,General Delay,10,20,B/W,
23-Jan-20,85,4:00:00 PM,Thursday,Don Mills Station - Meadowvale Loop - Rouge Hill,General Delay,20,30,E/B,
23-Jan-20,22,4:03:00 PM,Thursday,Coxwell/Dundas,Investigation,10,20,N/B,3163
23-Jan-20,984,4:17:00 PM,Thursday,Sheppard west Station,Utilized Off Route,9,18,E/B,3204
23-Jan-20,52,4:17:00 PM,Thursday,Lawrence West Station,Late Leaving Garage - Mechanical,15,31,E/B,8164
23-Jan-20,996,4:20:00 PM,Thursday,wilson stn,Utilized Off Route,12,24,W/B,3328
23-Jan-20,79,4:27:00 PM,Thursday,SCARLETT and Bernice,Mechanical,17,34,N/B,1415
23-Jan-20,125,4:48:00 PM,Thursday,Yonge St and Drewry,Investigation,10,20,E/B,1301
23-Jan-20,952,5:00:00 PM,Thursday,Pearson Air port T3 to Lawrence Station,General Delay,15,27,B/W,1243
23-Jan-20,97,5:15:00 PM,Thursday,Yonge Blvd and York Mills Rd,Mechanical,30,60,S/B,8392
23-Jan-20,54,5:20:00 PM,Thursday,LRT Station,Mechanical,11,21,W/B,8936
23-Jan-20,95,5:30:00 PM,Thursday,York Mills Station to Ellesmere Cul- De- Sac -Kingston Loop,General Delay,12,26,B/W,
23-Jan-20,995,5:30:00 PM,Thursday,York Mills Station to Scarborough College Loop - Military Trail,General Delay,16,30,B/W,
23-Jan-20,86,5:31:00 PM,Thursday,Kennedy station,Mechanical,16,32,E/B,8733
23-Jan-20,108,5:34:00 PM,Thursday,Shoreham and Jane,Investigation,17,34,W/B,3353
23-Jan-20,88,5:44:00 PM,Thursday,VANDERHOOF/BRENTCLIFFE,Mechanical,15,30,E/B,1257
23-Jan-20,54,5:45:00 PM,Thursday,Eglinton Station,Utilized Off Route,10,20,E/B,8857
23-Jan-20,54,5:50:00 PM,Thursday,Eglinton Station,Utilized Off Route,10,20,E/B,8798
23-Jan-20,52,6:10:00 PM,Thursday,Dixon Rd at Tamarack Cir,Mechanical,7,15,E/B,1344
23-Jan-20,116,6:10:00 PM,Thursday,Eglinton and Kingston,Utilized Off Route,12,24,W/B,8683
23-Jan-20,134,6:39:00 PM,Thursday,Centennel College,Mechanical,5,10,N/B,9078
23-Jan-20,20,6:39:00 PM,Thursday,Main Station,Mechanical,14,34,E/B,8502
23-Jan-20,116,6:40:00 PM,Thursday,kennedy Station,Utilized Off Route,10,20,E/B,8723
23-Jan-20,25,7:00:00 PM,Thursday,Pape Station,Mechanical,6,13,N/B,8780
23-Jan-20,161,7:02:00 PM,Thursday,Jane/Alliance,Investigation,17,34,E/B,1359
23-Jan-20,600,7:17:00 PM,Thursday,st clair wstn,Utilized Off Route,1,1,E/B,1590
23-Jan-20,941,7:17:00 PM,Thursday,Keele Station,Mechanical,14,14,N/B,1043
23-Jan-20,7,7:20:00 PM,Thursday,Bathurst Stn,Utilized Off Route,8,15,N/B,8141
23-Jan-20,102,7:33:00 PM,Thursday,Cougar Court,Investigation,30,60,S/B,9227
23-Jan-20,102,8:15:00 PM,Thursday,Warden Station,Mechanical,10,20,N/B,8512
23-Jan-20,45,8:24:00 PM,Thursday,Kipling/Steeles,Investigation,10,20,S/B,8453
23-Jan-20,161,8:24:00 PM,Thursday,Jane/Alliance,Mechanical,20,40,E/B,1075
23-Jan-20,900,8:30:00 PM,Thursday,Kipling Station,Mechanical,10,20,N/B,8010
23-Jan-20,87,8:32:00 PM,Thursday,Broadview Station,Utilized Off Route,11,22,N/B,3164
23-Jan-20,100,8:33:00 PM,Thursday,Broadview Station,Utilized Off Route,9,18,N/B,8883
23-Jan-20,72,8:34:00 PM,Thursday,Pape Station,Utilized Off Route,18,36,S/B,8562
23-Jan-20,94,8:40:00 PM,Thursday,Castlefrank Station,Utilized Off Route,10,20,W/B,1038
23-Jan-20,34,8:57:00 PM,Thursday,Eglinton and Dunfield,Investigation,7,14,E/B,8896
23-Jan-20,32,9:05:00 PM,Thursday,Eglinton Stn,Emergency Services,10,20,W/B,1031
23-Jan-20,939,9:05:00 PM,Thursday,Morningside / Finch,Utilized Off Route,6,12,W/B,1393
23-Jan-20,34,9:09:00 PM,Thursday,Eglinton and Banff,Investigation,7,14,E/B,8804
23-Jan-20,35,9:22:00 PM,Thursday,JANE and Tretheway,Investigation,9,18,N/B,3616
23-Jan-20,38,9:55:00 PM,Thursday,Rouge Hil Go stn,Mechanical,9,18,W/B,1651
23-Jan-20,36,10:28:00 PM,Thursday,Finch and Humber College,Emergency Services,8,16,W/B,3585
23-Jan-20,23,11:52:00 PM,Thursday,Dawes Rd/Secord Ave,Diversion,127,142,B/W,8554
23-Jan-20,112,11:55:00 PM,Thursday,Renfrew stn,Investigation,20,40,S/B,8451
23-Jan-20,32,11:56:00 PM,Thursday,Renforth Stn,Mechanical,11,22,E/B,1094
24-Jan-20,129,12:10:00 AM,Friday,Warden Station,Utilized Off Route,10,20,N/B,3508
24-Jan-20,32,12:25:00 AM,Friday,Eglinton W & Marlee ave,Mechanical,5,10,W/B,1053
24-Jan-20,879,12:40:00 AM,Friday,Eglinton/Weston rd,Diversion,15,25,N/B,1287
24-Jan-20,71,12:40:00 AM,Friday,Eglinton/Weston rd,Diversion,15,32,N/B,1080
24-Jan-20,41,1:40:00 AM,Friday,Keele Station,Emergency Services,25,44,N/B,9100
24-Jan-20,300,4:53:00 AM,Friday,Danforth and Danforth,Mechanical,5,10,W/B,8096
24-Jan-20,57,5:08:00 AM,Friday,Midland Ave/Steeles Ave E,Vision,20,40,S/B,8663
24-Jan-20,60,5:09:00 AM,Friday,Steeles Loop and Martin Grove,Late Leaving Garage - Management,11,22,E/B,3242
24-Jan-20,60,5:09:00 AM,Friday,Steeles Loop and Martin Grove,Late Leaving Garage - Operator,11,22,E/B,3242
24-Jan-20,113,5:11:00 AM,Friday,Main Station,Mechanical,14,14,E/B,8549
24-Jan-20,23,5:11:00 AM,Friday,Secord Ave & Dawes road,Diversion,589,598,E/B,3168
24-Jan-20,96,5:15:00 AM,Friday,Finch and Humberline,Late Leaving Garage - Management,10,20,E/B,3238
24-Jan-20,34,5:19:00 AM,Friday,Eglinton Yard,Mechanical,0,0,ob,8783
24-Jan-20,107,5:29:00 AM,Friday,Wilson Station,Late Leaving Garage - Operator,1,1,N/B,3334
24-Jan-20,89,5:30:00 AM,Friday,Weston and Humber Blvd,Mechanical,10,20,N/B,1049
24-Jan-20,300,5:34:00 AM,Friday,Danforth and Jones,Mechanical,5,10,W/B,8609
24-Jan-20,54,5:39:00 AM,Friday,Eglinton Yard,Late Leaving Garage - Operator,7,0,E/B,8632
24-Jan-20,116,5:44:00 AM,Friday,Eglinton Yard,Mechanical,0,0,ob,8711
24-Jan-20,68,5:44:00 AM,Friday,Eglinton Yard,Late Leaving Garage - Operator,10,0,S/B,8787
24-Jan-20,68,5:53:00 AM,Friday,Eglinton Yard,Late Leaving Garage - Operator,8,0,ob,8849
24-Jan-20,84,5:56:00 AM,Friday,Sheppard Ave West and Arrow,Late Leaving Garage - Mechanical,8,16,E/B,3267
24-Jan-20,36,5:57:00 AM,Friday,Finch Ave West and Arrow Road,Late Leaving Garage - Mechanical,7,14,E/B,3307
24-Jan-20,165,5:58:00 AM,Friday,Finch and Weston Road,Late Leaving Garage - Mechanical,7,14,N/B,3203
24-Jan-20,84,6:05:00 AM,Friday,Sheppard and Arrow Rd,Late Leaving Garage - Mechanical,5,10,E/B,8109
24-Jan-20,60,6:07:00 AM,Friday,Signet and Steeles Ave West,Late Leaving Garage - Operator,7,14,E/B,3210
24-Jan-20,36,6:15:00 AM,Friday,Finch West Station,Late Leaving Garage - Operator,9,18,E/B,3624
24-Jan-20,939,6:17:00 AM,Friday,Finch station,Vision,7,14,E/B,3434
24-Jan-20,108,6:19:00 AM,Friday,Sheppard West Station,Late Leaving Garage - Operator,15,30,W/B,3552
24-Jan-20,925,6:20:00 AM,Friday,Freshmeadow and Townsend,Late Leaving Garage - Management,7,14,S/B,8878
24-Jan-20,68,6:28:00 AM,Friday,Warden Stn,Late Leaving Garage - Mechanical,6,12,N/B,8768
24-Jan-20,941,6:28:00 AM,Friday,Keele Station,Mechanical,12,24,N/B,1140
24-Jan-20,53,6:30:00 AM,Friday,Passmore / Markham,Utilized Off Route,1,1,E/B,9094
24-Jan-20,935,6:31:00 AM,Friday,Pioneer Village Station,Late Leaving Garage - Management,8,16,S/B,3189
24-Jan-20,85,6:33:00 AM,Friday,Malvern Gate,Mechanical,15,30,W/B,3505
24-Jan-20,720,6:34:00 AM,Friday,Coxwell Station,Utilized Off Route,1,1,N/B,8746
24-Jan-20,927,6:35:00 AM,Friday,Martin Grove and Royal Crest,Late Leaving Garage - Mechanical,8,16,E/B,3285
24-Jan-20,939,6:36:00 AM,Friday,Scarborough Town Centre,Utilized Off Route,8,16,W/B,1573
24-Jan-20,131,6:37:00 AM,Friday,STC,Utilized Off Route,8,16,S/B,1579
24-Jan-20,81,6:38:00 AM,Friday,Pape Station,Mechanical,5,10,N/B,3145
24-Jan-20,924,6:39:00 AM,Friday,Victoria Park Station,Utilized Off Route,10,20,E/B,8960
24-Jan-20,116,6:39:00 AM,Friday,Kennedy Station,Utilized Off Route,12,24,E/B,8720
24-Jan-20,102,6:39:00 AM,Friday,Warden STN,Utilized Off Route,23,29,E/B,3132
24-Jan-20,85,6:39:00 AM,Friday,Don Mills Station,Utilized Off Route,15,30,E/B,3480
24-Jan-20,34,6:40:00 AM,Friday,Don Mills and Eglinton,Utilized Off Route,8,16,E/B,8620
24-Jan-20,34,6:40:00 AM,Friday,Kennedy Station,Utilized Off Route,8,16,W/B,8910
24-Jan-20,54,6:40:00 AM,Friday,Lawrence S.R.T. Station,Utilized Off Route,9,18,E/B,8658
24-Jan-20,984,6:40:00 AM,Friday,Rivalda and Sheppard Ave West,Late Leaving Garage - Management,10,20,E/B,3312
24-Jan-20,133,6:43:00 AM,Friday,STC,Utilized Off Route,11,22,S/B,3539
24-Jan-20,34,6:44:00 AM,Friday,Bayview and Eglinton,Utilized Off Route,8,16,E/B,8937
24-Jan-20,600,6:45:00 AM,Friday,Main Station,Utilized Off Route,1,1,E/B,8465
24-Jan-20,953,6:45:00 AM,Friday,Finch stn,Utilized Off Route,1,1,E/B,9011
24-Jan-20,902,6:50:00 AM,Friday,Warden STN,Utilized Off Route,10,20,E/B,8536
24-Jan-20,37,6:50:00 AM,Friday,ISTN - Islington Stn,Mechanical,14,28,N/B,8463
24-Jan-20,953,6:57:00 AM,Friday,Finch stn,Utilized Off Route,1,1,E/B,9092
24-Jan-20,941,6:57:00 AM,Friday,Keele Rogers,Diversion,12,24,N/B,
24-Jan-20,41,6:57:00 AM,Friday,Keele Rogers,Diversion,18,30,N/B,
24-Jan-20,73,6:59:00 AM,Friday,RYST - Royal York,Mechanical,17,34,N/B,8029
24-Jan-20,17,7:01:00 AM,Friday,Warden STN,Utilized Off Route,7,14,E/B,8557
24-Jan-20,53,7:03:00 AM,Friday,Passmore / Markham,Utilized Off Route,1,1,W/B,9062
24-Jan-20,953,7:10:00 AM,Friday,Finch stn,Utilized Off Route,1,1,E/B,9098
24-Jan-20,984,7:14:00 AM,Friday,Weston and Bradstock,Late Leaving Garage - Management,12,20,E/B,3312
24-Jan-20,996,7:15:00 AM,Friday,Humber College,Late Leaving Garage - Management,10,20,E/B,3260
24-Jan-20,953,7:17:00 AM,Friday,Finch stn,Utilized Off Route,1,1,E/B,9086
24-Jan-20,53,7:17:00 AM,Friday,Steeles / Kennedy,Utilized Off Route,1,1,E/B,9091
24-Jan-20,953,7:17:00 AM,Friday,Morningside / Finch,Utilized Off Route,1,1,W/B,9088
24-Jan-20,113,7:22:00 AM,Friday,Kennedy Station,Investigation,11,22,E/B,8468
24-Jan-20,53,7:23:00 AM,Friday,Passmore / Markham,Utilized Off Route,1,1,W/B,9083
24-Jan-20,953,7:24:00 AM,Friday,Finch stn,Utilized Off Route,1,1,E/B,9077
24-Jan-20,953,7:26:00 AM,Friday,Finch stn,Utilized Off Route,1,1,E/B,9071
24-Jan-20,143,7:30:00 AM,Friday,Entire route,General Delay,15,30,E/B,
24-Jan-20,144,7:30:00 AM,Friday,Entire route,General Delay,15,30,E/B,
24-Jan-20,953,7:31:00 AM,Friday,Morningside / Finch,Utilized Off Route,11,1,W/B,9064
24-Jan-20,953,7:37:00 AM,Friday,Finch stn,Utilized Off Route,,1,S/B,9081
24-Jan-20,953,7:38:00 AM,Friday,Passmore / Markham,Utilized Off Route,1,1,W/B,9060
24-Jan-20,953,7:44:00 AM,Friday,Morningside / Finch,Utilized Off Route,1,1,W/B,9002
24-Jan-20,34,7:45:00 AM,Friday,Leslie and Eglinton,Diversion,30,46,E/B,
24-Jan-20,953,8:00:00 AM,Friday,Finch stn,Utilized Off Route,1,1,E/B,9093
24-Jan-20,953,8:10:00 AM,Friday,Finch stn,Utilized Off Route,1,1,E/B,9006
24-Jan-20,953,8:10:00 AM,Friday,Steeles / Kennedy,Utilized Off Route,1,1,E/B,9061
24-Jan-20,953,8:20:00 AM,Friday,Finch stn,Utilized Off Route,1,1,E/B,9007
24-Jan-20,34,8:33:00 AM,Friday,Eglinton Station,Investigation,8,16,E/B,8922
24-Jan-20,953,8:50:00 AM,Friday,Passmore / Markham,Utilized Off Route,1,1,W/B,9084
24-Jan-20,953,8:50:00 AM,Friday,Passmore / Markham,Utilized Off Route,1,1,W/B,9005
24-Jan-20,64,9:00:00 AM,Friday,Main Station,Mechanical,10,20,E/B,8951
24-Jan-20,7,9:06:00 AM,Friday,Greenwin Village,Mechanical,8,17,S/B,8161
24-Jan-20,32,9:19:00 AM,Friday,Eglinton Ave W & Winnett Ave,Investigation,12,24,E/B,1128
24-Jan-20,85,9:26:00 AM,Friday,Don Mills Station,Investigation,22,44,W/B,3521
24-Jan-20,34,9:30:00 AM,Friday,Leslie to Mt. Pleasant,General Delay,30,38,B/W,
24-Jan-20,939,9:40:00 AM,Friday,Morningside and Nightstar,Mechanical,7,14,W/B,3553
24-Jan-20,17,9:53:00 AM,Friday,Birchmount Rd/Steeles Ave W,Mechanical,10,17,S/B,8582
24-Jan-20,905,10:10:00 AM,Friday,Ellesmere/Military Trail,Investigation,8,16,E/B,8699
24-Jan-20,953,10:12:00 AM,Friday,Finch stn,Utilized Off Route,1,1,E/B,9004
24-Jan-20,35,10:45:00 AM,Friday,Jane station,Mechanical,8,15,N/B,3230
24-Jan-20,73,10:50:00 AM,Friday,RYST - Royal York Stn,Investigation,14,28,S/B,8069
24-Jan-20,7,10:56:00 AM,Friday,Greenwin Village,Mechanical,8,16,S/B,8126
24-Jan-20,944,11:00:00 AM,Friday,Kipling Station,Mechanical,8,16,N/B,8451
24-Jan-20,65,11:02:00 AM,Friday,Berkley and Front,Mechanical,13,26,S/B,3126
24-Jan-20,985,11:23:00 AM,Friday,Agincourt and Sheppard,Diversion,12,24,E/B,9095
24-Jan-20,600,11:30:00 AM,Friday,Victoria Park Station,Utilized Off Route,1,1,E/B,8701
24-Jan-20,905,11:32:00 AM,Friday,Kennedy Station,Utilized Off Route,8,16,E/B,8760
24-Jan-20,927,11:40:00 AM,Friday,Martingrove and finch,Investigation,5,10,N/B,3627
24-Jan-20,54,12:04:00 PM,Friday,Lawrence Ave. E at Starspray Blvd.,Mechanical,12,24,W/B,8926
24-Jan-20,7,12:16:00 PM,Friday,Greenwin Bathurst,Mechanical,8,16,S/B,8313
24-Jan-20,54,1:00:00 PM,Friday,Entire route,General Delay,10,25,B/W,
24-Jan-20,939,1:08:00 PM,Friday,Finch stn,Mechanical,8,16,E/B,1397
